Residuals	timepoint	mouse_id
K00175|2-oxoglutarate|2-oxoacid ferredoxin oxidoreductase subunit beta [EC.1.2.7.3 1.2.7.11]	0.895296805032308	0.0823823612670869	0.0223208337006055
K00176|2-oxoglutarate ferredoxin oxidoreductase subunit delta [EC.1.2.7.3]	0.936877490543633	0.0436014372753727	0.0195210721809948
K00177|2-oxoglutarate ferredoxin oxidoreductase subunit gamma [EC.1.2.7.3]	0.840741877634511	0.0548636241567152	0.104394498208774
K00179|indolepyruvate ferredoxin oxidoreductase, alpha subunit	0.76477651722337	0.23522348277663	0
K00184|molybdopterin oxidoreductase, iron-sulfur binding subunit	0.651038024796667	0.348961975203333	0
K00198|carbon-monoxide dehydrogenase catalytic subunit [EC.1.2.7.4]	0.986505286936713	0.0134947122323383	8.3094852661338e-10
K00208|enoyl-[acyl-carrier protein] reductase I [EC.1.3.1.9 1.3.1.10]	0.992680705572411	0.00731929429101702	1.36571493761096e-10
K00215|4-hydroxy-tetrahydrodipicolinate reductase [EC.1.17.1.8]	0.767172677490921	0.232827310087681	1.24213978564139e-08
K00226|dihydroorotate dehydrogenase (fumarate) [EC.1.3.98.1]	0.704516160630927	0.263864755079423	0.03161908428965
K00239|succinate dehydrogenase | fumarate reductase, flavoprotein subunit [EC.1.3.5.1 1.3.5.4]	0.946094630513075	0.0539053694822166	4.708851105518e-12
K00241|succinate dehydrogenase | fumarate reductase, cytochrome b subunit	0.861112994470466	0.023572180042652	0.115314825486882
K00243|hypothetical protein	0.593502994607809	0.406497005392191	0
K00244|fumarate reductase flavoprotein subunit [EC.1.3.5.4]	0.665158176046698	0.276998243125274	0.0578435808280272
K00246|fumarate reductase subunit C	0.494640620857158	0.501386335219452	0.00397304392338986
K00248|butyryl-CoA dehydrogenase [EC.1.3.8.1]	0.738116265746199	0.125201884871167	0.136681849382634
K00257| [EC.1.3.99.-]	0.979153793679024	0.0208462063185631	2.41301973258315e-12
K00259|alanine dehydrogenase [EC.1.4.1.1]	0.889240737327624	0.0217877595120772	0.0889715031602987
K00262|glutamate dehydrogenase (NADP+) [EC.1.4.1.4]	0.872539929113984	0.127460070886016	0
K00265|glutamate synthase (NADPH|NADH) large chain [EC.1.4.1.13 1.4.1.14]	0.931637757969941	0.0683622420285553	1.50376947019606e-12
K00266|glutamate synthase (NADPH|NADH) small chain [EC.1.4.1.13 1.4.1.14]	0.937349190088014	0.0626508099119864	0
K00278|L-aspartate oxidase [EC.1.4.3.16]	0.534507761192813	0.465492238807187	0
K00281|glycine dehydrogenase [EC.1.4.4.2]	0.903420244391283	0.0903936768021203	0.00618607880659634
K00283|glycine dehydrogenase subunit 2 [EC.1.4.4.2]	0.997940140049076	0.00205985991918401	3.17398410299435e-11
K00284|glutamate synthase (ferredoxin) [EC.1.4.7.1]	0.896225985393753	0.101076555401724	0.00269745920452321
K00286|pyrroline-5-carboxylate reductase [EC.1.5.1.2]	0.599470987384367	0.400529012559321	5.6311883245146e-11
K00287|dihydrofolate reductase [EC.1.5.1.3]	0.837535127642461	0.0454575603951554	0.117007311962384
K00290|saccharopine dehydrogenase (NAD+, L-lysine forming) [EC.1.5.1.7]	1	0	2.75155496075584e-16
K00294|1-pyrroline-5-carboxylate dehydrogenase [EC.1.2.1.88]	0.661347239855224	0.286735378232341	0.0519173819124346
K00297|methylenetetrahydrofolate reductase (NADPH) [EC.1.5.1.20]	0.95844853795363	0.0415514620463705	0
K00330|NADH-quinone oxidoreductase subunit A [EC.1.6.5.3]	0.527560351181593	0.472439648817435	9.72409875011584e-13
K00331|NADH-quinone oxidoreductase subunit B [EC.1.6.5.3]	0.534612363269651	0.439716033619331	0.0256716031110188
K00332|NADH-quinone oxidoreductase subunit C [EC.1.6.5.3]	0.53364419054998	0.466355809438067	1.1952855799053e-11
K00333|NADH-quinone oxidoreductase subunit D [EC.1.6.5.3]	0.538713765725401	0.448105389825628	0.0131808444489719
K00334|NADH-quinone oxidoreductase subunit E [EC.1.6.5.3]	0.734895009305476	0.257747785614396	0.00735720508012833
K00336|NADH-quinone oxidoreductase subunit G [EC.1.6.5.3]	0.631507265029266	0.368492734970733	0
K00337|NADH-quinone oxidoreductase subunit H [EC.1.6.5.3]	0.478458921880897	0.521541078112041	7.0622016573072e-12
K00338|NADH-quinone oxidoreductase subunit I [EC.1.6.5.3]	0.557088516854446	0.442911483145554	0
K00339|NADH-quinone oxidoreductase subunit J [EC.1.6.5.3]	0.542946313118009	0.415917438178905	0.0411362487030861
K00340|NADH-quinone oxidoreductase subunit K [EC.1.6.5.3]	0.631746357203593	0.359276905026855	0.00897673776955157
K00341|NADH-quinone oxidoreductase subunit L [EC.1.6.5.3]	0.485769855716611	0.480021898119669	0.0342082461637199
K00342|NADH-quinone oxidoreductase subunit M [EC.1.6.5.3]	0.567149360805446	0.432850639185091	9.46349797359745e-12
K00343|NADH-quinone oxidoreductase subunit N [EC.1.6.5.3]	0.564518327831483	0.435481672168284	2.33271407022152e-13
K00346|Na+-transporting NADH:ubiquinone oxidoreductase subunit A	0.949075585666772	0.0445737676281303	0.00635064670509782
K00347|Na+-transporting NADH:ubiquinone oxidoreductase subunit B	0.816622135556586	0.0950378374255238	0.0883400270178902
K00348|Na+-transporting NADH:ubiquinone oxidoreductase subunit C	0.938810173121283	0.0145269490782906	0.0466628778004259
K00350|Na+-transporting NADH:ubiquinone oxidoreductase subunit E	0.829198602724939	0.0693690601542465	0.101432337120815
K00351|Na+-transporting NADH:ubiquinone oxidoreductase subunit F	0.961085988463737	0.0374270493941091	0.00148696214215435
K00364|GMP reductase [EC.1.7.1.7]	0.604667083497785	0.345542126705499	0.0497907897967162
K00373|nitrate reductase delta subunit	0.44794760979572	0.517298536348812	0.034753853855468
K00382|dihydrolipoamide dehydrogenase [EC.1.8.1.4]	1	0	0
K00383|glutathione reductase (NADPH) [EC.1.8.1.7]	0.6814864438432	0.271206038556107	0.0473075176006929
K00384|thioredoxin reductase (NADPH) [EC.1.8.1.9]	0.667149084141825	0.30357557116516	0.0292753446930151
K00390|phosphoadenosine phosphosulfate reductase [EC.1.8.4.8 1.8.4.10]	0.892366832007476	0.076762604959873	0.0308705630326507
K00412|ubiquinol-cytochrome c reductase cytochrome b subunit	0.928417480896458	0.0088166417215874	0.062765877381955
K00425|cytochrome d ubiquinol oxidase subunit I [EC.1.10.3.14]	0.721847109608896	0.278152890391101	2.60011670381738e-15
K00426|cytochrome d ubiquinol oxidase subunit II [EC.1.10.3.14]	0.552353051648946	0.447646948349552	1.50151244946062e-12
K00428|cytochrome c peroxidase	0.557333903803227	0.414848635141271	0.0278174610555023
K00525|ribonucleoside-diphosphate reductase alpha chain [EC.1.17.4.1]	0.867237045871741	0.0974541466194848	0.035308807508774
K00527|ribonucleoside-triphosphate reductase [EC.1.17.4.2]	0.89907019847178	0.0947827835149181	0.00614701801330182
K00528|ferredoxin--NADP+ reductase	0.593671151526686	0.406328848473314	4.07182090591752e-16
K00548|5-methyltetrahydrofolate--homocysteine methyltransferase [EC.2.1.1.13]	0.94926536684863	0.0507346331513447	2.55768911403912e-14
K00549|5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC.2.1.1.14]	0.518037368670582	0.469747897814194	0.0122147335152239
K00554|tRNA (guanine-N1-)-methyltransferase	0.780620910414101	0.205593355420698	0.0137857341652006
K00556|tRNA (guanosine-2-O-)-methyltransferase	0.837121855188702	0.0148536576883576	0.14802448712294
K00557|tRNA (uracil-5-)-methyltransferase	0.531442535361807	0.468557464370538	2.67654979693575e-10
K00558|DNA (cytosine-5)-methyltransferase 1 [EC.2.1.1.37]	0.999999999999999	7.67378000253187e-16	7.19709655662086e-18
K00560|thymidylate synthase [EC.2.1.1.45]	0.709463468265476	0.290535786135789	7.45598734735568e-07
K00564|ribosomal RNA small subunit methyltransferase C	0.708618124671602	0.256253756058055	0.0351281192703422
K00566|tRNA-specific 2-thiouridylase [EC.2.8.1.-]	0.783854099245131	0.216145900754869	0
K00567|methylated-DNA-[protein]-cysteine S-methyltransferase	0.809287096876626	0.183818659165361	0.00689424395801262
K00571|site-specific DNA-methyltransferase (adenine-specific)	0.565353274642046	0.434646725357954	0
K00574|cyclopropane-fatty-acyl-phospholipid synthase	0.489705131786113	0.474284233678687	0.0360106345352003
K00575|chemotaxis protein methyltransferase CheR [EC.2.1.1.80]	0.54031105027207	0.450289467248186	0.00939948247974398
K00600|glycine hydroxymethyltransferase [EC.2.1.2.1]	0.711166332148732	0.28883365236626	1.54850072262972e-08
K00602|phosphoribosylaminoimidazolecarboxamide formyltransferase | IMP cyclohydrolase [EC.2.1.2.3 3.5.4.10]	0.963505238228415	0.0364947463767677	1.5394816799324e-08
K00603|glutamate formiminotransferase [EC.2.1.2.5]	0.867546891277993	0.0873696940284441	0.0450834146935626
K00604|methionyl-tRNA formyltransferase [EC.2.1.2.9]	0.867008563175429	0.132991436824571	0
K00605|aminomethyltransferase [EC.2.1.2.10]	0.816387978022589	0.0525111250601371	0.131100896917274
K00606|3-methyl-2-oxobutanoate hydroxymethyltransferase [EC.2.1.2.11]	0.648210745202018	0.347190581105249	0.00459867369273338
K00609|aspartate carbamoyltransferase catalytic subunit [EC.2.1.3.2]	0.772913668545322	0.227086330184471	1.27020679413775e-09
K00610|aspartate carbamoyltransferase regulatory subunit	0.561557904495672	0.345207123265792	0.093234972238536
K00611|ornithine carbamoyltransferase [EC.2.1.3.3]	0.45775005450457	0.503714706625694	0.0385352388697362
K00615|transketolase [EC.2.2.1.1]	0.672654043433183	0.297620306508707	0.0297256500581096
K00616|transaldolase [EC.2.2.1.2]	0.686943085524803	0.221296044862211	0.0917608696129861
K00620|glutamate N-acetyltransferase | amino-acid N-acetyltransferase [EC.2.3.1.35 2.3.1.1]	0.502466629885656	0.477874856543686	0.019658513570658
K00625|phosphate acetyltransferase [EC.2.3.1.8]	0.639992588380165	0.360007411619226	6.0938951691966e-13
K00626|acetyl-CoA C-acetyltransferase [EC.2.3.1.9]	0.507357849581365	0.372984451493086	0.119657698925549
K00634|phosphate butyryltransferase [EC.2.3.1.19]	0.854299709197938	0.0501669143938302	0.0955333764082313
K00640|serine O-acetyltransferase [EC.2.3.1.30]	0.534750919094538	0.447825888857625	0.0174231920478379
K00641|homoserine O-acetyltransferase [EC.2.3.1.31]	0.850390204163102	0.0196025080930332	0.130007287743865
K00645|[acyl-carrier-protein] S-malonyltransferase [EC.2.3.1.39]	0.847796410467572	0.152203589431526	1.00901890362564e-10
K00648|3-oxoacyl-[acyl-carrier-protein] synthase III [EC.2.3.1.180]	0.578269067399959	0.421730932590798	9.24327885624734e-12
K00651|homoserine O-succinyltransferase [EC.2.3.1.46]	0.531389189532006	0.459820683327044	0.00879012714095054
K00652|8-amino-7-oxononanoate synthase [EC.2.3.1.47]	0.537597054774121	0.462402945225879	0
K00655|1-acyl-sn-glycerol-3-phosphate acyltransferase [EC.2.3.1.51]	0.811446655836703	0.188553344147549	1.5748273916045e-11
K00656|formate C-acetyltransferase [EC.2.3.1.54]	0.89710209948998	0.102897900501951	8.06876661589102e-12
K00661|maltose O-acetyltransferase	0.833367813536455	0.155713648589779	0.0109185378737666
K00662|aminoglycoside N3-acetyltransferase	0.69629378508827	0.279344878050699	0.0243613368610317
K00674|2,3,4,5-tetrahydropyridine-2-carboxylate N-succinyltransferase [EC.2.3.1.117]	0.687629844610211	0.31237015538979	0
K00677|UDP-N-acetylglucosamine acyltransferase [EC.2.3.1.129]	0.856905171041388	0.012904320893595	0.130190508065017
K00685|arginine-tRNA-protein transferase	0.5712736726456	0.399985582065646	0.028740745288754
K00688|starch phosphorylase [EC.2.4.1.1]	0.666236410550744	0.267742104323908	0.0660214851253475
K00691|maltose phosphorylase [EC.2.4.1.8]	0.860731155164597	0.0833256591340464	0.0559431857013563
K00700|1,4-alpha-glucan branching enzyme [EC.2.4.1.18]	0.961549631566544	0.0012783337078552	0.0371720347256007
K00702|cellobiose phosphorylase [EC.2.4.1.20]	0.905596700358401	0.0557744793960597	0.0386288202455392
K00703|starch synthase [EC.2.4.1.21]	0.88199002816098	0.0585784337464577	0.0594315380925621
K00705|4-alpha-glucanotransferase [EC.2.4.1.25]	0.981322360890888	0.0186776390272679	8.18437616044804e-11
K00721|dolichol-phosphate mannosyltransferase [EC.2.4.1.83]	0.91891796222068	0.08108203777907	2.50196175853865e-13
K00748|lipid-A-disaccharide synthase [EC.2.4.1.182]	0.49692952797923	0.50307047202077	0
K00757|uridine phosphorylase [EC.2.4.2.3]	0.775538126033832	0.096153162684767	0.128308711281401
K00759|adenine phosphoribosyltransferase [EC.2.4.2.7]	0.679379253270118	0.320620746729882	0
K00760|hypoxanthine phosphoribosyltransferase [EC.2.4.2.8]	0.677977367371557	0.265962220498227	0.0560604121302164
K00761|uracil phosphoribosyltransferase [EC.2.4.2.9]	0.586298601143976	0.372254746503099	0.041446652352925
K00762|orotate phosphoribosyltransferase [EC.2.4.2.10]	0.679141853809626	0.277233438231315	0.0436247079590586
K00763|nicotinate phosphoribosyltransferase [EC.6.3.4.21]	0.645307789173043	0.311265300539397	0.0434269102875596
K00764|amidophosphoribosyltransferase [EC.2.4.2.14]	0.759798363159506	0.240201636840494	0
K00765|ATP phosphoribosyltransferase [EC.2.4.2.17]	0.505483391416397	0.48542802880565	0.0090885797779527
K00766|anthranilate phosphoribosyltransferase [EC.2.4.2.18]	0.888286952201687	0.07104315455327	0.0406698932450431
K00767|nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC.2.4.2.19]	0.521585955230228	0.407101076473042	0.0713129682967296
K00768|nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [EC.2.4.2.21]	0.611032555235375	0.297184759178784	0.0917826855858404
K00773|queuine tRNA-ribosyltransferase	0.738115678163448	0.261884321836552	4.81817711573613e-16
K00782|hypothetical protein	0.480915008109409	0.443972335893917	0.0751126559966744
K00783|hypothetical protein	0.818659727295036	0.181340272704492	4.71707171260578e-13
K00784|ribonuclease Z [EC.3.1.26.11]	0.594513880297676	0.403736775596747	0.00174934410557686
K00788|thiamine-phosphate pyrophosphorylase [EC.2.5.1.3]	0.568966900913575	0.431033099086424	0
K00789|S-adenosylmethionine synthetase [EC.2.5.1.6]	0.528858257245092	0.453179037813391	0.0179627049415166
K00790|UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC.2.5.1.7]	0.710292616654001	0.24208494311163	0.047622440234369
K00791|tRNA dimethylallyltransferase [EC.2.5.1.75]	0.872353859442896	0.127646139021131	1.53597251801266e-09
K00793|riboflavin synthase [EC.2.5.1.9]	0.520116357025524	0.479883642974476	0
K00794|6,7-dimethyl-8-ribityllumazine synthase [EC.2.5.1.78]	0.781703321424942	0.218296678575058	6.34543127360353e-17
K00795|farnesyl diphosphate synthase [EC.2.5.1.1 2.5.1.10]	0.530092168116272	0.414558371635917	0.0553494602478103
K00796|dihydropteroate synthase [EC.2.5.1.15]	0.846758498243126	0.0736510902505548	0.0795904115063195
K00797|spermidine synthase [EC.2.5.1.16]	0.788575650232819	0.187461233369922	0.0239631163972588
K00798|cob(I)alamin adenosyltransferase [EC.2.5.1.17]	0.925508366028465	0.0407424500864774	0.0337491838850579
K00800|3-phosphoshikimate 1-carboxyvinyltransferase [EC.2.5.1.19]	0.679428665334726	0.320571334631564	3.37094538697135e-11
K00805|heptaprenyl diphosphate synthase [EC.2.5.1.30]	0.882407694496891	0.0884545424299844	0.029137763073125
K00806|undecaprenyl diphosphate synthase [EC.2.5.1.31]	0.784688568089389	0.215311416554176	1.53564347981177e-08
K00812|aspartate aminotransferase [EC.2.6.1.1]	0.683331897224348	0.316668102507773	2.67879062002859e-10
K00817|histidinol-phosphate aminotransferase [EC.2.6.1.9]	0.589084238866844	0.389192223079626	0.0217235380535298
K00820|glucosamine--fructose-6-phosphate aminotransferase (isomerizing) [EC.2.6.1.16]	0.65902380850237	0.330612778259976	0.0103634132376541
K00821|acetylornithine|N-succinyldiaminopimelate aminotransferase [EC.2.6.1.11 2.6.1.17]	0.765039675493277	0.187842339628788	0.0471179848779355
K00826|branched-chain amino acid aminotransferase [EC.2.6.1.42]	0.762597696997235	0.237402303002765	0
K00831|phosphoserine aminotransferase [EC.2.6.1.52]	0.587741468997242	0.216255925030772	0.196002605971986
K00833|adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC.2.6.1.62]	0.485905896949723	0.514094103042609	7.66786381347192e-12
K00845|glucokinase [EC.2.7.1.2]	0.96661783414568	0	0.0333821658543202
K00848|rhamnulokinase [EC.2.7.1.5]	1	0	0
K00849|galactokinase [EC.2.7.1.6]	0.65080801010279	0.333928889555614	0.0152631003415959
K00850|6-phosphofructokinase 1 [EC.2.7.1.11]	0.748854828053081	0.100555425129146	0.150589746817773
K00852|ribokinase [EC.2.7.1.15]	0.907579073003205	0.0341163180895987	0.0583046089071965
K00853|L-ribulokinase [EC.2.7.1.16]	0.886874745406746	5.85166122616404e-16	0.113125254593254
K00854|xylulokinase [EC.2.7.1.17]	0.387542802920752	0.568257634743123	0.0441995623361256
K00857|thymidine kinase [EC.2.7.1.21]	0.622078361038655	0.323271261681924	0.0546503772794208
K00858|NAD+ kinase [EC.2.7.1.23]	0.651409650105501	0.327935192384419	0.0206551575100799
K00859|dephospho-CoA kinase [EC.2.7.1.24]	0.811528921808009	0.188471078191991	0
K00860|adenylylsulfate kinase [EC.2.7.1.25]	0.571093914143649	0.428906085819698	3.6653180806342e-11
K00864|glycerol kinase [EC.2.7.1.30]	0.679344254288762	0.320655745655375	5.58625943057636e-11
K00865|glycerate 2-kinase [EC.2.7.1.165]	0.657451221372356	0.282529251839955	0.0600195267876892
K00867|type I pantothenate kinase [EC.2.7.1.33]	0.565465438073715	0.390755517096923	0.0437790448293617
K00868|pyridoxine kinase [EC.2.7.1.35]	0.734461531099564	0.237954082782388	0.0275843861180474
K00869|mevalonate kinase [EC.2.7.1.36]	0.697022614527551	0.265348150547723	0.0376292349247258
K00872|homoserine kinase [EC.2.7.1.39]	0.515240297853058	0.464941398076799	0.0198183040701425
K00873|pyruvate kinase [EC.2.7.1.40]	0.893863159113799	0.106136840886201	0
K00874|2-dehydro-3-deoxygluconokinase [EC.2.7.1.45]	0.894462658096485	0.105537341903515	4.30080697955549e-18
K00876|uridine kinase [EC.2.7.1.48]	0.573929931279898	0.353215586697772	0.0728544820223299
K00878|hydroxyethylthiazole kinase [EC.2.7.1.50]	0.456436029277825	0.492233357626145	0.0513306130960302
K00882|1-phosphofructokinase [EC.2.7.1.56]	0.682176116378146	0.270466497804139	0.0473573858177143
K00891|shikimate kinase [EC.2.7.1.71]	0.79981313334505	0.180121977485206	0.0200648891697443
K00895|pyrophosphate--fructose-6-phosphate 1-phosphotransferase [EC.2.7.1.90]	0.527870698840108	0.266580820114467	0.205548481045425
K00897|aminoglycoside 3-phosphotransferase	0.680578395818698	0.254861362583345	0.0645602415979571
K00901|diacylglycerol kinase (ATP) [EC.2.7.1.107]	0.882633666499764	0.0373154249387802	0.0800509085614557
K00912|tetraacyldisaccharide 4-kinase [EC.2.7.1.130]	0.737227852278722	0.23965751364292	0.0231146340783588
K00919|4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC.2.7.1.148]	0.637000374971587	0.341612169011943	0.0213874560164692
K00925|acetate kinase [EC.2.7.2.1]	0.732975031393554	0.243310389497849	0.0237145791085967
K00926|carbamate kinase [EC.2.7.2.2]	0.913296655475525	0.0035183024543644	0.083185042070111
K00927|phosphoglycerate kinase [EC.2.7.2.3]	0.670975373004683	0.316964524516504	0.012060102478813
K00928|aspartate kinase [EC.2.7.2.4]	0.878142415404189	0.121857581572209	3.0236019682066e-09
K00929|butyrate kinase [EC.2.7.2.7]	0.954083191738546	0	0.0459168082614538
K00930|acetylglutamate kinase [EC.2.7.2.8]	0.540546574657088	0.431529157748657	0.027924267594255
K00931|glutamate 5-kinase [EC.2.7.2.11]	0.56880758361619	0.431192416383809	0
K00939|adenylate kinase [EC.2.7.4.3]	0.610185529769816	0.370997384051613	0.018817086178571
K00940|nucleoside-diphosphate kinase [EC.2.7.4.6]	0.65882691516596	0.309785335774415	0.0313877490596252
K00941|hydroxymethylpyrimidine|phosphomethylpyrimidine kinase [EC.2.7.1.49 2.7.4.7]	0.453041549181002	0.52921287416043	0.0177455766585682
K00942|guanylate kinase [EC.2.7.4.8]	0.717168774432876	0.22196108309152	0.0608701424756038
K00943|dTMP kinase [EC.2.7.4.9]	0.6324369022979	0.334353975196496	0.0332091225056031
K00945|cytidylate kinase [EC.2.7.4.14]	0.685414341901635	0.299470546626311	0.0151151114720544
K00946|thiamine-monophosphate kinase [EC.2.7.4.16]	0.847241497727159	0.152758502272841	0
K00948|ribose-phosphate pyrophosphokinase [EC.2.7.6.1]	0.58516491221064	0.414835087773126	1.62338284246155e-11
K00949|thiamine pyrophosphokinase [EC.2.7.6.2]	0.637656546330126	0.300003711395003	0.0623397422748708
K00951|GTP pyrophosphokinase [EC.2.7.6.5]	0.98832085916451	0.0116791408354895	0
K00954|pantetheine-phosphate adenylyltransferase [EC.2.7.7.3]	0.67733222206398	0.322667777810782	1.25237814139476e-10
K00956|sulfate adenylyltransferase subunit 1 [EC.2.7.7.4]	0.785778279835468	0.167809556486982	0.0464121636775502
K00957|sulfate adenylyltransferase subunit 2 [EC.2.7.7.4]	0.730035259059872	0.225154618161758	0.0448101227783699
K00958|sulfate adenylyltransferase [EC.2.7.7.4]	1	0	0
K00962|polyribonucleotide nucleotidyltransferase [EC.2.7.7.8]	0.794065040486643	0.155393915873871	0.0505410436394857
K00963|UTP--glucose-1-phosphate uridylyltransferase [EC.2.7.7.9]	0.832445446769645	0.0567721222978115	0.110782430932543
K00965|UDPglucose--hexose-1-phosphate uridylyltransferase [EC.2.7.7.12]	0.58713343785291	0.356145446897115	0.0567211152499756
K00969|nicotinate-nucleotide adenylyltransferase [EC.2.7.7.18]	0.73225136251511	0.267748619956934	1.75279561542645e-08
K00970|poly(A) polymerase [EC.2.7.7.19]	0.532175857795073	0.467824141667838	5.3708822612968e-10
