Residuals	timepoint	mouse_id
1.4.1.11-RXN|(expasy) L-erythro-3,5-diaminohexanoate dehydrogenase [1.4.1.11]	0.742878237376113	0.214388909091754	0.0427328535321335
1.4.1.21-RXN|(expasy) Aspartate dehydrogenase [1.4.1.21]	0.691953060101497	0.30804692930833	1.05901734682688e-08
1.4.3.19-RXN|(expasy) AMBIGUOUS [1.4.3.19; 1.4.3.3]	0.823744072785926	0.0864064295746579	0.0898494976394164
1.5.1.20-RXN|(expasy) Methylenetetrahydrofolate reductase (NAD(P)H) [1.5.1.20]	0.343973550729729	0.656026449270271	0
1.5.1.7-RXN|(expasy) Saccharopine dehydrogenase (NAD(+), L-lysine-forming) [1.5.1.7]	0.840615061442303	0.159384938557655	4.21360639685601e-14
1.6.4.4-RXN|(expasy) Protein-disulfide reductase [1.8.1.8]	0.887779559938109	0	0.112220440061891
1.7.2.2-RXN|(expasy) Nitrite reductase (cytochrome; ammonia-forming) [1.7.2.2]	0.783855782578981	0.103205348573596	0.112938868847423
1.7.2.3-RXN|(expasy) Trimethylamine-N-oxide reductase [1.7.2.3]	0.770068683740701	0.016290749824548	0.213640566434751
1.8.1.4-RXN|(expasy) Dihydrolipoyl dehydrogenase [1.8.1.4]	0.848522250752189	0	0.151477749247811
1.8.4.12-RXN|(expasy) Peptide-methionine (R)-S-oxide reductase [1.8.4.12]	0.655074118614948	0.344925881367138	1.79131467321541e-11
1.8.4.14-RXN|(expasy) L-methionine (R)-S-oxide reductase [1.8.4.14]	0.548583517332873	0.259189725506569	0.192226757160558
1.8.4.8-RXN|(expasy) Phosphoadenylyl-sulfate reductase (thioredoxin) [1.8.4.8]	0.906949775792592	0.0930502242073858	2.20456509535627e-14
1.8.98.1-RXN|(expasy) Dihydromethanophenazine:CoB--CoM heterodisulfide reductase [1.8.98.1]	1	0	0
13-PROPANEDIOL-DEHYDROGENASE-RXN|(expasy) 1,3-propanediol dehydrogenase [1.1.1.202]	0.454875234286467	0.51429401595261	0.0308307497609226
1PFRUCTPHOSN-RXN|(expasy) 1-phosphofructokinase [2.7.1.56]	0.705465096615498	0.230505949237179	0.0640289541473228
1TRANSKETO-RXN|(expasy) Transketolase [2.2.1.1]	0.452539780497045	0.487216459129314	0.0602437603736408
2-AMINOADIPATE-AMINOTRANSFERASE-RXN|(expasy) 2-aminoadipate transaminase [2.6.1.39]	0.957518334395218	0	0.0424816656047822
2-DEHYDROPANTOATE-REDUCT-RXN|(expasy) 2-dehydropantoate 2-reductase [1.1.1.169]	0.406553891443573	0.568681003768468	0.0247651047879596
2-ISOPROPYLMALATESYN-RXN|(expasy) 2-isopropylmalate synthase [2.3.3.13]	0.769739497160803	0.00221592357627959	0.228044579262917
2-METHYLCITRATE-DEHYDRATASE-RXN|(expasy) 2-methylcitrate dehydratase [4.2.1.79]	0.492805630705565	0.466168870094162	0.0410254992002731
2-METHYLCITRATE-SYNTHASE-RXN|(expasy) 2-methylcitrate synthase [2.3.3.5]	0.957923904047191	0	0.0420760959528088
2-NITROPROPANE-DIOXYGENASE-RXN|(expasy) Nitronate monooxygenase [1.13.12.16]	0.608982357416678	0.278802386401049	0.112215256182272
2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN|(expasy) 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [2.1.1.201]	0.540093453520436	0.366500161443261	0.093406385036303
2-OXOBUTYRATE-SYNTHASE-RXN|(expasy) 3-methyl-2-oxobutanoate dehydrogenase (ferredoxin) [1.2.7.7]	0.609780823014825	0.174433802859757	0.215785374125418
2-OXOGLUTARATE-SYNTHASE-RXN|(expasy) 2-oxoglutarate synthase [1.2.7.3]	0.529695242107655	0.470304757892334	1.06053387178324e-14
2.1.1.130-RXN|(expasy) Precorrin-2 C(20)-methyltransferase [2.1.1.130]	0.980691327974454	0.0193086720255452	4.81676137509808e-16
2.1.1.131-RXN|(expasy) Precorrin-3B C(17)-methyltransferase [2.1.1.131]	0.948294580075735	0.0235571784009136	0.0281482415233518
2.1.1.132-RXN|(expasy) Precorrin-6B C(5,15)-methyltransferase (decarboxylating) [2.1.1.132]	0.515237971849305	0.484762028150519	1.75407974180902e-13
2.1.1.133-RXN|(expasy) Precorrin-4 C(11)-methyltransferase [2.1.1.133]	0.873400426386371	0.0302765610479753	0.0963230125656538
2.1.1.34-RXN|(expasy) tRNA (guanosine(18)-2-O)-methyltransferase [2.1.1.34]	0.865131086602334	0.085053225332729	0.0498156880649366
2.1.1.63-RXN|(expasy) Methylated-DNA--[protein]-cysteine S-methyltransferase [2.1.1.63]	0.336765147407018	0.552419424868692	0.110815427724291
2.1.1.64-RXN|(expasy) 3-demethylubiquinol 3-O-methyltransferase [2.1.1.64]	0.855135680963774	0.118266716656343	0.0265976023798828
2.1.1.72-RXN|(expasy) Site-specific DNA-methyltransferase (adenine-specific) [2.1.1.72]	0.634741796342347	0.266534451844898	0.0987237518127553
2.1.1.74-RXN|(expasy) (NAD(P)H-oxidizing) [2.1.1.74]	0.549811082183566	0.450188917799611	1.68229818596372e-11
2.1.1.77-RXN|(expasy) Protein-L-isoaspartate(D-aspartate) O-methyltransferase [2.1.1.77]	0.483471856970918	0.391796815618277	0.124731327410804
2.1.1.79-RXN|(expasy) Cyclopropane-fatty-acyl-phospholipid synthase [2.1.1.79]	0.493342752004372	0.474905654557537	0.0317515934380908
2.1.3.1-RXN|(expasy) Methylmalonyl-CoA carboxytransferase [2.1.3.1]	0.916701718948664	1.52981845484063e-09	0.083298279521517
2.1.3.9-RXN|(expasy) N-acetylornithine carbamoyltransferase [2.1.3.9]	0.487594218908772	0.367174144352312	0.145231636738916
2.3.1.128-RXN|(expasy) [Ribosomal protein S18]-alanine N-acetyltransferase [2.3.1.266]	0.802528183272072	0.146312759466065	0.0511590572618629
2.3.1.157-RXN|(expasy) Glucosamine-1-phosphate N-acetyltransferase [2.3.1.157]	0.593271354263755	0.406728645736245	0
2.3.1.179-RXN|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase II [2.3.1.179]	0.853873142163216	0.146126857836782	1.8126347515928e-15
2.3.1.180-RXN|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase III [2.3.1.180]	0.924537469484171	2.82237083703186e-11	0.0754625304876049
2.3.1.41-RXN|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase I [2.3.1.41]	0.948543189295224	0.0146346180927426	0.036822192612033
2.3.1.89-RXN|(expasy) Tetrahydrodipicolinate N-acetyltransferase [2.3.1.89]	0.493070945275412	0.470713260073336	0.0362157946512521
2.4.1.109-RXN|(expasy) Dolichyl-phosphate-mannose--protein mannosyltransferase [2.4.1.109]	0.735831624296476	0.26416831319574	6.25077843312061e-08
2.4.1.129-RXN|(expasy) Peptidoglycan glycosyltransferase [2.4.1.129]	0.653307253246012	0.244554188189701	0.102138558564287
2.4.1.211-RXN|(expasy) 1,3-beta-galactosyl-N-acetylhexosamine phosphorylase [2.4.1.211]	0.711347008274209	0.288652991616811	1.0898035496028e-10
2.4.1.212-RXN|(expasy) Hyaluronan synthase [2.4.1.212]	0.675849157371984	0.128292256568834	0.195858586059183
2.4.1.230-RXN|(expasy) Kojibiose phosphorylase [2.4.1.230]	0.86704818602092	0.0607715670578139	0.0721802469212659
2.4.1.54-RXN|(expasy) Undecaprenyl-phosphate mannosyltransferase [2.4.1.54]	0.795450602218898	0.0792098826398298	0.125339515141272
2.4.1.83-RXN|(expasy) Dolichyl-phosphate beta-D-mannosyltransferase [2.4.1.83]	0.669006713521126	0.225929366012285	0.105063920466589
2.5.1.19-RXN|(expasy) 3-phosphoshikimate 1-carboxyvinyltransferase [2.5.1.19]	0.545125139008436	0.37159397732594	0.0832808836656236
2.5.1.64-RXN|(expasy) synthase [2.2.1.9]	0.848682899710278	0.0410917198278017	0.11022538046192
2.6.1.33-RXN|(expasy) dTDP-4-amino-4,6-dideoxy-D-glucose transaminase [2.6.1.33]	0.773336355710806	0.192121745328861	0.0345418989603324
2.6.1.37-RXN|(metacyc) phosphonoacetaldehyde transaminase [2.6.1.37]	0.731928267488748	0.111296747801737	0.156774984709515
2.6.1.50-RXN|(expasy) Glutamine--scyllo-inositol transaminase [2.6.1.50]	1	0	0
2.7.1.121-RXN|(expasy) Phosphoenolpyruvate--glycerone phosphotransferase [2.7.1.121]	0.918886672954777	0.0811133270451922	3.1177682053704e-14
2.7.1.148-RXN|(expasy) 4-(cytidine 5-diphospho)-2-C-methyl-D-erythritol kinase [2.7.1.148]	0.395345575872744	0.513961819380814	0.090692604746442
2.7.1.156-RXN|(expasy) Adenosylcobinamide kinase [2.7.1.156]	0.737696261228117	0.0948315527961108	0.167472185975773
2.7.1.90-RXN|(expasy) Diphosphate--fructose-6-phosphate 1-phosphotransferase [2.7.1.90]	0.483240264151211	0.410056869697521	0.106702866151268
2.7.10.1-RXN|(expasy) AMBIGUOUS [2.7.10.1; 2.7.10.2; 2.7.12.1]	0.814395159537316	0.185604840462684	0
2.7.13.3-RXN|(expasy) Histidine kinase [2.7.13.3]	0.557760691687545	0.413091863849526	0.0291474444629291
2.7.3.9-RXN|(expasy) Phosphoenolpyruvate--protein phosphotransferase [2.7.3.9]	0.316497236430483	0.683502763569516	1.57430601939947e-15
2.7.7.13-RXN|(expasy) Mannose-1-phosphate guanylyltransferase [2.7.7.13]	0.931359343318314	0.0292737848481853	0.039366871833501
2.7.7.33-RXN|(expasy) Glucose-1-phosphate cytidylyltransferase [2.7.7.33]	0.738640016194368	0.204425806161444	0.0569341776441877
2.7.7.39-RXN|(expasy) Glycerol-3-phosphate cytidylyltransferase [2.7.7.39]	0.789899298460927	0.1909683282945	0.0191323732445729
2.7.7.40-RXN|(expasy) D-ribitol-5-phosphate cytidylyltransferase [2.7.7.40]	0.672043649402592	0.230292872537001	0.0976634780604074
2.7.7.60-RXN|(expasy) 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [2.7.7.60]	0.481411806306327	0.390749239920328	0.127838953773344
2.7.7.8-RXN|(expasy) Polyribonucleotide nucleotidyltransferase [2.7.7.8]	0.818390699880837	0.0897681159089382	0.0918411842102246
2.7.8.25-RXN|(expasy) Triphosphoribosyl-dephospho-CoA synthase [2.4.2.52]	0.449010172345292	0.50391202615316	0.0470778015015486
2.7.8.6-RXN|(expasy) Undecaprenyl-phosphate galactose phosphotransferase [2.7.8.6]	0.982390623610817	0.0176093763762939	1.28890785769346e-11
2.7.9.3-RXN|(expasy) Selenide, water dikinase [2.7.9.3]	0.474328791113431	0.471166581060073	0.0545046278264952
2.8.1.6-RXN|(expasy) Biotin synthase [2.8.1.6]	0.996559379414646	0.00344062058535436	0
2.8.3.10-RXN|(expasy) Citrate CoA-transferase [2.8.3.10]	0.458019639620576	0.541980360379424	0
2.8.3.9-RXN|(expasy) Butyrate--acetoacetate CoA-transferase [2.8.3.9]	0.958998249881527	0.0410017501184728	0
2.9.1.1-RXN|(expasy) L-seryl-tRNA(Sec) selenium transferase [2.9.1.1]	0.603233307839842	0.392262360816791	0.00450433134336759
23-DIMETHYLMALATE-LYASE-RXN|(expasy) 2,3-dimethylmalate lyase [4.1.3.32]	1	0	0
2PGADEHYDRAT-RXN|(expasy) Phosphopyruvate hydratase [4.2.1.11]	0.690501163734541	0.0928041290186859	0.216694707246774
2TRANSKETO-RXN|(expasy) Transketolase [2.2.1.1]	0.452539780497045	0.487216459129314	0.0602437603736408
3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN|(expasy) 3-methyl-2-oxobutanoate hydroxymethyltransferase [2.1.2.11]	0.818008801178955	0.089277123173148	0.0927140756478965
3-DEHYDRO-L-GULONATE-2-DEHYDROGENASE-RXN|(expasy) 3-dehydro-L-gulonate 2-dehydrogenase [1.1.1.130]	0.652338976115208	0.253411295878159	0.0942497280066327
3-DEHYDROQUINATE-DEHYDRATASE-RXN|(expasy) 3-dehydroquinate dehydratase [4.2.1.10]	0.745331780448838	0.143276846605411	0.111391372945751
3-DEHYDROQUINATE-SYNTHASE-RXN|(expasy) 3-dehydroquinate synthase [4.2.3.4]	0.544092567881938	0.388287362731212	0.0676200693868501
3-HYDROXBUTYRYL-COA-DEHYDRATASE-RXN|(expasy) 3-hydroxybutyryl-CoA dehydratase [4.2.1.55]	0.775097831983589	0.138739390766527	0.086162777249884
3-HYDROXYBUTYRYL-COA-DEHYDROGENASE-RXN|(expasy) 3-hydroxybutyryl-CoA dehydrogenase [1.1.1.157]	0.384466501576362	0.610058460844548	0.00547503757908948
3-HYDROXYDECANOYL-ACP-DEHYDR-RXN|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.896546950197252	0.0443399492659161	0.0591131005368317
3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN|(expasy) 3-hydroxyisobutyrate dehydrogenase [1.1.1.31]	0.93514460479428	0.0648553952053143	4.05374548684887e-13
3-NUCLEOTID-RXN|(expasy) 3-nucleotidase [3.1.3.6]	0.874556514129945	0.123323343835211	0.00212014203484322
3-OXOACYL-ACP-REDUCT-RXN|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.646212474163701	0.329647207034692	0.024140318801607
3-OXOACYL-ACP-SYNTH-BASE-RXN|(expasy) AMBIGUOUS [2.3.1.179; 2.3.1.41]	0.853873142163216	0.146126857836782	1.8126347515928e-15
3-OXOACYL-ACP-SYNTH-RXN|(expasy) AMBIGUOUS [2.3.1.179; 2.3.1.41]	0.948543189295224	0.0146346180927426	0.036822192612033
3-OXOADIPATE-ENOL-LACTONASE-RXN|(expasy) 3-oxoadipate enol-lactonase [3.1.1.24]	1	0	0
3-OXOSTEROID-1-DEHYDROGENASE-RXN|(expasy) 3-oxosteroid 1-dehydrogenase [1.3.99.4]	0.938512223264356	0.0614877766095713	1.26072182390441e-10
3.1.1.47-RXN|(expasy) 1-alkyl-2-acetylglycerophosphocholine esterase [3.1.1.47]	0.980973108081747	0.0190268919182527	0
3.1.1.64-RXN|(metacyc) all-trans-retinyl-palmitate hydrolase [3.1.1.1]	0.464766286335352	0.495478863987132	0.0397548496775154
3.1.1.72-RXN|(expasy) Acetylxylan esterase [3.1.1.72]	0.659059301460129	0.320594454995383	0.0203462435444888
3.1.11.2-RXN|(expasy) Exodeoxyribonuclease III [3.1.11.2]	0.549087365610718	0.424324934434855	0.0265876999544266
3.1.11.6-RXN|(expasy) Exodeoxyribonuclease VII [3.1.11.6]	0.429031623750678	0.520337262336755	0.0506311139125664
3.1.13.1-RXN|(expasy) Exoribonuclease II [3.1.13.1]	0.504297055882321	0.348228598688594	0.147474345429086
3.1.13.5-RXN|(expasy) Ribonuclease D [3.1.13.5]	0.539075863461316	0.425270495443978	0.0356536410947063
3.1.21.2-RXN|(expasy) Deoxyribonuclease IV [3.1.21.2]	0.751434986088531	0.189786670003396	0.0587783439080729
3.1.21.3-RXN|(expasy) Type I site-specific deoxyribonuclease [3.1.21.3]	0.783439274599291	0.179097690227858	0.0374630351728508
3.1.21.4-RXN|(expasy) Type II site-specific deoxyribonuclease [3.1.21.4]	0.467460866510606	0.317841486416445	0.214697647072949
3.1.21.5-RXN|(expasy) Type III site-specific deoxyribonuclease [3.1.21.5]	0.709517903931194	0	0.290482096068806
3.1.21.7-RXN|(expasy) Deoxyribonuclease V [3.1.21.7]	0.78005998064548	0.103318085993179	0.11662193336134
3.1.26.11-RXN|(expasy) Ribonuclease Z [3.1.26.11]	0.376095354703697	0.57769584176963	0.0462088035266729
3.1.26.12-RXN|(expasy) Ribonuclease E [3.1.26.12]	0.45442498453492	0.405781476095219	0.139793539369861
3.1.26.3-RXN|(expasy) Ribonuclease III [3.1.26.3]	0.401427860882655	0.598572139117345	0
3.1.26.4-RXN|(expasy) Ribonuclease H [3.1.26.4]	0.49897219625022	0.398165544113766	0.102862259636014
3.1.26.5-RXN|(expasy) Ribonuclease P [3.1.26.5]	0.262826344685008	0.671869021782115	0.0653046335328772
3.1.26.8-RXN|(expasy) Ribonuclease M5 [3.1.26.8]	0.496065556235691	0.456141792930153	0.0477926508341555
3.1.3.16-RXN|(expasy) Protein-serine/threonine phosphatase [3.1.3.16]	0.501202595415266	0.428367172323057	0.070430232261677
3.1.4.1-RXN|(expasy) Phosphodiesterase I [3.1.4.1]	0.518594407761725	0.447030750781247	0.0343748414570279
3.1.4.17-RXN|(expasy) 3,5-cyclic-nucleotide phosphodiesterase [3.1.4.17]	0.957381785746148	3.22183508707937e-10	0.0426182139316685
3.11.1.3-RXN|(expasy) Phosphonopyruvate hydrolase [3.11.1.3]	0.548159240260501	0.0820249662625048	0.369815793476994
3.2.1.1-RXN|(expasy) Alpha-amylase [3.2.1.1]	0.772045381995884	0.146971623449667	0.080982994554449
3.2.1.10-RXN|(expasy) Oligo-1,6-glucosidase [3.2.1.10]	0.541889562895468	0.4161991831598	0.0419112539447321
3.2.1.131-RXN|(expasy) Xylan alpha-1,2-glucuronosidase [3.2.1.131]	0.665685664232904	0.330024543728905	0.00428979203819075
3.2.1.135-RXN|(expasy) Neopullulanase [3.2.1.135]	0.598230083593612	0.333174376166465	0.0685955402399227
3.2.1.14-RXN|(expasy) Chitinase [3.2.1.14]	0.591655257754914	0.240244371383564	0.168100370861522
3.2.1.141-RXN|(expasy) 4-alpha-D-((1->4)-alpha-D-glucano)trehalose trehalohydrolase [3.2.1.141]	0.982763769203916	0.017236230683739	1.12345472699762e-10
3.2.1.156-RXN|(expasy) Oligosaccharide reducing-end xylanase [3.2.1.156]	0.589378679755554	0.354770286023962	0.055851034220484
3.2.1.165-RXN|(expasy) Exo-1,4-beta-D-glucosaminidase [3.2.1.165]	0.728253407814191	0.271746592185809	0
3.2.1.17-RXN|(expasy) Lysozyme [3.2.1.17]	0.682200912392676	0.204816789979792	0.112982297627532
3.2.1.18-RXN|(expasy) Exo-alpha-sialidase [3.2.1.18]	0.910873651882019	0.0473912002247318	0.041735147893249
3.2.1.21-RXN|(expasy) Beta-glucosidase [3.2.1.21]	0.703147662455112	0.120720478928948	0.176131858615939
3.2.1.23-RXN|(expasy) Beta-galactosidase [3.2.1.23]	0.29148103176092	0.619660770772793	0.0888581974662872
3.2.1.25-RXN|(expasy) Beta-mannosidase [3.2.1.25]	0.919469551992646	0.0374838454673342	0.0430466025400198
3.2.1.3-RXN|(expasy) Glucan 1,4-alpha-glucosidase [3.2.1.3]	0.864016054035913	0.0955700131753454	0.0404139327887416
3.2.1.37-RXN|(expasy) Xylan 1,4-beta-xylosidase [3.2.1.37]	0.738780223025253	0.133608151814756	0.127611625159991
3.2.1.40-RXN|(expasy) Alpha-L-rhamnosidase [3.2.1.40]	0.674252300957293	0.098809437796428	0.226938261246279
3.2.1.49-RXN|(expasy) Alpha-N-acetylgalactosaminidase [3.2.1.49]	0.763303954217247	0.032499174118192	0.204196871664561
3.2.1.50-RXN|(expasy) Alpha-N-acetylglucosaminidase [3.2.1.50]	0.999713047579942	0.000286951026378196	1.39368004052016e-09
3.2.1.52-RXN|(expasy) Beta-N-acetylhexosaminidase [3.2.1.52]	0.622098832651434	0.114445094322945	0.263456073025621
3.2.1.55-RXN|(expasy) Non-reducing end alpha-L-arabinofuranosidase [3.2.1.55]	0.874034399051271	0.0779136592235676	0.0480519417251618
3.2.1.70-RXN|(expasy) Glucan 1,6-alpha-glucosidase [3.2.1.70]	0.682525989817788	0.276251176824425	0.0412228333577867
3.2.1.73-RXN|(expasy) Licheninase [3.2.1.73]	0.426776209404121	0.395380341100319	0.177843449495559
3.2.1.78-RXN|(expasy) Mannan endo-1,4-beta-mannosidase [3.2.1.78]	0.534437194294846	0.386141311431252	0.0794214942739025
3.2.1.8-RXN|(expasy) Endo-1,4-beta-xylanase [3.2.1.8]	1	0	0
3.2.1.80-RXN|(expasy) AMBIGUOUS [3.2.1.153; 3.2.1.80]	0.490503079727837	0.454656741844913	0.05484017842725
3.2.1.82-RXN|(expasy) Exo-poly-alpha-digalacturonosidase [3.2.1.82]	0.542713096142071	0.429700365196487	0.0275865386614423
3.2.1.83-RXN|(expasy) Kappa-carrageenase [3.2.1.83]	0.481295079677788	0.506336386481599	0.012368533840613
3.2.1.89-RXN|(expasy) Arabinogalactan endo-beta-1,4-galactanase [3.2.1.89]	0.794600147906238	0.0670125916929292	0.138387260400833
3.2.1.96-RXN|(expasy) Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase [3.2.1.96]	0.654143501867229	0.319100844368519	0.0267556537642517
3.2.1.99-RXN|(expasy) Arabinan endo-1,5-alpha-L-arabinosidase [3.2.1.99]	0.838280652602654	0.0465417086651167	0.115177638732229
3.2.2.15-RXN|(expasy) DNA-deoxyinosine glycosylase [3.2.2.15]	0.792991121247371	0.155214090437324	0.0517947883153048
3.2.2.23-RXN|(expasy) DNA-formamidopyrimidine glycosylase [3.2.2.23]	0.484900349304711	0.45854697129141	0.0565526794038786
3.2.2.24-RXN|(expasy) ADP-ribosyl-[dinitrogen reductase] hydrolase [3.2.2.24]	0.750347655558147	0.249652344438823	3.03065894846824e-12
3.4.11.1-RXN|(expasy) AMBIGUOUS [3.4.11.1; 3.4.11.9]	0.619782905281862	0.300250757166798	0.0799663375513402
3.4.11.10-RXN|(expasy) Bacterial leucyl aminopeptidase [3.4.11.10]	0.62581392858991	0.297894513083028	0.0762915583270621
3.4.11.18-RXN|(expasy) Methionyl aminopeptidase [3.4.11.18]	0.371896155080121	0.628103844919876	3.19813196720139e-15
3.4.11.2-RXN|(expasy) AMBIGUOUS [3.4.11.14; 3.4.11.2]	0.545007535451059	0.451215446350456	0.00377701819848595
3.4.11.4-RXN|(expasy) Tripeptide aminopeptidase [3.4.11.4]	0.480134127798199	0.250872093515941	0.26899377868586
3.4.11.5-RXN|(expasy) Prolyl aminopeptidase [3.4.11.5]	0.584023758782964	0.381134690744927	0.0348415504721092
3.4.11.6-RXN|(expasy) Aminopeptidase B [3.4.11.6]	0.866794998527355	0.133205001472645	0
3.4.11.9-RXN|(expasy) Xaa-Pro aminopeptidase [3.4.11.9]	0.873638593689143	0.00797350645403003	0.118387899856827
3.4.13.18-RXN|(expasy) Cytosol nonspecific dipeptidase [3.4.13.18]	0.922726523649331	1.26790738657768e-19	0.0772734763506686
3.4.13.20-RXN|(expasy) Beta-Ala-His dipeptidase [3.4.13.20]	0.880060564935318	0.0985851290379435	0.021354306026738
3.4.13.21-RXN|(expasy) Dipeptidase E [3.4.13.21]	0.879179164549128	0	0.120820835450872
3.4.13.22-RXN|(expasy) D-Ala-D-Ala dipeptidase [3.4.13.22]	0.912036127077891	8.61549897016311e-23	0.0879638729221086
3.4.13.9-RXN|(expasy) Xaa-Pro dipeptidase [3.4.13.9]	0.669845006315722	0.295955206551164	0.0341997871331141
