Residuals	timepoint	mouse_id
GO:0002935|[MF] tRNA (adenine-C2-)-methyltransferase activity	0.667185224914755	0.206739406068718	0.126075369016527
GO:0002949|[BP] tRNA threonylcarbamoyladenosine modification	0.547890344527124	0.45210965536159	1.11286192424694e-10
GO:0003676|[MF] nucleic acid binding	0.463420595161042	0.536579404837179	1.77931420950562e-12
GO:0003677|[MF] DNA binding	0.568835298781819	0.35275393757042	0.0784107636477607
GO:0003678|[MF] DNA helicase activity	0.434324814157444	0.565675185842551	4.72212081544594e-15
GO:0003682|[MF] chromatin binding	0.806960154886427	0.0920562288147456	0.100983616298827
GO:0003684|[MF] damaged DNA binding	0.54003849630703	0.45996150369297	0
GO:0003688|[MF] DNA replication origin binding	0.492856513617382	0.507143486203383	1.79234782242153e-10
GO:0003690|[MF] double-stranded DNA binding	0.347766280236073	0.652233719763927	0
GO:0003697|[MF] single-stranded DNA binding	0.4443451822251	0.555654817774721	1.79691626232923e-13
GO:0003700|[MF] transcription factor activity, sequence-specific DNA binding	0.596088144247342	0.365735047556164	0.0381768081964937
GO:0003712|[MF] transcription cofactor activity	0.570814101700412	0.377209903935546	0.0519759943640419
GO:0003713|[MF] transcription coactivator activity	0.727985003831692	0.15822703294891	0.113787963219397
GO:0003723|[MF] RNA binding	0.505270695384195	0.458397744843848	0.0363315597719561
GO:0003724|[MF] RNA helicase activity	0.53041575979962	0.306359564957026	0.163224675243354
GO:0003725|[MF] double-stranded RNA binding	0.52107195191427	0.478928048076428	9.30172579186957e-12
GO:0003726|[MF] double-stranded RNA adenosine deaminase activity	0.361892827548549	0.632182359252994	0.00592481319845745
GO:0003727|[MF] single-stranded RNA binding	0.873068949453342	1.20082641673863e-11	0.12693105053465
GO:0003729|[MF] mRNA binding	0.502983422232526	0.497016577559004	2.08469882857157e-10
GO:0003735|[MF] structural constituent of ribosome	0.619112094501323	0.380887905474332	2.43453389906341e-11
GO:0003743|[MF] translation initiation factor activity	0.51218817807876	0.487811821919835	1.40497997897104e-12
GO:0003746|[MF] translation elongation factor activity	0.908393324787373	0.0157888506736501	0.0758178245389773
GO:0003747|[MF] translation release factor activity	0.673286661935086	0.0642610669824589	0.262452271082455
GO:0003755|[MF] peptidyl-prolyl cis-trans isomerase activity	0.468517941585482	0.531482058413935	5.82768695611835e-13
GO:0003774|[MF] motor activity	0.579872193899154	0.29021321462814	0.129914591472706
GO:0003796|[MF] lysozyme activity	0.65000869646007	0.324326644354154	0.0256646591857769
GO:0003824|[MF] catalytic activity	0.624969195516024	0.322947355398293	0.0520834490856827
GO:0003830|[MF] beta-1,4-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity	0.810155804911993	0.18984419409531	9.92697167353866e-10
GO:0003839|[MF] gamma-glutamylcyclotransferase activity	0.587214895698374	0.269022186361115	0.143762917940511
GO:0003840|[MF] gamma-glutamyltransferase activity	0.831559514861516	0.104122418983011	0.064318066155473
GO:0003841|[MF] 1-acylglycerol-3-phosphate O-acyltransferase activity	0.554555271902736	0.322825194120608	0.122619533976656
GO:0003842|[MF] 1-pyrroline-5-carboxylate dehydrogenase activity	0.442838385538232	0.506758981116578	0.0504026333451892
GO:0003844|[MF] 1,4-alpha-glucan branching enzyme activity	0.629101107050015	0.328042418495457	0.0428564744545281
GO:0003847|[MF] 1-alkyl-2-acetylglycerophosphocholine esterase activity	0.980973108081747	0.0190268919182527	0
GO:0003848|[MF] 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity	0.660862146267269	0.196643583472459	0.142494270260273
GO:0003849|[MF] 3-deoxy-7-phosphoheptulonate synthase activity	0.454435336692932	0.398344061033986	0.147220602273082
GO:0003852|[MF] 2-isopropylmalate synthase activity	0.600227059121038	0.291049075563842	0.10872386531512
GO:0003855|[MF] 3-dehydroquinate dehydratase activity	0.637739127125173	0.297101079921148	0.0651597929536794
GO:0003856|[MF] 3-dehydroquinate synthase activity	0.711031358526312	0.239605416225956	0.0493632252477317
GO:0003857|[MF] 3-hydroxyacyl-CoA dehydrogenase activity	0.657196983374044	0.234397237716712	0.108405778909243
GO:0003858|[MF] 3-hydroxybutyrate dehydrogenase activity	0.97359717172711	0.0264028231083167	5.16457360387348e-09
GO:0003861|[MF] 3-isopropylmalate dehydratase activity	0.489403840253842	0.257159523145461	0.253436636600697
GO:0003862|[MF] 3-isopropylmalate dehydrogenase activity	0.480409720832925	0.343357262975109	0.176233016191966
GO:0003863|[MF] 3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity	0.893536382546482	0.0127493423418119	0.0937142751117065
GO:0003864|[MF] 3-methyl-2-oxobutanoate hydroxymethyltransferase activity	0.676304985147512	0.169489524310694	0.154205490541795
GO:0003865|[MF] 3-oxo-5-alpha-steroid 4-dehydrogenase activity	0.852699021135128	0.147300959029412	1.98354594451927e-08
GO:0003866|[MF] 3-phosphoshikimate 1-carboxyvinyltransferase activity	0.586084023114757	0.318473706387946	0.0954422704972977
GO:0003871|[MF] 5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity	0.805215581020754	0.194784418979243	3.13986881245162e-15
GO:0003872|[MF] 6-phosphofructokinase activity	0.707638509051604	0.242040841456923	0.0503206494914725
GO:0003874|[MF] 6-pyruvoyltetrahydropterin synthase activity	0.998940814387123	0	0.00105918561287742
GO:0003879|[MF] ATP phosphoribosyltransferase activity	0.526304561862931	0.303231633797424	0.170463804339645
GO:0003883|[MF] CTP synthase activity	0.574975072075739	0.425024927924261	0
GO:0003886|[MF] DNA (cytosine-5-)-methyltransferase activity	0.895630998670851	0.0872070118041759	0.0171619895249735
GO:0003887|[MF] DNA-directed DNA polymerase activity	0.563129813637508	0.403967548661468	0.0329026377010242
GO:0003896|[MF] DNA primase activity	0.606704775676894	0.239320733884197	0.153974490438909
GO:0003899|[MF] DNA-directed RNA polymerase activity	0.57901406858756	0.420985931412351	8.85642426665419e-14
GO:0003905|[MF] alkylbase DNA N-glycosylase activity	0.66996256471214	0.330037435285008	2.85205686456474e-12
GO:0003906|[MF] DNA-(apurinic or apyrimidinic site) lyase activity	0.50658066577599	0.421668696778614	0.0717506374453961
GO:0003908|[MF] methylated-DNA-[protein]-cysteine S-methyltransferase activity	0.503302018867196	0.496697981132804	0
GO:0003910|[MF] DNA ligase (ATP) activity	0.751718904905723	0.041229391185326	0.207051703908951
GO:0003911|[MF] DNA ligase (NAD+) activity	0.605366195506729	0.394633804492442	8.29537949726243e-13
GO:0003916|[MF] DNA topoisomerase activity	0.696744407064763	0.190231155211728	0.113024437723509
GO:0003917|[MF] DNA topoisomerase type I activity	0.527767159673653	0.299329638852779	0.172903201473568
GO:0003918|[MF] DNA topoisomerase type II (ATP-hydrolyzing) activity	0.656970110718975	0.319092630382881	0.0239372588981436
GO:0003919|[MF] FMN adenylyltransferase activity	0.561764279403988	0.335543021700209	0.102692698895803
GO:0003920|[MF] GMP reductase activity	0.619723237258726	0.327727003829049	0.0525497589122243
GO:0003922|[MF] GMP synthase (glutamine-hydrolyzing) activity	0.59657476142853	0.403425238571274	1.96302459732823e-13
GO:0003924|[MF] GTPase activity	0.648641631183582	0.35135836881203	4.38835208971366e-12
GO:0003934|[MF] GTP cyclohydrolase I activity	0.481367273697795	0.284760017049934	0.233872709252271
GO:0003935|[MF] GTP cyclohydrolase II activity	0.662718796501887	0.21680585029946	0.120475353198652
GO:0003937|[MF] IMP cyclohydrolase activity	0.689045661385573	0.310954338600286	1.41410546278407e-11
GO:0003938|[MF] IMP dehydrogenase activity	0.830966123136086	0.129000799010194	0.0400330778537198
GO:0003941|[MF] L-serine ammonia-lyase activity	0.562138420482599	0.422669558911282	0.0151920206061182
GO:0003942|[MF] N-acetyl-gamma-glutamyl-phosphate reductase activity	0.586668685769234	0.263209566643805	0.150121747586961
GO:0003948|[MF] N4-(beta-N-acetylglucosaminyl)-L-asparaginase activity	0.856192808245084	0.07824992557255	0.0655572661823661
GO:0003949|[MF] 1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase activity	0.705317218207525	0.19108755257129	0.103595229221185
GO:0003950|[MF] NAD+ ADP-ribosyltransferase activity	0.646481721516148	0.163031705321899	0.190486573161953
GO:0003951|[MF] NAD+ kinase activity	0.390433038772828	0.609566961065928	1.61243287970492e-10
GO:0003952|[MF] NAD+ synthase (glutamine-hydrolyzing) activity	0.430391656361637	0.565863693979641	0.00374464965872154
GO:0003954|[MF] NADH dehydrogenase activity	0.448011596332686	0.510630518281667	0.0413578853856472
GO:0003960|[MF] NADPH:quinone reductase activity	0.808571452399004	0.0803836869556294	0.111044860645367
GO:0003961|[MF] O-acetylhomoserine aminocarboxypropyltransferase activity	0.748842622888357	0.250291451673156	0.000865925438486098
GO:0003962|[MF] cystathionine gamma-synthase activity	0.483736492988865	0.509301182978831	0.00696232403230401
GO:0003963|[MF] RNA-3-phosphate cyclase activity	0.923509209307537	8.89856988167521e-12	0.0764907906835646
GO:0003964|[MF] RNA-directed DNA polymerase activity	0.839360926682286	0.160639073317674	4.00590870774597e-14
GO:0003968|[MF] RNA-directed RNA polymerase activity	0.81254802021332	0.175366523602397	0.0120854561842824
GO:0003977|[MF] UDP-N-acetylglucosamine diphosphorylase activity	0.672335765173593	0.327664234826407	0
GO:0003978|[MF] UDP-glucose 4-epimerase activity	0.463898253379076	0.474223838702884	0.0618779079180397
GO:0003979|[MF] UDP-glucose 6-dehydrogenase activity	0.763308865943092	0	0.236691134056908
GO:0003983|[MF] UTP:glucose-1-phosphate uridylyltransferase activity	0.746021128319766	0.146186094418552	0.107792777261683
GO:0003984|[MF] acetolactate synthase activity	0.68217762543922	0.236637409644355	0.081184964916425
GO:0003985|[MF] acetyl-CoA C-acetyltransferase activity	0.570624139315258	0.308384495488876	0.120991365195866
GO:0003989|[MF] acetyl-CoA carboxylase activity	0.319777500341058	0.658333084476783	0.0218894151821589
GO:0003991|[MF] acetylglutamate kinase activity	0.583212140699517	0.311210174330697	0.105577684969786
GO:0003992|[MF] N2-acetyl-L-ornithine:2-oxoglutarate 5-aminotransferase activity	0.569229187922102	0.277192238576391	0.153578573501507
GO:0003993|[MF] acid phosphatase activity	0.678828683521932	0.286312120353505	0.034859196124563
GO:0003994|[MF] aconitate hydratase activity	0.425983004142027	0.44254431276587	0.131472683092103
GO:0003995|[MF] acyl-CoA dehydrogenase activity	0.615091326014282	0.176127230203395	0.208781443782323
GO:0003998|[MF] acylphosphatase activity	0.473413561718381	0.526586438281619	0
GO:0003999|[MF] adenine phosphoribosyltransferase activity	0.516284900879234	0.280280229897935	0.203434869222831
GO:0004003|[MF] ATP-dependent DNA helicase activity	0.47177401805266	0.528225981909572	3.77675032207929e-11
GO:0004004|[MF] ATP-dependent RNA helicase activity	0.623223472208068	0.178890414968432	0.1978861128235
GO:0004008|[MF] copper-exporting ATPase activity	0.788777025594657	0.0526475229417078	0.158575451463635
GO:0004013|[MF] adenosylhomocysteinase activity	0.747306142557891	0.252693857442109	0
GO:0004014|[MF] adenosylmethionine decarboxylase activity	0.845259859051708	0.15474014094393	4.36162531653273e-12
GO:0004015|[MF] adenosylmethionine-8-amino-7-oxononanoate transaminase activity	0.501337467914763	0.419063935924081	0.0795985961611557
GO:0004017|[MF] adenylate kinase activity	0.337960935577761	0.662039064422237	1.81518633488018e-15
GO:0004018|[MF] N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity	0.434944843673567	0.565055156093411	2.33022600388888e-10
GO:0004019|[MF] adenylosuccinate synthase activity	0.478684844777534	0.521315155222115	3.50894195969874e-13
GO:0004020|[MF] adenylylsulfate kinase activity	0.630765352095703	0.354420727845148	0.0148139200591492
GO:0004022|[MF] alcohol dehydrogenase (NAD) activity	0.384924369800592	0.606344188188606	0.00873144201080165
GO:0004026|[MF] alcohol O-acetyltransferase activity	0.426909194345579	0.417334861564772	0.155755944089649
GO:0004030|[MF] aldehyde dehydrogenase [NAD(P)+] activity	0.820678365420247	0.136348126068122	0.0429735085116309
GO:0004032|[MF] alditol:NADP+ 1-oxidoreductase activity	0.689024828821863	0.262974061866061	0.0480011093120767
GO:0004034|[MF] aldose 1-epimerase activity	0.729409833292174	0.238922378247126	0.0316677884606997
GO:0004035|[MF] alkaline phosphatase activity	1	0	0
GO:0004038|[MF] allantoinase activity	0.656305011362266	0.314125798482003	0.0295691901557316
GO:0004040|[MF] amidase activity	0.357838234120204	0.538577961109856	0.10358380476994
GO:0004042|[MF] acetyl-CoA:L-glutamate N-acetyltransferase activity	0.560056212719714	0.307357829129785	0.132585958150501
GO:0004044|[MF] amidophosphoribosyltransferase activity	0.590072711606125	0.368749612773058	0.0411776756208167
GO:0004045|[MF] aminoacyl-tRNA hydrolase activity	0.490253996278836	0.509746003721164	1.56704654311594e-18
GO:0004046|[MF] aminoacylase activity	0.971965413578879	0.0280345864211208	0
GO:0004047|[MF] aminomethyltransferase activity	0.846193664024155	0.146541195905859	0.00726514006998618
GO:0004048|[MF] anthranilate phosphoribosyltransferase activity	0.748828814059362	0.251171185939975	6.62779782151155e-13
GO:0004049|[MF] anthranilate synthase activity	0.722000789375306	0.254401329048255	0.023597881576439
GO:0004053|[MF] arginase activity	1	0	0
GO:0004055|[MF] argininosuccinate synthase activity	0.420663418429149	0.547684563112914	0.0316520184579372
GO:0004056|[MF] argininosuccinate lyase activity	0.460667657598199	0.539332342401796	5.4481084965213e-15
GO:0004057|[MF] arginyltransferase activity	0.5712736726456	0.399985582065646	0.028740745288754
GO:0004061|[MF] arylformamidase activity	0.674512705991621	0.299207626982181	0.0262796670261974
GO:0004065|[MF] arylsulfatase activity	0.986955474763563	0.013044525234434	2.00260748208402e-12
GO:0004066|[MF] asparagine synthase (glutamine-hydrolyzing) activity	0.744337475319666	0.25566252467429	6.04465647044405e-12
GO:0004067|[MF] asparaginase activity	0.527880196117133	0.472119803882867	0
GO:0004068|[MF] aspartate 1-decarboxylase activity	0.551663844898839	0.297872850661562	0.150463304439599
GO:0004069|[MF] L-aspartate:2-oxoglutarate aminotransferase activity	0.447358379816097	0.445221360907397	0.107420259276506
GO:0004070|[MF] aspartate carbamoyltransferase activity	0.557335728865013	0.442664271134987	0
GO:0004071|[MF] aspartate-ammonia ligase activity	0.389504300213319	0.610495699786681	0
GO:0004072|[MF] aspartate kinase activity	0.464246118047467	0.512468666148076	0.0232852158044569
GO:0004073|[MF] aspartate-semialdehyde dehydrogenase activity	0.56606331856262	0.276263682751878	0.157672998685502
GO:0004075|[MF] biotin carboxylase activity	0.286092267929818	0.697350442379995	0.0165572896901872
GO:0004076|[MF] biotin synthase activity	0.591716788738688	0.245768886937744	0.162514324323568
GO:0004077|[MF] biotin-[acetyl-CoA-carboxylase] ligase activity	0.603741712385762	0.301108891231639	0.0951493963825989
GO:0004084|[MF] branched-chain-amino-acid transaminase activity	0.783729998319846	0.15863462634987	0.0576353753302843
GO:0004085|[MF] butyryl-CoA dehydrogenase activity	0.978366928229591	0.0216330717704087	0
GO:0004088|[MF] carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity	0.66662684981535	0.25855243786701	0.0748207123176406
GO:0004089|[MF] carbonate dehydratase activity	0.830725461770305	0.0412635108617092	0.128011027367986
GO:0004096|[MF] catalase activity	0.621940833880552	0.210778455571282	0.167280710548165
GO:0004106|[MF] chorismate mutase activity	0.665601424562181	0.231308177714674	0.103090397723145
GO:0004107|[MF] chorismate synthase activity	0.56607773531981	0.376679777085988	0.0572424875942025
GO:0004109|[MF] coproporphyrinogen oxidase activity	0.47143977162938	0.351582019035542	0.176978209335077
GO:0004113|[MF] 2,3-cyclic-nucleotide 3-phosphodiesterase activity	0.790137645212745	0.209862354786817	4.37486505174158e-13
GO:0004115|[MF] 3,5-cyclic-AMP phosphodiesterase activity	0.612702337610824	0.34915929808187	0.0381383643073062
GO:0004121|[MF] cystathionine beta-lyase activity	0.988166747206948	0.0118332524281297	3.64922668227857e-10
GO:0004124|[MF] cysteine synthase activity	0.625307086245127	0.241675696748002	0.133017217006871
GO:0004125|[MF] L-seryl-tRNASec selenium transferase activity	0.636337307614102	0.359271446723368	0.00439124566252946
GO:0004126|[MF] cytidine deaminase activity	0.626273380954926	0.340869437004106	0.0328571820409679
GO:0004127|[MF] cytidylate kinase activity	0.525842653158224	0.474157346840633	1.14293918224441e-12
GO:0004129|[MF] cytochrome-c oxidase activity	0.615711686489153	0.157980043536097	0.226308269974749
GO:0004130|[MF] cytochrome-c peroxidase activity	0.557333903803227	0.414848635141271	0.0278174610555023
GO:0004132|[MF] dCMP deaminase activity	0.952164578934388	0.0478354210656117	0
GO:0004133|[MF] glycogen debranching enzyme activity	0.596798674789144	0.27110978309263	0.132091542118226
GO:0004134|[MF] 4-alpha-glucanotransferase activity	0.729283619649692	0.216794302012447	0.0539220783378606
GO:0004135|[MF] amylo-alpha-1,6-glucosidase activity	0.988413772725799	0.0115862264393091	8.3489239609286e-10
GO:0004136|[MF] deoxyadenosine kinase activity	0.595052556054402	0.34542860894121	0.059518835004388
GO:0004138|[MF] deoxyguanosine kinase activity	0.62273009255987	0.334237580575883	0.043032326864247
GO:0004139|[MF] deoxyribose-phosphate aldolase activity	0.525142265790411	0.458616818157743	0.016240916051846
GO:0004140|[MF] dephospho-CoA kinase activity	0.604829102427572	0.395170897571594	8.33992582112326e-13
GO:0004141|[MF] dethiobiotin synthase activity	0.601096080846314	0.19617161000685	0.202732309146836
GO:0004143|[MF] diacylglycerol kinase activity	0.941450127077843	0.058549872922157	0
GO:0004145|[MF] diamine N-acetyltransferase activity	0.742938553941246	0.257061444795977	1.26277738508491e-09
GO:0004146|[MF] dihydrofolate reductase activity	0.659086668877836	0.34091332029146	1.08307043797057e-08
GO:0004148|[MF] dihydrolipoyl dehydrogenase activity	0.932595231716512	0.067404768281155	2.3332826342017e-12
GO:0004150|[MF] dihydroneopterin aldolase activity	0.395357492175983	0.340814992276486	0.263827515547531
GO:0004151|[MF] dihydroorotase activity	0.446036671076693	0.553963328923307	0
GO:0004152|[MF] dihydroorotate dehydrogenase activity	0.628770972589843	0.359292957070931	0.0119360703392264
GO:0004156|[MF] dihydropteroate synthase activity	0.721952236358131	0.183680040782005	0.0943677228598642
GO:0004160|[MF] dihydroxy-acid dehydratase activity	0.630672656235251	0.260645279983634	0.108682063781114
GO:0004163|[MF] diphosphomevalonate decarboxylase activity	0.577449924117948	0.395644037281154	0.0269060386008974
GO:0004170|[MF] dUTP diphosphatase activity	0.756760527801606	0.174050706647105	0.0691887655512894
GO:0004174|[MF] electron-transferring-flavoprotein dehydrogenase activity	0.841230423927944	0.101255570614148	0.0575140054579078
GO:0004176|[MF] ATP-dependent peptidase activity	0.65693014533231	0.343069854444665	2.23024961339919e-10
GO:0004177|[MF] aminopeptidase activity	0.477502535796769	0.522497464203231	0
GO:0004180|[MF] carboxypeptidase activity	0.878316710817231	0.0451779874459632	0.0765053017368058
GO:0004181|[MF] metallocarboxypeptidase activity	0.784674186562986	0.128959931855761	0.086365881581253
GO:0004185|[MF] serine-type carboxypeptidase activity	0.604406954249839	0.176802654497845	0.218790391252316
GO:0004190|[MF] aspartic-type endopeptidase activity	0.640974621368151	0.329766617448347	0.0292587611835021
GO:0004197|[MF] cysteine-type endopeptidase activity	0.779059983540651	0.22093999561576	2.08435885547534e-08
GO:0004222|[MF] metalloendopeptidase activity	0.527169903654776	0.47283009634504	1.84177968597026e-13
GO:0004252|[MF] serine-type endopeptidase activity	0.567276492399942	0.432723507600058	0
GO:0004298|[MF] threonine-type endopeptidase activity	0.528915612196209	0.357034281138002	0.114050106665789
GO:0004308|[MF] exo-alpha-sialidase activity	0.971004226574025	0	0.0289957734259748
GO:0004311|[MF] farnesyltranstransferase activity	0.309204477217414	0.690795522018641	7.63945677201279e-10
GO:0004312|[MF] fatty acid synthase activity	0.712110817650305	0.0409182618228252	0.24697092052687
GO:0004314|[MF] [acyl-carrier-protein] S-malonyltransferase activity	0.731216039949678	0.144621560394523	0.124162399655799
GO:0004315|[MF] 3-oxoacyl-[acyl-carrier-protein] synthase activity	0.743266409109532	0.176313518822544	0.0804200720679242
GO:0004316|[MF] 3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity	0.761985926804912	0.128610871797673	0.109403201397415
