Residuals	timepoint	mouse_id
PWY-6969|TCA cycle V (2-oxoglutarate synthase)	0.668147137007642	0.289564835317793	0.0422880276745649
PWY-702|L-methionine biosynthesis II	0.603423085450365	0.396576914527969	2.1665970764061e-11
PWY-7111|pyruvate fermentation to isobutanol (engineered)	0.317106816777735	0.676058430399699	0.00683475282256645
PWY-7117|C4 photosynthetic carbon assimilation cycle, PEPCK type	0.790114741075069	0.209876247337771	9.0115871603414e-06
PWY-7184|pyrimidine deoxyribonucleotides de novo biosynthesis I	0.406893925738873	0.486060263533956	0.107045810727171
PWY-7197|pyrimidine deoxyribonucleotide phosphorylation	0.894176171985614	0.0388885936385383	0.0669352343758474
PWY-7198|pyrimidine deoxyribonucleotides de novo biosynthesis IV	0.527409796004615	0.35681670833287	0.115773495662514
PWY-7199|pyrimidine deoxyribonucleosides salvage	0.672286553211594	0.272449447557791	0.0552639992306153
PWY-7208|superpathway of pyrimidine nucleobases salvage	0.814254903422573	0.0348328398662756	0.150912256711151
PWY-7210|pyrimidine deoxyribonucleotides biosynthesis from CTP	0.622215169771554	0.224981303645098	0.152803526583349
PWY-7211|superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	0.571839271029727	0.321886664766333	0.10627406420394
PWY-7220|adenosine deoxyribonucleotides de novo biosynthesis II	0.734108011090612	0.166030413515835	0.0998615753935527
PWY-7221|guanosine ribonucleotides de novo biosynthesis	0.514143615224346	0.201031481825232	0.284824902950422
PWY-7222|guanosine deoxyribonucleotides de novo biosynthesis II	0.734108011090612	0.166030413515835	0.0998615753935527
PWY-7228|superpathway of guanosine nucleotides de novo biosynthesis I	0.759364296470481	0.120294033755829	0.12034166977369
PWY-7229|superpathway of adenosine nucleotides de novo biosynthesis I	0.803604417167566	0.0517356685107121	0.144659914321722
PWY-7234|inosine-5-phosphate biosynthesis III	0.779808265527863	0.151959549934668	0.0682321845374689
PWY-7237|myo-, chiro- and scyllo-inositol degradation	0.971384033262955	0	0.0286159667370453
PWY-7238|sucrose biosynthesis II	0.63432094622025	0.267214043536996	0.0984650102427543
PWY-7242|D-fructuronate degradation	0.779520031585312	0.208540213146112	0.0119397552685756
PWY-724|superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	0.483020623314911	0.516979376682923	2.16554603957685e-12
PWY-7254|TCA cycle VII (acetate-producers)	0.528807913173149	0.471192086826617	2.33132203625737e-13
PWY-7279|aerobic respiration II (cytochrome c) (yeast)	0.923387207251041	0.0109479487447398	0.0656648440042195
PWY-7282|4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II	0.889505522391689	0.0372295808851899	0.0732648967231213
PWY-7315|dTDP-N-acetylthomosamine biosynthesis	0.659262322029564	0.304676188525593	0.0360614894448421
PWY-7316|dTDP-N-acetylviosamine biosynthesis	0.75422570901195	0.228947512298568	0.0168267786894822
PWY-7323|superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	0.574163264962575	0.283765759669049	0.142070975368376
PWY-7328|superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	0.256805009823025	0.708629149864633	0.0345658403123428
PWY-7345|superpathway of anaerobic sucrose degradation	0.838667426126186	0.161332573873814	0
PWY-7356|thiamine diphosphate salvage IV (yeast)	0.82703995106318	0.17296004893682	2.00522271468228e-17
PWY-7357|thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)	0.397572464298228	0.602427535701772	0
PWY-7371|1,4-dihydroxy-6-naphthoate biosynthesis II	0.469423143977134	0.484184712559768	0.0463921434630971
PWY-7383|anaerobic energy metabolism (invertebrates, cytosol)	0.788704486628116	0.155213068679866	0.0560824446920178
PWY-7392|taxadiene biosynthesis (engineered)	0.374972198388205	0.555109868875531	0.0699179327362636
PWY-7400|L-arginine biosynthesis IV (archaebacteria)	0.704520994591102	0.295479005408877	2.118883631495e-14
PWY-7456|&beta;-(1,4)-mannan degradation	0.649254722875112	0.184777526552051	0.165967750572837
PWY-7560|methylerythritol phosphate pathway II	0.410377586013634	0.505096188923441	0.0845262250629251
PWY-7663|gondoate biosynthesis (anaerobic)	0.87689566188806	0.0748121889315476	0.0482921491803923
PWY-7664|oleate biosynthesis IV (anaerobic)	0.951902317955618	0.0154815612380193	0.0326161208063629
PWY-7688|dTDP-&alpha;-D-ravidosamine and dTDP-4-acetyl-&alpha;-D-ravidosamine biosynthesis	0.792226285604943	0.207773711446509	2.94854821379321e-09
PWY-7761|NAD salvage pathway II (PNC IV cycle)	0.851550900976367	0	0.148449099023633
PWY-7790|UMP biosynthesis II	0.463908853537288	0.350948658548036	0.185142487914677
PWY-7791|UMP biosynthesis III	0.463908853537288	0.350948658548036	0.185142487914677
PWY-7851|coenzyme A biosynthesis II (eukaryotic)	0.468357897314583	0.315250772624957	0.21639133006046
PWY-7883|anhydromuropeptides recycling II	0.509634229073993	0.343200712671124	0.147165058254883
PWY-7953|UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)	0.288572930540224	0.702220127944917	0.00920694151485819
PWY-7977|L-methionine biosynthesis IV	0.848009262500429	0.0367004295778748	0.115290307921697
PWY-7992|superpathway of menaquinol-8 biosynthesis III	0.581258955977826	0.27756472887551	0.141176315146664
PWY-8004|Entner-Doudoroff pathway I	0.460157912884385	0.415336995291302	0.124505091824314
PWY-801|homocysteine and cysteine interconversion	0.298442591250373	0.623173262816135	0.0783841459334917
PWY-8073|lipid IVA biosynthesis (P. putida)	0.531622097434729	0.263863134453132	0.20451476811214
PWY-8131|5-deoxyadenosine degradation II	0.74276503006869	0.257234754482127	2.15449182993057e-07
PWY-8178|pentose phosphate pathway (non-oxidative branch) II	0.570315021111711	0.413627261629766	0.0160577172585225
PWY-8187|L-arginine degradation XIII (reductive Stickland reaction)	0.364018422655698	0.635981577344302	6.07310359603204e-17
PWY-841|superpathway of purine nucleotides de novo biosynthesis I	0.84454119485036	0.0291802518281254	0.126278553321515
PWY-922|mevalonate pathway I (eukaryotes and bacteria)	0.524743189597148	0.434136847395326	0.0411199630075259
PWY-I9|L-cysteine biosynthesis VI (from L-methionine)	0.638963262345477	0.361036737654523	0
PWY0-1241|ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	0.694660262034377	0.187621191392928	0.117718546572695
PWY0-1261|anhydromuropeptides recycling I	0.515123925081294	0.197663533327193	0.287212541591513
PWY0-1296|purine ribonucleosides degradation	0.351674732146559	0.606761811223934	0.0415634566295071
PWY0-1297|superpathway of purine deoxyribonucleosides degradation	0.98463896534146	0	0.0153610346585399
PWY0-1298|superpathway of pyrimidine deoxyribonucleosides degradation	0.844753181381477	0.155246818618318	2.04967647875466e-13
PWY0-1319|CDP-diacylglycerol biosynthesis II	0.499618423501947	0.480196571467722	0.0201850050303311
PWY0-1477|ethanolamine utilization	0.917115158357518	0.082884841638374	4.10823780917362e-12
PWY0-1479|tRNA processing	0.461402491521377	0.415323905690512	0.12327360278811
PWY0-1586|peptidoglycan maturation (meso-diaminopimelate containing)	0.462521353368095	0.419478419473937	0.118000227157968
PWY0-162|superpathway of pyrimidine ribonucleotides de novo biosynthesis	0.816262225435335	0.18373777437272	1.91945277181438e-10
PWY0-166|superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	0.376728985856744	0.552189823415614	0.071081190727642
PWY0-301|L-ascorbate degradation I (bacterial, anaerobic)	1	0	0
PWY0-42|2-methylcitrate cycle I	0.488798835131929	0.495275394360472	0.0159257705075992
PWY0-845|superpathway of pyridoxal 5-phosphate biosynthesis and salvage	0.736674170999897	0.176411234342294	0.0869145946578089
PWY0-862|(5Z)-dodecenoate biosynthesis I	0.951409609767433	0.0156821897451756	0.0329082004873917
PWY1ZNC-1|assimilatory sulfate reduction IV	0.909796701176397	0.090203298823295	3.08433850171297e-13
PWY4FS-7|phosphatidylglycerol biosynthesis I (plastidic)	0.612700821872105	0.387299178101335	2.65596502763494e-11
PWY4FS-8|phosphatidylglycerol biosynthesis II (non-plastidic)	0.612700821872105	0.387299178101335	2.65596502763494e-11
PWY4LZ-257|superpathway of fermentation (Chlamydomonas reinhardtii)	0.998654100269991	0	0.00134589973000896
PWY66-367|ketogenesis	0.984151422953141	0.0158485630561726	1.39906862924527e-08
PWY66-389|phytol degradation	0.365952651364444	0.579341797743723	0.0547055508918328
PWY66-399|gluconeogenesis III	0.575585885125301	0.424414114873295	1.40404290007288e-12
PWY66-429|fatty acid biosynthesis initiation (mitochondria)	0.398183691936994	0.492242731890186	0.10957357617282
PYRIDNUCSYN-PWY|NAD de novo biosynthesis I (from aspartate)	0.791018471930463	0.0120136285610054	0.196967899508532
PYRIDOXSYN-PWY|pyridoxal 5-phosphate biosynthesis I	0.712578346188195	0.204214657712791	0.0832069960990137
REDCITCYC|TCA cycle VI (Helicobacter)	0.800094863082734	0.199905136908065	9.20115087708575e-12
RHAMCAT-PWY|L-rhamnose degradation I	0.714034302516067	0.285965697430007	5.39257753652628e-11
RIBOSYN2-PWY|flavin biosynthesis I (bacteria and plants)	0.715418223206089	0.284581776035906	7.58005363626051e-10
SALVADEHYPOX-PWY|adenosine nucleotides degradation II	0.800419925593169	0.12037182060956	0.0792082537972703
SER-GLYSYN-PWY|superpathway of L-serine and glycine biosynthesis I	0.675917669805277	0.324082330191229	3.49380973266541e-12
SO4ASSIM-PWY|assimilatory sulfate reduction I	0.960928496103427	0.0390715038965731	0
SULFATE-CYS-PWY|superpathway of sulfate assimilation and cysteine biosynthesis	0.953191260956019	0.0468087390439271	5.38690109988451e-14
TCA|TCA cycle I (prokaryotic)	0.966084769689013	2.29766551073588e-19	0.033915230310987
THISYNARA-PWY|superpathway of thiamine diphosphate biosynthesis III (eukaryotes)	0.4343222172866	0.546771780063872	0.0189060026495281
THRESYN-PWY|superpathway of L-threonine biosynthesis	0.862014059384971	0.0749749968164747	0.0630109437985543
