feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
s__GGB30408_SGB43438	genotype	KO	-0.368990833333333	0.156191650028333	24	24	0.0274180128436808	0.174185022771619
s__Rikenellaceae_bacterium	genotype	KO	0.3133275	0.134954358223335	24	24	0.0299002313784009	0.182197409821911
s__GGB28881_SGB41561	genotype	KO	-0.0151291666666667	0.00660987665401656	24	24	0.0320532480242252	0.182197409821911
s__GGB28968_SGB41679	genotype	KO	-0.0342083333333333	0.014915458517182	24	24	0.0317428915404939	0.182197409821911
s__GGB28308_SGB40878	genotype	KO	-0.0456391666666667	0.0197412883724324	24	23	0.0305323393845616	0.182197409821911
s__GGB28955_SGB41663	genotype	KO	-0.0582075	0.0265818739826939	24	24	0.0394365842061919	0.19810005089622
s__Bacteroides_acidifaciens	genotype	KO	0.0754858333333333	0.034227978627089	24	24	0.038177343124464	0.19810005089622
s__GGB27792_SGB40208	genotype	KO	0.7736925	0.349341974753152	24	24	0.037443655263423	0.19810005089622
s__GGB14001_SGB21428	genotype	KO	0.160824166666667	0.0731386019875581	24	24	0.0386952297467064	0.19810005089622
s__GGB28927_SGB41625	genotype	KO	-0.231135833333333	0.105424817225633	24	24	0.0392182171724258	0.19810005089622
s__GGB30302_SGB43266	genotype	KO	0.0746633333333333	0.0355453144492059	24	24	0.0473683826533633	0.200619032414244
s__GGB31851_SGB45231	genotype	KO	-0.109799166666667	0.051413865995503	24	24	0.0440926174119983	0.200619032414244
s__Emergencia_sp_1XD21_10	genotype	KO	0.0828816666666666	0.038847361374131	24	21	0.0442803749561053	0.200619032414244
s__Dorea_sp_5_2	genotype	KO	-0.06682	0.0314531934271812	24	23	0.0451125198000364	0.200619032414244
s__GGB28869_SGB41543	genotype	KO	-0.2937825	0.135784152391188	24	24	0.041625978545459	0.200619032414244
s__Lachnospiraceae_bacterium_A4	genotype	KO	-1.19123583333333	0.565182228968771	24	24	0.0466796421807044	0.200619032414244
s__Lachnospiraceae_bacterium_MD335	genotype	KO	-0.316453333333333	0.150214917406661	24	23	0.0467779028011975	0.200619032414244
s__Romboutsia_ilealis	genotype	KO	0.205891666666667	0.0965747338512219	24	6	0.0444239251376058	0.200619032414244
s__GGB29002_SGB41718	genotype	KO	-0.2632875	0.126933803653865	24	24	0.0499658040048047	0.207550262789189
s__GGB27873_SGB40307	genotype	KO	0.0077825	0.00381508683559514	24	7	0.0535429725882715	0.209044084823609
s__GGB27892_SGB40326	genotype	KO	0.0962591666666666	0.0473277317554802	24	22	0.0541966145838986	0.209044084823609
s__GGB28934_SGB41635	genotype	KO	-0.0729566666666667	0.035496426118297	24	24	0.0519090700390633	0.209044084823609
s__GGB28793_SGB41446	genotype	KO	-0.167414166666667	0.0817554177269901	24	23	0.0527078271978015	0.209044084823609
s__GGB30473_SGB43557	genotype	KO	0.0291358333333333	0.0144052371995484	24	23	0.0554380253582002	0.210080938199496
s__GGB28433_SGB41016	genotype	KO	0.1147175	0.0572098813000972	24	24	0.0573972388545643	0.210132264281117
s__GGB29006_SGB41725	genotype	KO	-0.319239166666667	0.159103152232889	24	13	0.0572500362682928	0.210132264281117
s__GGB31184_SGB44478	genotype	KO	0.0388225	0.0194936175371413	24	19	0.0589792938350427	0.212325457806154
s__Bacteroides_uniformis	genotype	KO	0.044735	0.0233506821299581	24	21	0.0684781417267638	0.214366356709869
s__GGB14014_SGB21441	genotype	KO	1.90844916666667	0.991475502758077	24	12	0.0672743772876808	0.214366356709869
s__Alistipes_sp	genotype	KO	0.14724	0.0750567660216673	24	22	0.0625710600240344	0.214366356709869
s__GGB28956_SGB41665	genotype	KO	-0.0326683333333334	0.0170015141853883	24	24	0.0677185142071492	0.214366356709869
s__GGB28949_SGB41655	genotype	KO	-0.101538333333333	0.0516526050060802	24	24	0.062068970312292	0.214366356709869
s__GGB29531_SGB42317	genotype	KO	-0.0324458333333333	0.0167576480862117	24	24	0.0657973861171517	0.214366356709869
s__GGB28870_SGB41546	genotype	KO	-0.224971666666667	0.116871982442545	24	24	0.0672633986033251	0.214366356709869
s__Lachnospiraceae_bacterium_A2	genotype	KO	-3.448865	1.77975604429421	24	22	0.0655846128145085	0.214366356709869
s__GGB30445_SGB43494	genotype	KO	0.0507341666666666	0.0261777705100389	24	24	0.0655546416323053	0.214366356709869
s__Acetatifactor_muris	genotype	KO	-0.0119741666666667	0.00631495470824389	24	24	0.0711489940962296	0.219545467496937
s__GGB28317_SGB40889	genotype	KO	-0.0315475	0.0167278687182815	24	22	0.0725775767693717	0.220799388481469
s__GGB28963_SGB41672	genotype	KO	-0.0717658333333333	0.0382837250271845	24	24	0.0741904705070886	0.222571411521266
s__GGB28310_SGB40880	genotype	KO	-0.215465	0.116574656734657	24	24	0.0780464639295823	0.230932002860134
s__GGB28330_SGB40904	genotype	KO	-0.0538833333333333	0.0298152535363083	24	24	0.0844206910609139	0.246417152285911
s__GGB28929_SGB41629	genotype	KO	0.0160441666666667	0.00897690019205298	24	11	0.087680126204763	0.252518763469718
s__GGB30451_SGB43508	genotype	KO	-0.10769	0.0608649651291839	24	24	0.0907015084689133	0.257783234595859
s__GGB27851_SGB40285	genotype	KO	0.660374166666666	0.380185294490603	24	6	0.0963737319279966	0.267063145634492
s__Lachnospiraceae_bacterium_MD308	genotype	KO	-0.239280833333333	0.137785803711712	24	23	0.0964394692569	0.267063145634492
s__GGB30297_SGB43261	genotype	KO	-0.0285608333333333	0.0165157699183984	24	24	0.0977629370863248	0.26730119507147
s__GGB28888_SGB41569	genotype	KO	-0.126075	0.0755986835595326	24	24	0.109550971212572	0.281702497403756
s__Parabacteroides_goldsteinii	genotype	KO	0.00313	0.00185893430288008	24	14	0.106365693344435	0.281702497403756
s__GGB27929_SGB40368	genotype	KO	0.334908333333333	0.199628097876698	24	19	0.107565059961459	0.281702497403756
s__Streptococcus_danieliae	genotype	KO	0.0031025	0.00185673417740816	24	21	0.108899090315898	0.281702497403756
s__Lachnospiraceae_bacterium_28_4	genotype	KO	-0.118235	0.0704185860792734	24	10	0.10729469022507	0.281702497403756
s__GGB30301_SGB43265	genotype	KO	-0.05025	0.0313680620402602	24	24	0.123429502098355	0.287632606032183
s__Prevotella_sp_PCJ2	genotype	KO	0.0230483333333333	0.0143960220287594	24	13	0.123635232937097	0.287632606032183
s__GGB23844_SGB35575	genotype	KO	0.2464875	0.152102410916141	24	24	0.11936356128135	0.287632606032183
s__Mucispirillum_schaedleri	genotype	KO	-0.363950833333334	0.22687608494537	24	24	0.122934493368917	0.287632606032183
s__GGB28393_SGB40973	genotype	KO	-0.398683333333333	0.24798504469916	24	13	0.122161108636706	0.287632606032183
s__GGB28422_SGB41005	genotype	KO	-0.20525	0.128273910088801	24	24	0.123841816486079	0.287632606032183
s__GGB28798_SGB41451	genotype	KO	-0.268729166666667	0.165485470855694	24	14	0.118643441390126	0.287632606032183
s__GGB28851_SGB41518	genotype	KO	-0.345803333333333	0.214865250054093	24	24	0.121786605363666	0.287632606032183
s__GGB30466_SGB43541	genotype	KO	-0.0402758333333333	0.0246186060444785	24	24	0.116068968370816	0.287632606032183
s__Atopobiaceae_bacterium_FL090493	genotype	KO	0.1206275	0.0761272384069074	24	20	0.127338839184261	0.290266491411795
s__GGB29005_SGB41723	genotype	KO	-2.373335	1.49914432733297	24	22	0.127663503167225	0.290266491411795
s__GGB30303_SGB43268	genotype	KO	-0.03162	0.0201157169317121	24	24	0.130244779665502	0.29305075424738
s__GGB28875_SGB41555	genotype	KO	-0.0816491666666666	0.053110640953698	24	22	0.138468954248677	0.308343238326951
s__Clostridiaceae_unclassified_SGB41645	genotype	KO	-0.0642133333333333	0.0423253834995483	24	24	0.143471752138688	0.316223453693434
s__Anaerotruncus_colihominis	genotype	KO	0.00174916666666667	0.00117139773951524	24	8	0.149580839479827	0.326358195228714
s__Bacteria_unclassified_SGB41586	genotype	KO	-0.916558333333333	0.61777903216161	24	24	0.1520920863781	0.328518906576696
s__Enterorhabdus_sp_P55	genotype	KO	0.0457658333333333	0.0321472464761366	24	24	0.168581882975718	0.360531551710446
s__GGB31701_SGB45057	genotype	KO	0.0621791666666666	0.0438707038005668	24	11	0.170394654286161	0.360835738488341
s__GGB28384_SGB40964	genotype	KO	0.542428333333333	0.392533388618154	24	24	0.180885106531112	0.365230616330514
s__GGB28437_SGB41020	genotype	KO	0.0233608333333333	0.0167456389826387	24	24	0.176929454023822	0.365230616330514
s__GGB28772_SGB41425	genotype	KO	-0.00659500000000001	0.00477110128266996	24	23	0.18075944481226	0.365230616330514
s__GGB28803_SGB41457	genotype	KO	-0.130489166666667	0.0941887325363578	24	22	0.179816707854911	0.365230616330514
s__Pseudoflavonifractor_sp_60	genotype	KO	-0.00385166666666666	0.00278755681194088	24	15	0.180924425682245	0.365230616330514
s__GGB28879_SGB41559	genotype	KO	-0.053525	0.0404715015130675	24	16	0.199574562905488	0.399149125810975
s__GGB25041_SGB36960	genotype	KO	-0.873539166666666	0.669361268087604	24	18	0.205367007848634	0.406965813718394
s__Firmicutes_bacterium_ASF500	genotype	KO	-0.00676166666666667	0.00520375179096968	24	13	0.207264925747966	0.406992945105096
s__Schaedlerella_arabinosiphila	genotype	KO	-0.0733	0.057242190230845	24	23	0.213697440912757	0.412130778903175
s__GGB30448_SGB43502	genotype	KO	-0.0246833333333333	0.019239151157145	24	22	0.21285313807088	0.412130778903175
s__Clostridiales_bacterium	genotype	KO	0.274761666666667	0.216074703226673	24	24	0.216792759265185	0.414400318595398
s__GGB31109_SGB44380	genotype	KO	0.218049166666667	0.173906625275853	24	24	0.223064539296289	0.422648600771916
s__GGB28948_SGB41654	genotype	KO	-0.0286025	0.024049215944873	24	24	0.24698754710858	0.456509741845537
s__GGB29550_SGB42344	genotype	KO	0.0223966666666667	0.0186784945447859	24	6	0.243260038558262	0.456509741845537
s__Helicobacter_hepaticus	genotype	KO	0.1726725	0.145275893711323	24	24	0.247276110166332	0.456509741845537
s__Faecalibaculum_rodentium	genotype	KO	0.117793333333333	0.100205334135802	24	11	0.252352333620216	0.461933085270903
s__bacterium_0_1xD8_82	genotype	KO	-0.00533666666666666	0.004624548353596	24	24	0.260888343694283	0.469599018649709
s__GGB31438_SGB44768	genotype	KO	0.291386666666667	0.251864836913792	24	7	0.259714341741585	0.469599018649709
s__GGB30448_SGB43504	genotype	KO	0.0844	0.0738277447838801	24	24	0.265243093393654	0.473491803082887
s__GGB28265_SGB40817	genotype	KO	0.109826666666667	0.0970169311709991	24	24	0.269807712921973	0.477692344189723
s__GGB31171_SGB44462	genotype	KO	-0.0272816666666667	0.0252187833186042	24	16	0.291057465574607	0.498955655270755
s__GGB27885_SGB40319	genotype	KO	0.0137141666666667	0.0125063193092189	24	21	0.28468424476428	0.498955655270755
s__GGB29004_SGB41721	genotype	KO	-0.226949166666667	0.209456537369705	24	7	0.290312750538702	0.498955655270755
s__GGB28868_SGB41542	genotype	KO	-0.0268875	0.0248116692556144	24	7	0.290248056382132	0.498955655270755
s__GGB30295_SGB43259	genotype	KO	-0.006195	0.00578906177522522	24	16	0.296165300980478	0.503714212691207
s__GGB28945_SGB41650	genotype	KO	-0.00515416666666667	0.00489906179819414	24	22	0.304185615417715	0.513313226017394
s__Parasutterella_excrementihominis	genotype	KO	0.0501383333333333	0.0482295762486699	24	18	0.309827740115609	0.518781332286602
s__Neglecta_sp_X4	genotype	KO	-0.0099675	0.00969117864987213	24	23	0.314884684821926	0.523193014781047
s__Adlercreutzia_muris	genotype	KO	0.0195491666666667	0.0193070700385176	24	24	0.322287508578791	0.527379559492567
s__GGB28386_SGB40966	genotype	KO	-0.00768833333333333	0.00758360543967356	24	23	0.321694286973884	0.527379559492567
s__bacterium_1xD8_48	genotype	KO	0.0289816666666667	0.0290692497266737	24	21	0.329610963355988	0.535308030713485
s__GGB28836_SGB41496	genotype	KO	-0.2155625	0.220049480295847	24	23	0.337929539816758	0.544722243286715
s__GGB28996_SGB41712	genotype	KO	-0.0821691666666667	0.085222409845274	24	15	0.345438542004057	0.552701667206491
s__GGB28248_SGB40791	genotype	KO	-0.211170833333333	0.230345221058156	24	23	0.369210365033271	0.586392932699901
s__GGB28404_SGB40986	genotype	KO	-0.184216666666667	0.205901999336597	24	22	0.380641779152236	0.594208906471485
s__Lachnospiraceae_unclassified_SGB41498	genotype	KO	-0.873275	0.985501302379296	24	20	0.385135402342629	0.594208906471485
s__Oscillibacter_sp_1_3	genotype	KO	-0.0265358333333333	0.0298083232849163	24	23	0.382982143109323	0.594208906471485
s__GGB30457_SGB43521	genotype	KO	-0.184709166666667	0.207134241811916	24	21	0.382183998895546	0.594208906471485
s__GGB28416_SGB40998	genotype	KO	0.391688333333333	0.454732501558456	24	22	0.398331093828899	0.610209335227249
s__Muribaculaceae_bacterium	genotype	KO	1.7781825	2.1388648298319	24	24	0.414698769719744	0.630809396193413
s__GGB30466_SGB43546	genotype	KO	-0.0201625	0.024441117531723	24	24	0.418259989630642	0.631777326994536
s__GGB30454_SGB43514	genotype	KO	-0.119023333333333	0.149378743692574	24	21	0.434088773522795	0.651133160284193
s__GGB28893_SGB41574	genotype	KO	0.0575591666666666	0.0736634293950526	24	24	0.442906861388885	0.659778496965511
s__GGB28887_SGB41568	genotype	KO	0.0203691666666667	0.0264617245870084	24	21	0.449629276953522	0.665204957684663
s__GGB28621_SGB41239	genotype	KO	-0.01075	0.014107374262628	24	24	0.454144797958754	0.667314805163883
s__GGB27861_SGB40295	genotype	KO	0.0637641666666665	0.0848179346903642	24	24	0.460152934116554	0.669174807905328
s__GGB31439_SGB44769	genotype	KO	-0.0725583333333333	0.0975147678449451	24	11	0.464704727712033	0.669174807905328
s__GGB42343_SGB59511	genotype	KO	-0.016365	0.0219232335679698	24	17	0.46328754611493	0.669174807905328
s__GGB30145_SGB43072	genotype	KO	-0.0314641666666667	0.0429902101398232	24	22	0.471960089292723	0.671783669962714
s__GGB30475_SGB63182	genotype	KO	-0.0081475	0.0111518857483813	24	23	0.472736656640428	0.671783669962714
s__GGB28955_SGB41664	genotype	KO	-0.00657666666666667	0.00949231629724108	24	6	0.495658775539355	0.690724487203231
s__GGB28873_SGB41553	genotype	KO	-0.100824166666667	0.144014392235278	24	10	0.491203990383289	0.690724487203231
s__GGB30093_SGB43006	genotype	KO	-0.0164891666666667	0.0237352772162625	24	24	0.494508447353718	0.690724487203231
s__Duncaniella_dubosii	genotype	KO	0.567075833333333	0.839986338359736	24	22	0.506645389792469	0.701380368472576
s__Muribaculum_gordoncarteri	genotype	KO	0.2792425	0.417929839122824	24	18	0.5109834984539	0.701380368472576
s__GGB30461_SGB43533	genotype	KO	-0.0101383333333333	0.0152487112015436	24	18	0.513046751012347	0.701380368472576
s__GGB28901_SGB41592	genotype	KO	0.0030775	0.00482744570218824	24	5	0.530378174258975	0.711563264844339
s__GGB28841_SGB41505	genotype	KO	-0.0278733333333333	0.0431933138356043	24	15	0.525396054554666	0.711563264844339
s__GGB28870_SGB41549	genotype	KO	-0.02464	0.0385528522949438	24	23	0.529342110058708	0.711563264844339
s__bacterium_D16_76	genotype	KO	-0.00517083333333334	0.00824042621344873	24	24	0.536793402983497	0.71465567363017
s__GGB28980_SGB41692	genotype	KO	-0.0566808333333333	0.0908923960587491	24	24	0.539300346304248	0.71465567363017
s__GGB30302_SGB43267	genotype	KO	-0.0102775	0.0169389073066993	24	24	0.550234727312074	0.72469939694761
s__bacterium_D16_54	genotype	KO	-0.0230925	0.0391082481087927	24	24	0.560888578427275	0.734248968257756
s__Duncaniella_freteri	genotype	KO	-0.164859166666667	0.283477686534259	24	24	0.566775101209866	0.734248968257756
s__GGB27778_SGB40192	genotype	KO	0.675581666666666	1.16441813095938	24	24	0.567683230088172	0.734248968257756
s__bacterium_1xD8_6	genotype	KO	-0.176926666666667	0.344279040584425	24	8	0.612441912760038	0.763701355928953
s__GGB28903_SGB41594	genotype	KO	-0.164610833333333	0.319132488481637	24	24	0.611134298999416	0.763701355928953
s__GGB28428_SGB41011	genotype	KO	-0.027955	0.0527592499609253	24	22	0.601516324212591	0.763701355928953
s__GGB28779_SGB41432	genotype	KO	0.0800725	0.151488148377775	24	23	0.602394138209676	0.763701355928953
s__GGB28763_SGB41411	genotype	KO	-0.0105116666666667	0.0201498832458958	24	15	0.607110122996215	0.763701355928953
s__Acutalibacter_muris	genotype	KO	-0.0445033333333333	0.0872797540356307	24	23	0.615203870053878	0.763701355928953
s__GGB30461_SGB63209	genotype	KO	0.00112166666666667	0.00213997058768611	24	18	0.605415066531472	0.763701355928953
s__GGB30142_SGB43067	genotype	KO	0.00396583333333333	0.00804587785402682	24	11	0.62696528595786	0.773854295810844
s__Adlercreutzia_mucosicola	genotype	KO	0.0508183333333332	0.104911426313276	24	24	0.63289465687505	0.77673435161938
s__GGB28766_SGB41417	genotype	KO	-0.0240708333333334	0.0503195430957109	24	24	0.637113797610205	0.777494803863301
s__GGB28989_SGB41702	genotype	KO	-0.0476491666666667	0.102832400169812	24	24	0.647652583930566	0.785915495106754
s__Lactobacillus_johnsonii	genotype	KO	0.764413333333332	1.678795458773	24	24	0.653330669282561	0.78720168498664
s__GGB28769_SGB41421	genotype	KO	0.00592833333333333	0.0131283692885586	24	22	0.656001404155534	0.78720168498664
s__bacterium_D16_29	genotype	KO	-0.01002	0.0230816638166631	24	20	0.668435654138365	0.797691167369541
s__GGB28861_SGB41531	genotype	KO	-0.0110641666666666	0.0274915553413841	24	7	0.691231542720354	0.820362710041739
s__GGB30413_SGB43452	genotype	KO	0.00910166666666667	0.0248563398082183	24	18	0.717735351945008	0.8383506629208
s__Bacteroidaceae_bacterium	genotype	KO	-0.163495833333333	0.435240003767151	24	20	0.710778340129789	0.8383506629208
s__Bacteroides_caecimuris	genotype	KO	-0.00662666666666665	0.0181171378594184	24	24	0.718031817779389	0.8383506629208
s__GGB42344_SGB59512	genotype	KO	-0.013395	0.0372152927981973	24	19	0.722329754434721	0.838834553537096
s__Adlercreutzia_caecimuris	genotype	KO	-0.0302575	0.0912680283916691	24	24	0.74338643939057	0.840688329363158
s__GGB27866_SGB40300	genotype	KO	0.0506541666666665	0.151056340747376	24	24	0.74055056078617	0.840688329363158
s__Lachnospiraceae_bacterium_WCA_9_b2	genotype	KO	0.0215066666666667	0.0624020483630064	24	19	0.733632852345253	0.840688329363158
s__Roseburia_sp_1XD42_69	genotype	KO	-0.039985	0.115654316142105	24	14	0.732830884020013	0.840688329363158
s__Turicimonas_muris	genotype	KO	0.0250025	0.0745242685469782	24	17	0.740430193133226	0.840688329363158
s__GGB28988_SGB41701	genotype	KO	-0.0673083333333333	0.216057501600508	24	21	0.758330951962488	0.853122320957799
s__Lactobacillus_taiwanensis	genotype	KO	-0.1058925	0.369298278088907	24	22	0.776994720052319	0.865107523357221
s__GGB29006_SGB41724	genotype	KO	0.0779208333333335	0.269852301552103	24	10	0.775473199796854	0.865107523357221
s__GGB30048_SGB42949	genotype	KO	-0.00469333333333334	0.0200400741066998	24	20	0.816997486444695	0.885867236746527
s__bacterium_1XD42_1	genotype	KO	-0.00345666666666667	0.0149296466592042	24	23	0.819042703716755	0.885867236746527
s__Paramuribaculum_intestinale	genotype	KO	0.194738333333333	0.80125499116758	24	24	0.81022487135661	0.885867236746527
s__Limosilactobacillus_reuteri	genotype	KO	0.142291666666666	0.618766599879665	24	24	0.820247441431969	0.885867236746527
s__GGB28402_SGB40984	genotype	KO	-0.00739916666666662	0.031173786489265	24	7	0.814579949390699	0.885867236746527
s__GGB30454_SGB43516	genotype	KO	-0.0128458333333333	0.0543764720937384	24	21	0.815432925807124	0.885867236746527
s__bacterium_D16_63	genotype	KO	-0.02121	0.116269590671961	24	23	0.856922974548474	0.917493142625819
s__GGB31853_SGB45233	genotype	KO	-0.00533083333333334	0.0294523907543851	24	18	0.858025994492664	0.917493142625819
s__GGB30286_SGB43248	genotype	KO	0.00515499999999999	0.0357076463655146	24	24	0.886525148796041	0.936784828370765
s__Eggerthellaceae_bacterium	genotype	KO	0.000665833333333332	0.00493381490150606	24	24	0.893876102906105	0.936784828370765
s__GGB24102_SGB35895	genotype	KO	0.088243333333333	0.678824109895006	24	24	0.89775212718865	0.936784828370765
s__GGB28394_SGB40974	genotype	KO	-0.00364083333333334	0.0260096872238465	24	24	0.889949524408875	0.936784828370765
s__GGB29546_SGB42338	genotype	KO	-0.0105916666666667	0.0736365578321576	24	22	0.886938558913431	0.936784828370765
s__GGB30457_SGB43523	genotype	KO	0.0179266666666667	0.146533697124345	24	24	0.903741857564687	0.938501159778713
s__GGB28916_SGB41612	genotype	KO	-0.01872	0.163441869065151	24	22	0.909851710890703	0.94032521316934
s__GGB28926_SGB41623	genotype	KO	-0.00236500000000001	0.0240909058006954	24	24	0.922686396948131	0.949048865432363
s__GGB28959_SGB41668	genotype	KO	0.00123166666666665	0.0151442192608336	24	24	0.93591555369179	0.956204704332308
s__GGB28431_SGB41014	genotype	KO	-0.00234500000000002	0.0300465022901791	24	24	0.938497209807636	0.956204704332308
s__GGB30147_SGB43074	genotype	KO	0.00102666666666666	0.0146083675516894	24	19	0.944606250899464	0.957910564292414
s__GGB30461_SGB43530	genotype	KO	0.00286166666666666	0.0528325052152861	24	24	0.95729266457965	0.966239324996283
s__Lactobacillus_intestinalis	genotype	KO	0.0129883333333333	0.45881740254887	24	19	0.97767150254204	0.982218811856189
s__Candidatus_Arthromitus_sp_SFB_mouse	genotype	KO	0.00174250000000002	0.390395503063961	24	13	0.996478942924296	0.996478942924296
