feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ASV44	timepoint	w6	-2.32736416878728	0.371391942939928	86	59	5.86404874913282e-08	1.01588450161033e-06
ASV228	timepoint	w6	-1.34442918270708	0.21824382906566	86	54	8.68230753734427e-08	1.48322753762965e-06
ASV358	timepoint	w6	1.60069704521256	0.261408526749336	86	23	9.90839749696595e-08	1.66949711250248e-06
ASV124	timepoint	w3	-1.25170171226303	0.205128964886353	86	78	1.03741484072609e-07	1.7243516947204e-06
ASV404	timepoint	w3	-1.22986674126428	0.211567562467233	86	13	1.13467872576798e-07	1.86087311025949e-06
ASV25	timepoint	w6	-3.24340935829801	0.535708203969407	86	52	1.28135142641656e-07	2.06687056286069e-06
ASV300	timepoint	w6	1.65010011909702	0.2853836677599	86	41	1.29389458000222e-07	2.06687056286069e-06
ASV51	timepoint	w6	1.54163483776569	0.255523110327648	86	82	1.39891918959437e-07	2.1780640546849e-06
ASV111	timepoint	w3	2.5396182844088	0.421439688649296	86	23	1.39722760296065e-07	2.1780640546849e-06
ASV171	timepoint	w6	-1.992993824269	0.330091218476974	86	45	1.4268552425819e-07	2.19378993546967e-06
ASV50	timepoint	w6	-2.10182859361603	0.367370234048753	86	67	1.67136897695088e-07	2.53800474277726e-06
ASV228	timepoint	w3	-1.3080896119073	0.220558313464641	86	54	1.99187211715647e-07	2.9878081757347e-06
ASV218	timepoint	w3	-1.58137683218861	0.267078619163954	86	44	2.07895020294121e-07	3.08085391520204e-06
ASV3	timepoint	w6	-2.92915982633171	0.497827314719315	86	64	2.41275750308167e-07	3.49140203387113e-06
ASV249	timepoint	w3	1.73762661517048	0.295295979202077	86	26	2.39070457846611e-07	3.49140203387113e-06
ASV142	timepoint	w6	1.91124406638647	0.325522701756982	86	62	2.52359322680388e-07	3.60932519647532e-06
ASV61	timepoint	w6	-1.70564546648782	0.291676580543866	86	76	2.80003960446945e-07	3.95867668218095e-06
ASV15	timepoint	w6	3.39484798114264	0.582194297126252	86	58	2.94715022132651e-07	4.10654482188094e-06
ASV49	timepoint	w6	-1.40960704502036	0.252445662311336	86	74	2.9714023507919e-07	4.10654482188094e-06
ASV60	timepoint	w6	-2.29721267823105	0.394444167476163	86	63	3.06850628613262e-07	4.19362525771458e-06
ASV339	timepoint	w3	-1.51520522486768	0.27199178847763	86	26	3.13703453983371e-07	4.24016756483018e-06
ASV132	timepoint	w6	1.75732965745523	0.302664915515537	86	72	3.2148417169228e-07	4.29810359979895e-06
ASV145	timepoint	w3	-2.38710031999566	0.413042228053486	86	34	3.61810710400003e-07	4.785238427871e-06
ASV322	timepoint	w3	1.49783188738453	0.259909101961825	86	25	3.65770139700278e-07	4.78614118969513e-06
ASV143	timepoint	w3	-1.18781839780529	0.208165570323316	86	75	4.55296750677053e-07	5.89489477192395e-06
ASV73	timepoint	w6	1.29535428363266	0.226938851464406	86	83	4.66325381796078e-07	5.97479395426224e-06
ASV43	timepoint	w3	1.26416618098018	0.222796829718545	86	83	5.16009383033152e-07	6.54321176423481e-06
ASV195	timepoint	w6	1.83671479821215	0.32473833467749	86	45	5.62630857959342e-07	7.06159138051011e-06
ASV142	timepoint	w3	1.84711074806317	0.328543233737994	86	62	6.17003466078636e-07	7.66580063915881e-06
ASV42	timepoint	w6	-1.79727540664601	0.320764582798697	86	74	6.99572614796565e-07	8.43602270784093e-06
ASV229	timepoint	w3	1.59932858302808	0.285670110839153	86	30	6.92461030532047e-07	8.43602270784093e-06
ASV441	timepoint	w3	-1.24018655742794	0.221370793744517	86	16	6.98929897405249e-07	8.43602270784093e-06
ASV87	timepoint	w3	-2.29719730047526	0.413705325456664	86	54	8.141034667294e-07	9.72181809783653e-06
ASV39	timepoint	w6	1.33177785764376	0.239805873811105	86	83	8.23691213089296e-07	9.74173261634456e-06
ASV13	timepoint	w3	1.66047438220368	0.301476645040614	86	82	9.46749432212102e-07	1.09858660530272e-05
ASV177	timepoint	w6	-1.635226442025	0.296358368896864	86	58	9.46097717163553e-07	1.09858660530272e-05
ASV339	timepoint	w6	-1.42570518321197	0.269564789640624	86	26	1.00148102711985e-06	1.15123519939945e-05
ASV31	timepoint	w6	0.882971636268398	0.16067300784829	86	81	1.03152776942643e-06	1.1747955151801e-05
ASV404	timepoint	w6	-1.10616708815468	0.209679732577478	86	13	1.05766008981419e-06	1.19350633988207e-05
ASV131	timepoint	w6	1.6577510571948	0.314415212951812	86	74	1.07072583892884e-06	1.1972661653477e-05
ASV135	timepoint	w3	1.82116269504201	0.335469901617146	86	60	1.28394057052848e-06	1.42274495653155e-05
ASV106	timepoint	w6	1.62703604790399	0.29979529258825	86	72	1.3164132420685e-06	1.44570382834309e-05
ASV21	timepoint	w6	-2.60713701701157	0.48126938427261	86	59	1.35343145107845e-06	1.46652439550981e-05
ASV59	timepoint	w3	-1.36601229510077	0.252502170198299	86	80	1.35921773242373e-06	1.46652439550981e-05
ASV313	timepoint	w6	1.53058966204901	0.287133279094741	86	35	1.84703100030032e-06	1.97552011336469e-05
ASV414	timepoint	w3	0.920960923928425	0.179336275962993	86	8	1.86422774128956e-06	1.9767242429191e-05
ASV99	timepoint	w6	1.51229513278255	0.284330963321128	86	76	1.93017016333861e-06	2.02313017398273e-05
ASV183	timepoint	w6	-1.7794306278233	0.334594079361872	86	34	1.9408891099997e-06	2.02313017398273e-05
ASV168	timepoint	w3	1.66501885193481	0.325875451931924	86	49	2.06952860507126e-06	2.13909259179635e-05
ASV161	timepoint	w6	1.36987779933895	0.268370993048852	86	71	2.11105462380448e-06	2.16383098939959e-05
ASV178	timepoint	w6	1.29076065930676	0.24399463563194	86	65	2.18016141372383e-06	2.21619713957051e-05
ASV64	timepoint	w6	1.10131362509625	0.209198232253251	86	84	2.35869424609025e-06	2.37802780548443e-05
ASV50	genotype	KO	1.52875531907965	0.302067666961079	86	67	2.51196742131015e-06	2.51196742131014e-05
ASV143	timepoint	w6	-1.07802610374897	0.206126239546563	86	75	2.67191644566234e-06	2.65036873239087e-05
ASV278	timepoint	w6	-1.41811915328869	0.2826204224696	86	36	2.98423480260885e-06	2.93648704576711e-05
ASV103	timepoint	w3	-1.7152870751894	0.33232980523314	86	61	3.41682661871295e-06	3.33547360398169e-05
ASV92	timepoint	w3	1.88528183521081	0.378736409457642	86	68	3.4970129906778e-06	3.38687084923913e-05
ASV110	timepoint	w6	1.12008295944673	0.217477312613752	86	80	3.57454722246113e-06	3.43491647158374e-05
ASV367	timepoint	w6	1.16791373250663	0.227383386252244	86	17	3.75354171305821e-06	3.57895837756713e-05
ASV125	timepoint	w3	1.36962665079558	0.26733242757191	86	73	3.88052674640065e-06	3.67157530620984e-05
ASV32	timepoint	w6	-1.63464367266549	0.319560901488895	86	81	4.07174244263739e-06	3.79748268674691e-05
ASV134	timepoint	w6	1.3648959662368	0.266677226559421	86	75	4.07534727358205e-06	3.79748268674691e-05
ASV33	timepoint	w3	-1.27793155901949	0.250367541142091	86	83	4.13914246002332e-06	3.82792874122457e-05
ASV181	timepoint	w6	1.49579674585497	0.292968587331967	86	55	4.23713667699578e-06	3.88931202440658e-05
ASV232	timepoint	w3	1.75662448573699	0.356558901668238	86	37	4.2819753834357e-06	3.90135534935253e-05
ASV77	timepoint	w3	1.04822464239594	0.206106700928006	86	82	4.38853985454746e-06	3.96904707433337e-05
ASV137	timepoint	w6	-1.93280490353072	0.381020183054634	86	59	4.73281199728938e-06	4.24916697566857e-05
ASV301	timepoint	w3	1.2644073641109	0.249516162824107	86	28	4.82682148749843e-06	4.27425411166421e-05
ASV362	timepoint	w6	-1.14140486118793	0.233129530528849	86	27	4.83025464651484e-06	4.27425411166421e-05
ASV81	timepoint	w3	-2.05871083546461	0.407656221071911	86	48	5.01931202971538e-06	4.4098241403928e-05
ASV87	timepoint	w6	-2.0613160187252	0.409250845297463	86	54	5.38802234615862e-06	4.70018970622348e-05
ASV383	timepoint	w6	1.14526040027466	0.23557519342072	86	18	5.53003134511686e-06	4.79009757358714e-05
ASV6	timepoint	w6	0.725848028224765	0.144894796625016	86	86	5.89454177075349e-06	5.06574945213763e-05
ASV226	timepoint	w6	-1.66294781579298	0.331914250868917	86	16	5.97181845983705e-06	5.06574945213763e-05
ASV351	timepoint	w6	1.26233537243566	0.252022847823919	86	26	5.94524410694902e-06	5.06574945213763e-05
ASV210	timepoint	w3	-1.14444210481617	0.236931564431754	86	66	6.25019889756384e-06	5.26557852329008e-05
ASV8	timepoint	w3	-1.05020862491807	0.210615204375829	86	86	6.34023978560354e-06	5.30509859611725e-05
ASV251	timepoint	w3	-1.95488234988316	0.405290808983404	86	22	6.41986587568797e-06	5.3354290723623e-05
ASV183	timepoint	w3	-1.67455032147065	0.33800480540208	86	34	7.07118831434118e-06	5.83728968230849e-05
ASV36	timepoint	w6	2.00588489097869	0.404936571546808	86	78	7.17908776461848e-06	5.88685196698716e-05
ASV67	timepoint	w6	0.731332413561475	0.149267026535338	86	86	8.75895118179495e-06	7.12501120387863e-05
ASV267	timepoint	w6	1.71820080920784	0.35083440289552	86	31	8.804891894224e-06	7.12501120387863e-05
ASV110	timepoint	w3	1.06799963190454	0.219574027892223	86	80	9.75926940319335e-06	7.84568716727308e-05
ASV129	timepoint	w3	1.6694301544032	0.34557351390457	86	65	1.09602333969503e-05	8.75395264821352e-05
ASV69	timepoint	w6	2.28600026504651	0.474057945804072	86	59	1.15433667811467e-05	9.16022009084546e-05
ASV23	timepoint	w6	-1.34520352088481	0.280182803103223	86	81	1.24343221626068e-05	9.80398478205534e-05
ASV345	timepoint	w3	1.06643426630997	0.223117721370447	86	21	1.31255359000544e-05	0.000102830631573674
ASV185	timepoint	w3	-1.4252555086363	0.298808395282851	86	64	1.3642915025986e-05	0.000106207503050397
ASV234	timepoint	w3	-1.25347794570306	0.264589149620883	86	41	1.52605277669836e-05	0.000117930336962028
ASV391	timepoint	w3	1.12492242261534	0.24470266792034	86	15	1.53725768918677e-05	0.000117930336962028
ASV440	timepoint	w3	-1.00565900796591	0.212133895411613	86	10	1.54364099600703e-05	0.000117930336962028
ASV353	timepoint	w3	1.22934636042348	0.261495452283764	86	25	1.72621356573924e-05	0.000131064363324646
ASV118	timepoint	w6	-1.32841420861049	0.282789810243612	86	67	1.79766713073613e-05	0.000135652182258003
ASV10	timepoint	w6	0.850170215500336	0.180933092470414	86	86	1.84496287083675e-05	0.000138372215312756
ASV88	timepoint	w6	-1.90630855334756	0.406758183920232	86	60	1.87542808238641e-05	0.000139804638868805
ASV268	timepoint	w6	-1.16272860594301	0.248632749487399	86	39	1.90987843784482e-05	0.000141515089069225
ASV12	timepoint	w3	-2.60318933444516	0.55717176628821	86	27	1.92714831272185e-05	0.00014193966614658
ASV231	timepoint	w6	1.54993022183559	0.332103442641379	86	38	2.01755110264114e-05	0.000147713562871941
ASV189	timepoint	w6	1.06783014279353	0.228727425863321	86	71	2.05701006635797e-05	0.000149711383527829
ASV277	timepoint	w6	1.47162789513089	0.316773052303727	86	27	2.14021597286081e-05	0.000154850920389341
ASV139	timepoint	w6	0.698461071846941	0.151700554836209	86	82	2.46627238761175e-05	0.000177398540161547
ASV98	timepoint	w3	2.20034210022797	0.478944597938893	86	28	2.54159698530469e-05	0.000180758342018112
ASV354	timepoint	w3	1.17777822864646	0.256044570997544	86	28	2.54237342838483e-05	0.000180758342018112
ASV283	timepoint	w6	1.17922625900101	0.2591048545924	86	32	2.96799775871441e-05	0.000209806738116019
ASV175	timepoint	w6	1.31774889326771	0.292120274397742	86	64	3.39549265735883e-05	0.000237298634576782
ASV258	timepoint	w6	1.57216421891121	0.348443070711706	86	34	3.38479160796209e-05	0.000237298634576782
ASV243	timepoint	w6	1.35838849819968	0.301306622068702	86	47	3.43979918645892e-05	0.000239036892618332
ASV101	timepoint	w6	-1.615284356537	0.358997834236661	86	64	3.55210154108678e-05	0.000245454207614423
ASV363	timepoint	w6	1.12082872388541	0.248753082423531	86	13	3.87555454354162e-05	0.000266309055226603
ASV82	genotype	KO	0.826430121210456	0.168587432932222	86	76	3.90074711860333e-05	0.000266551053104561
ASV113	timepoint	w3	-1.01072336971409	0.227638904618326	86	79	4.298142361676e-05	0.000292083707450911
ASV277	timepoint	w3	1.42054278649132	0.3201072539625	86	27	4.33766611890168e-05	0.000293149962980718
ASV227	timepoint	w3	-1.43261348279764	0.32574942831835	86	11	5.0062395774203e-05	0.000336484955203659
ASV171	timepoint	w3	-1.46582926568104	0.333430641092257	86	45	5.06212338267641e-05	0.000338391943515869
ASV112	timepoint	w6	-1.16432526157658	0.265256706263921	86	70	5.19862338682358e-05	0.000344166074892315
ASV244	timepoint	w3	1.23239966280196	0.281066578164586	86	52	5.20446259593257e-05	0.000344166074892315
ASV133	timepoint	w3	1.98046073570283	0.453260223079457	86	49	5.48021987344184e-05	0.000360463660124784
ASV357	timepoint	w3	0.997125996684399	0.234657541384802	86	16	5.63463281711223e-05	0.000368648849204683
ASV365	timepoint	w3	-1.16594425555502	0.268772866243173	86	12	6.15604015719752e-05	0.000400631184833489
ASV40	timepoint	w6	-0.793256123770262	0.183375408982168	86	85	6.4027417281843e-05	0.000414493280298247
ASV72	timepoint	w6	-1.8866536111862	0.438165784873229	86	60	6.88753327980016e-05	0.000443542719065665
ASV397	timepoint	w6	-0.864062859386284	0.20187290676816	86	17	7.54121591830815e-05	0.000483109144766616
ASV43	timepoint	w6	0.940834553195254	0.220642549460747	86	83	7.90474527639831e-05	0.0005037739217601
ASV397	timepoint	w3	-0.866583101642494	0.203726417569742	86	17	8.13982791099711e-05	0.000513435299001356
ASV429	timepoint	w6	0.991821527024289	0.233117964948312	86	10	8.13636895409152e-05	0.000513435299001356
ASV250	timepoint	w6	-1.38177789411311	0.324922906641249	86	26	8.26070824691817e-05	0.000518401588964763
ASV5	timepoint	w6	-0.937964736902893	0.227863943179359	86	85	9.12090531523863e-05	0.000569477844555508
ASV245	timepoint	w6	1.60315777539849	0.380065073147457	86	29	9.35915036976272e-05	0.000581401765394351
ASV374	timepoint	w6	1.15727928384675	0.274636976338328	86	14	9.43199486475158e-05	0.000582982597168062
ASV347	timepoint	w3	-1.1345911602635	0.277428292698876	86	22	0.000100354730767612	0.000617181594220814
ASV70	timepoint	w3	-1.09884142536629	0.263073924196804	86	76	0.000104578784281168	0.000639959724705654
ASV213	timepoint	w6	1.34009002491591	0.320585709652492	86	18	0.000105452596709384	0.000642112346299714
ASV102	timepoint	w3	-1.8425507247444	0.441812711268553	86	53	0.000107025089859892	0.000648477145456491
ASV261	timepoint	w3	-1.03253204234213	0.253734737969442	86	40	0.000107916596707729	0.000650673597796601
ASV250	timepoint	w3	-1.36558021674293	0.32862174450598	86	26	0.000113499128823493	0.000680994772940956
ASV159	timepoint	w3	1.73436344086282	0.430456702393682	86	49	0.000124511107472189	0.00074344010772229
ASV28	timepoint	w3	-1.70211174117524	0.424847534701495	86	78	0.000134941582369319	0.000797971857280107
ASV312	timepoint	w3	1.06752193732219	0.260283431329273	86	32	0.000134541438740558	0.000797971857280107
ASV177	timepoint	w3	-1.2275649353367	0.299620713644808	86	58	0.000137181442721621	0.000807335763385616
ASV206	timepoint	w3	-1.47393300237269	0.361834227563923	86	13	0.000148396481983287	0.000869179394473541
ASV52	timepoint	w6	1.83593800844191	0.451353155309167	86	46	0.000151844153853959	0.000885157863698433
ASV215	timepoint	w6	-1.24764583676802	0.306915459113556	86	21	0.000154002067208382	0.000893502559746746
ASV295	timepoint	w3	0.967034337293679	0.24002542676037	86	38	0.000171540183708721	0.000985955261503399
ASV297	timepoint	w6	1.37205027073555	0.340373177673508	86	22	0.000171272753633068	0.000985955261503399
ASV5	genotype	KO	0.735180004968312	0.18735957168377	86	85	0.000180330057834979	0.00103165567970709
ASV209	timepoint	w3	1.20720742866954	0.301052111072769	86	51	0.000182044374421899	0.00103186442644671
ASV226	timepoint	w3	-1.34644664867415	0.335572797817054	86	16	0.000181908860896198	0.00103186442644671
ASV399	timepoint	w6	0.836842428637732	0.209514505426776	86	14	0.000194135369936314	0.00109535094046636
ASV153	timepoint	w6	1.33328302514558	0.341848785147595	86	69	0.000195855075909104	0.00110000796058538
ASV496	timepoint	w3	-0.644693701785819	0.16179029285615	86	5	0.00019988344125265	0.00111753014882164
ASV126	genotype	KO	1.19498169511071	0.307004329255806	86	63	0.000201255232214102	0.00112010830598799
ASV161	timepoint	w3	1.05243107454741	0.270787243661122	86	71	0.000205376009897522	0.00113789410889168
ASV144	timepoint	w3	-1.74307831658446	0.439303966956086	86	55	0.000209351994621841	0.00115472176405769
ASV86	timepoint	w3	-1.77827737130029	0.449249152094897	86	57	0.000216002971128412	0.00118608774324976
ASV146	timepoint	w6	0.855510272639747	0.216545171847232	86	77	0.000223247050580339	0.00122041720983919
ASV491	timepoint	w3	-0.72156742586236	0.183111928685204	86	5	0.000227643260689298	0.00123894340994618
ASV101	timepoint	w3	-1.42935669830695	0.362932379298417	86	64	0.000230765004782199	0.00124491647316712
ASV236	timepoint	w6	1.29346663202376	0.327264615939869	86	15	0.000229831609851128	0.00124491647316712
ASV105	timepoint	w6	1.73661320383989	0.441803951886332	86	33	0.000238884212740244	0.0012830898762904
ASV58	timepoint	w3	1.11780960995529	0.288748813641913	86	77	0.000286074238116843	0.00152987527340747
ASV305	timepoint	w6	1.17349225443795	0.303789322780814	86	20	0.000300138642649061	0.001598140824495
ASV483	timepoint	w3	-0.889126705265146	0.230831250420944	86	10	0.000303150928314757	0.00160722259408255
ASV82	timepoint	w6	-0.787522069860828	0.204836028802462	86	76	0.0003138872778032	0.0016570015094332
ASV355	timepoint	w3	-1.25152770767622	0.325885182194912	86	20	0.00031709010975958	0.00166675570514651
ASV420	timepoint	w3	0.946306502202988	0.247566950320447	86	12	0.000334919632650159	0.00175298360919019
ASV105	timepoint	w3	1.70040966994707	0.44679675311272	86	33	0.0003552375029288	0.0018514496974679
ASV440	timepoint	w6	-0.799667106296665	0.210055777391393	86	10	0.000358536069633474	0.00186075681708512
ASV76	timepoint	w3	1.10820299135755	0.293630021378042	86	78	0.000390834315762197	0.00201985801843488
ASV48	timepoint	w3	1.17907099880859	0.312906095079312	86	66	0.00040114514038367	0.00205573422918688
ASV75	genotype	KO	1.18043959620949	0.319932701024186	86	66	0.0004027902026293	0.00205573422918688
ASV347	timepoint	w6	-1.01471098254556	0.274952783612732	86	22	0.000401649701952079	0.00205573422918688
ASV49	genotype	KO	0.764957147945658	0.20757172242406	86	74	0.000408776631986784	0.0020776663526601
ASV251	timepoint	w6	-1.46997339965261	0.401674375091934	86	22	0.000445545053427266	0.00225522804821209
ASV275	timepoint	w6	-1.20561644351451	0.323276585123169	86	26	0.000452851735353628	0.0022828181741187
ASV262	timepoint	w6	-0.993391301008972	0.26711304160162	86	42	0.000471974106698691	0.00236950265811996
ASV96	timepoint	w6	-1.63603724428096	0.44186712932829	86	47	0.000499653112055252	0.00249826556027626
ASV210	genotype	KO	0.695874662984886	0.193077012348061	86	66	0.00053610831812357	0.00266968919551414
ASV483	timepoint	w6	-0.83757727522457	0.228759019138307	86	10	0.000560594615909436	0.00278036845793793
ASV46	genotype	KO	1.32466860440278	0.370325906303978	86	65	0.000586438319085013	0.00289686398584163
ASV39	timepoint	w3	0.881160997380534	0.242387237939507	86	83	0.00060623251072035	0.00298266395274412
ASV34	timepoint	w6	-1.82656707269593	0.503384729694077	86	63	0.000635520738056841	0.00310194645956315
ASV232	timepoint	w6	1.25581594157934	0.353377305471836	86	37	0.000633229589700356	0.00310194645956315
ASV540	timepoint	w6	0.660720126731956	0.182730518056514	86	6	0.000647247050825114	0.0031466951482802
ASV179	timepoint	w6	1.194146107282	0.33066502188125	86	61	0.000657538745012204	0.00317381168959886
ASV259	timepoint	w3	-1.02660909406099	0.284527499759625	86	50	0.00065798535028269	0.00317381168959886
ASV3	genotype	KO	1.74548540670462	0.454947314959566	86	64	0.00066958320497124	0.00321713805513525
ASV160	timepoint	w6	-1.09129049758202	0.309838623838531	86	66	0.000702486869166481	0.00336209668900689
