Residuals	weight_grams_scaled	number_of_pups_scaled	lipocalin2_pg_ml_scaled	genotype
ASV124|Bacteroidota|Bacteroidaceae|Bacteroides.caecimuris	0.871434701764845	0.0500060700749468	0.0406810212026531	0.0378782069575545	0
ASV126|Firmicutes|Ruminococcaceae|Ruminococcus.spec.	0.96582991062719	0.000862807140471917	0.00562026119838866	0.0157747975295262	0.0119122235044235
ASV129|Firmicutes|Lachnospiraceae|Lachnospiraceae UCG-006.spec.	0.813781166619123	0.0283584286597947	0.00609376075408033	0.151766643967002	0
ASV137|Firmicutes|unknown|unknown.spec.	0.62959514292682	0.227427694456616	0.0916026481197846	0.0513745144967795	0
ASV138|Firmicutes|Lachnospiraceae|ASF356.spec.	0.927701038106402	0.041911692905288	0.0272428385025962	0.00314443048571357	0
ASV139|Firmicutes|Peptococcaceae|unknown.spec.	0.860524896800529	0.125641521757368	0.000115013293433141	0.0137185681486703	0
ASV153|Firmicutes|Ruminococcaceae|unknown.spec.	0.906632063277657	0.00659557851868221	0.0718598892736118	0.0149124689300491	0
ASV161|Firmicutes|Oscillospiraceae|Intestinimonas.spec.	0.992994835805065	3.81338387035587e-05	0.000312095020402831	0.00665493533582848	0
ASV169|Firmicutes|Ruminococcaceae|Negativibacillus.spec.	0.930529664888898	0.000516173213650195	0.00608292381291656	0.0628712380845356	0
ASV182|Firmicutes|Butyricicoccaceae|UCG-009.spec.	0.754178251847222	0.227246957052429	0.000333404827491069	0.00138333077740624	0.0168580554954516
ASV205|Firmicutes|Ruminococcaceae|Incertae Sedis.spec.	0.914275971586071	0.0342164864937521	1.05510184796363e-05	0.0514969909016968	0
ASV233|Firmicutes|Lachnospiraceae|GCA-900066575.spec.	0.837941740635749	0.0968036619346529	0.0111134754750644	0.00197975719732195	0.0521613647572118
ASV245|Firmicutes|Butyricicoccaceae|Butyricicoccus.spec.	0.739985354187075	0.107574366291832	0.124866077601331	0.0275742019197621	0
ASV261|Desulfobacterota|Desulfovibrionaceae|unknown.spec.	0.762238239652692	0.0867070081405924	0.00699708572607413	0.144057666480641	0
ASV419|Firmicutes|Anaerovoracaceae|Family XIII UCG-001.spec.	0.857735954390573	0.140878942121052	0.000766592976983918	0.000618510511390883	0
