feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
s__GGB28402_SGB40984	genotype	KO	0.00378916666666666	0.0215586558218726	24	5	0.86208961776046	0.963766013236506
s__GGB30147_SGB43074	genotype	KO	0.00304666666666666	0.0152876195370997	24	15	0.843866481371037	0.963766013236506
s__Acetatifactor_muris	genotype	KO	0.0002675	0.00136831660843136	24	18	0.846799256353939	0.963766013236506
s__GGB28926_SGB41623	genotype	KO	0.00178583333333333	0.0104208683374547	24	22	0.865498636180975	0.963766013236506
s__Schaedlerella_arabinosiphila	genotype	KO	-0.0006925	0.00412772890297614	24	11	0.86829862513289	0.963766013236506
s__GGB30473_SGB43557	genotype	KO	-0.00398666666666668	0.0226435467538979	24	24	0.861855872115436	0.963766013236506
s__GGB28903_SGB41594	genotype	KO	0.0182725	0.113287252470927	24	24	0.873334274947592	0.964306595254632
s__GGB28393_SGB40973	genotype	KO	0.00508916666666665	0.0346236449785914	24	9	0.884482298474509	0.971555685370963
s__GGB28888_SGB41569	genotype	KO	-0.00411833333333335	0.0405957187404104	24	24	0.920114174178949	0.979526522066541
s__GGB28265_SGB40817	genotype	KO	0.00372666666666664	0.0384057713778315	24	20	0.923577946187206	0.979526522066541
s__GGB27893_SGB40327	genotype	KO	-0.00240083333333336	0.0356292244872539	24	24	0.946884806526048	0.979526522066541
s__Muribaculaceae_bacterium_Isolate_013_NCI	genotype	KO	0.0163358333333332	0.262804089555429	24	24	0.950996909011939	0.979526522066541
s__GGB42344_SGB59512	genotype	KO	-0.00306166666666663	0.0268351909083177	24	17	0.910200099110406	0.979526522066541
s__GGB28959_SGB41668	genotype	KO	-0.00260666666666667	0.0226083563454183	24	24	0.909255925399474	0.979526522066541
s__GGB28428_SGB41011	genotype	KO	0.00432999999999999	0.0507826466522778	24	21	0.932821649262578	0.979526522066541
s__GGB28949_SGB41655	genotype	KO	-0.0062725	0.0496741579253583	24	24	0.900662834556128	0.979526522066541
s__GGB28996_SGB41712	genotype	KO	-0.00301416666666667	0.0460848569005365	24	14	0.948442480244821	0.979526522066541
s__GGB28870_SGB41546	genotype	KO	0.00365583333333333	0.0332434763128213	24	24	0.913429025232748	0.979526522066541
s__GGB28879_SGB41559	genotype	KO	0.000896666666666666	0.0126648466993956	24	9	0.944196874622554	0.979526522066541
s__Lachnospiraceae_bacterium_MD335	genotype	KO	0.00495499999999995	0.0770937813582662	24	24	0.949333790764868	0.979526522066541
s__Oscillibacter_sp_1_3	genotype	KO	0.001565	0.0255992868306399	24	24	0.951804073328808	0.979526522066541
s__GGB28851_SGB41518	genotype	KO	0.00122166666666667	0.0250203918299301	24	24	0.961497862755907	0.984722448812813
s__GGB30303_SGB43268	genotype	KO	0.000221666666666659	0.0265875767060673	24	24	0.99342307382547	0.99342307382547
s__GGB28887_SGB41568	genotype	KO	0.000884166666666673	0.0588334547336502	24	23	0.988145061957361	0.99342307382547
s__Dorea_sp_5_2	genotype	KO	0.000369166666666665	0.0129574698216624	24	19	0.977527704044016	0.99342307382547
s__GGB28793_SGB41446	genotype	KO	-0.00142833333333333	0.0705989472363706	24	24	0.984040952565936	0.99342307382547
s__GGB29006_SGB41725	genotype	KO	0.000642499999999998	0.0463281803046581	24	12	0.989059934357521	0.99342307382547
