Residuals	weight_grams_scaled	number_of_pups_scaled	lipocalin2_pg_ml_scaled	genotype
1.1.1.301|D-arabitol-phosphate dehydrogenase	0.857837743106916	0.0462459853932783	0.0355764635491295	0.0603398079506765	0
1.1.1.35|3-hydroxyacyl-CoA dehydrogenase	0.808484059011304	0.0482953955012873	0.0224243329013209	0.0080505526147415	0.112745659971346
1.1.1.369|D-chiro-inositol 1-dehydrogenase	0.792218316890557	0.00851992801133264	0.12110971457488	0.078152040523231	0
1.1.1.37|Malate dehydrogenase	0.851152407025202	0.099160301392149	0.0336392277395095	0.0160480638431393	0
1.1.1.38|Malate dehydrogenase (oxaloacetate-decarboxylating)	0.932276716050197	0.00385990898864584	0.00173770417382089	0.0621256707873363	0
1.1.1.40|Malate dehydrogenase (oxaloacetate-decarboxylating) (NADP(+))	0.863680494829958	0.0466382788337641	0.0788349396092938	0.0108462867269837	0
1.1.1.42|Isocitrate dehydrogenase (NADP(+))	0.791903690486775	0.0376322335166839	0.0474699914932088	0.122994084503332	0
1.1.1.44|Phosphogluconate dehydrogenase (NADP(+)-dependent, decarboxylating)	0.894955712545047	0.0406773723742972	0.0255175171088605	0.0388493979717951	0
1.1.1.47|Glucose 1-dehydrogenase (NAD(P)(+))	0.78504396662448	0.116010820839821	0.00173814551037199	0.0760699836357572	0.0211370833895701
1.1.1.49|Glucose-6-phosphate dehydrogenase (NADP(+))	0.815558430436657	0.0445136962049871	0.0383217289928547	0.0540035524975333	0.0476025918679679
1.1.1.50|3-alpha-hydroxysteroid 3-dehydrogenase (Si-specific)	0.7778500102017	0.0226288409684905	0.0108661574688036	0.00857237452159385	0.180082616839412
1.1.1.57|Fructuronate reductase	0.73302743794441	0.00381032783422836	0.0989762419609782	0.0530522304388739	0.11113376182151
1.1.1.58|Tagaturonate reductase	0.85650921294279	0.00332034804617855	0.104116736385577	0.0360537026254541	0
1.1.1.6|Glycerol dehydrogenase	0.845340396103721	0.0464761268053608	0.0209303366836057	0.0848089619308164	0.00244417847649612
1.1.1.60|2-hydroxy-3-oxopropionate reductase	0.851800600972112	0.126396639156343	0.0205802212499132	0.00122253862163182	0
1.1.1.69|Gluconate 5-dehydrogenase	0.698410817548527	0.0270998954660756	0.00336279516165153	0.134613230296108	0.136513261527637
1.1.1.77|Lactaldehyde reductase	0.840594630128603	0.100772440560141	0.0370786839261627	0.021554245385093	0
1.1.1.85|3-isopropylmalate dehydrogenase	0.895313104645839	0.076800652322603	0.00177412852905386	0.0261121145025044	0
1.1.1.86|Ketol-acid reductoisomerase (NADP(+))	0.714495619046556	0.180941533925246	0.090801854061513	0.0137609929666848	0
1.1.1.88|Hydroxymethylglutaryl-CoA reductase	0.927733727200417	0.0117022124708658	0.057200040189447	0.000755679948798734	0.00260834019047151
1.1.1.94|Glycerol-3-phosphate dehydrogenase (NAD(P)(+))	0.717127568915666	0.144520265711413	0.0296330858375475	0.0102967142399289	0.0984223652954445
1.1.1.95|Phosphoglycerate dehydrogenase	0.955262742179559	0.0138435362545185	0.0156733680119689	0.0152203535539538	0
1.1.2.3|L-lactate dehydrogenase (cytochrome)	0.890332764723175	0.0896023704311729	0.0190474384576316	0.00101742638802028	0
1.1.5.3|Glycerol-3-phosphate dehydrogenase	0.829486245801501	0.057188473576432	0.074614913264276	0.0198710688003452	0.0188392985574462
1.1.5.4|Malate dehydrogenase (quinone)	0.885263872872148	0.0665639800679887	0.0479582548323482	0.000213892227514948	0
1.1.99.28|Glucose-fructose oxidoreductase	0.888128073650252	0.000325726723090019	0.0115496527424629	0.0999965468841947	0
1.1.99.38|2-deoxy-scyllo-inosamine dehydrogenase (AdoMet-dependent)	0.864400017897119	0.000121229671328499	0.000172971585589307	0.135305780845963	0
1.10.2.2|Quinol--cytochrome-c reductase	0.846908646642713	0.106293756645224	0.043167511765596	0.00363008494646768	0
1.10.3.10|Ubiquinol oxidase (H(+)-transporting)	0.631126205515482	0.274048243231194	0.0015931137359066	0.0024487825236058	0.0907836549938111
1.11.1.1|NADH peroxidase	0.757246776402552	0.237844227780761	0.00329933945350454	0.00160965636318263	0
1.11.1.15|Peroxiredoxin	0.882181264238051	0.054828346492177	0.0393057042370226	0.023684685032749	0
1.11.1.5|Cytochrome-c peroxidase	0.877589993761187	0.0323187908921353	0.0900566172509182	3.45980957591059e-05	0
1.11.1.6|Catalase	0.783548381924664	0.090462868012902	0.108004604799507	0.0179841452629267	0
1.12.1.2|Hydrogen dehydrogenase	0.816956578697739	0.000238001124274812	0.0569150659014486	0.125890354276538	0
1.12.1.3|Hydrogen dehydrogenase (NADP(+))	0.741151815279541	0.0293520389826166	0.0337697270039077	0.148588601069856	0.0471378176640786
1.12.7.2|Ferredoxin hydrogenase	0.964578681574078	0.026871902769028	0.00161152779712927	0.00693788785976423	0
1.12.99.6|Hydrogenase (acceptor)	0.889058807200591	0.00339358201901228	0.0023393635560985	0.105208247224298	0
1.13.12.16|Nitronate monooxygenase	0.878190470809704	0.0826224097666413	0.0346009434208093	0.00458617600284558	0
1.14.13.81|Magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase	0.817459912490975	0.165821164913737	1.76285579505369e-08	0.0167189049667299	0
1.15.1.1|Superoxide dismutase	0.736555558216252	0.104192020757153	0.137620531861967	0.0216318891646277	0
1.16.1.1|Mercury(II) reductase	0.878377549798709	4.16477217518526e-05	0.000159169582634278	0.121421632896905	0
1.16.3.1|Ferroxidase	0.860781686263866	0.128989279733232	0.000300439574846362	0.00123397555598701	0.00869461887206808
1.16.3.2|Bacterial non-heme ferritin	0.801815893175909	0.143259477774221	0.0534784415574465	0.00144618749242419	0
1.17.1.4|Xanthine dehydrogenase	0.819847876050288	0.143262910058581	0.00957069468487131	0.0273185192062599	0
1.17.1.5|Nicotinate dehydrogenase	0.656355621571373	0.000743557533226229	0.127557286964985	0.0670861055888218	0.148257428341594
1.17.1.8|4-hydroxy-tetrahydrodipicolinate reductase	0.825605975785566	0.000432140660304569	0.0180406643947634	0.101126528702631	0.0547946904567345
1.17.4.1|Ribonucleoside-diphosphate reductase	0.805458378588447	0.115316642901269	0.0647281764019196	0.0144968021083645	0
1.17.4.2|Ribonucleoside-triphosphate reductase	0.913093816788101	0.000789087597956704	0.0289233441367883	0.0571937514771536	0
1.17.7.3|(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (flavodoxin)	0.815348376101037	0.107987694256447	0.00225773770789688	0.0510895086096885	0.0233166833249308
1.17.99.6|Epoxyqueuosine reductase	0.725562299885697	0.0381478337282739	0.050259139426582	0.186030726959447	0
1.18.1.2|Ferredoxin--NADP(+) reductase	0.925593609739183	0.011227828667644	0.0623714433566645	0.000807118236508573	0
1.18.6.1|Nitrogenase	0.88337115629133	0.110985391351682	0.00011507788077155	0.00552837447621636	0
1.2.1.10|Acetaldehyde dehydrogenase (acetylating)	0.876246386391355	0.015600887899042	0.0217925309590267	0.0863601947505765	0
1.2.1.11|Aspartate-semialdehyde dehydrogenase	0.836246855551488	0.0633071914735335	0.0647189429341153	0.0357270100408631	0
1.2.1.12|Glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)	0.796173889361162	0.196603326237992	0.00522568719156895	0.00199709720927693	0
1.2.1.16|Succinate-semialdehyde dehydrogenase (NAD(P)(+))	0.841766484217374	0.0316533944794351	0.12479193088805	0.00178819041514155	0
1.2.1.2|Formate dehydrogenase	0.904528504007295	0.0332638626871106	0.0563109753318462	0.00589665797374839	0
1.2.1.24|Succinate-semialdehyde dehydrogenase (NAD(+))	0.841766484217374	0.0316533944794351	0.12479193088805	0.00178819041514155	0
1.2.1.3|Aldehyde dehydrogenase (NAD(+))	0.947775831528184	0.00171661858688445	0.0452153311920682	0.00505330495553341	0.000238913737330261
1.2.1.38|N-acetyl-gamma-glutamyl-phosphate reductase	0.90571701163138	0.00492892979505152	0.0831486422999831	0.00620541627358566	0
1.2.1.41|Glutamate-5-semialdehyde dehydrogenase	0.827919043059871	0.0362568120422768	0.0154443511709256	0.120379793726927	0
1.2.1.46|Formaldehyde dehydrogenase	0.906149288258384	0.0072540444631011	0.0423871354135882	0.00187043456882609	0.0423390972961009
1.2.1.68|Coniferyl-aldehyde dehydrogenase	0.939844866812708	0.0153453980808559	0.00188265101507449	0.042927084091362	0
1.2.1.70|Glutamyl-tRNA reductase	0.6257978376014	0.0167051098787672	0.109086874790943	0.24841017772889	0
1.2.1.76|Succinate-semialdehyde dehydrogenase (acetylating)	0.896670594526162	0.00830716942168324	0.00494665116096869	0.0900755848911865	0
1.2.1.88|L-glutamate gamma-semialdehyde dehydrogenase	0.853541343230061	0.0553651480918366	0.0734200291876096	0.0176734794904926	0
1.2.3.3|Pyruvate oxidase	0.970537624178737	0.0169688069162537	0.0056489871094896	0.00684458179551939	0
1.2.4.1|Pyruvate dehydrogenase (acetyl-transferring)	0.87759101730773	0.0261426348800054	0.0349909983994966	6.53448589890616e-06	0.061268814926869
1.2.4.4|3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)	0.909770977618576	0.0160762789437306	0.00255524701088094	0.071597496426813	0
1.2.5.1|Pyruvate dehydrogenase (quinone)	0.793116804786105	0.0203198984158464	0.00166673413790328	0.184896562660146	0
1.2.7.1|Pyruvate synthase	0.812319745080334	0.0921088632182299	0.0881059424658663	0.00746544923556955	0
1.2.7.3|2-oxoglutarate synthase	0.916105682249498	0.0639626475032742	0.0171190976173984	0.00281257262982918	0
1.2.7.4|Carbon-monoxide dehydrogenase (ferredoxin)	0.833443148802179	0.0149663362019666	0.0525213980984063	0.0990691168974486	0
1.2.7.7|3-methyl-2-oxobutanoate dehydrogenase (ferredoxin)	0.997425881272827	0.00160261834337142	0.000921874061242487	4.96263225591801e-05	0
1.2.7.8|Indolepyruvate ferredoxin oxidoreductase	0.754219002913187	0.216191948248878	0.000133465128076128	0.0294555837098591	0
1.2.99.2|Carbon-monoxide dehydrogenase (acceptor)	0.7355479480519	0.0747210591910787	0.185277796688737	0.00445319606828414	0
1.2.99.5|Formylmethanofuran dehydrogenase	0.837249623956643	0.0016846510937996	0.117998418536263	0.0430673064132951	0
1.2.99.7|Aldehyde dehydrogenase (FAD-independent)	0.984115838476378	0.000804416195431399	0.0146113912277335	0.00046835410045668	0
1.21.4.1|D-proline reductase (dithiol)	0.955919182509144	0.0316278241215358	0.00906536645866172	0.00338762691065794	0
1.21.4.2|Glycine reductase	0.845719706139857	0.0023666570057311	0.0295832480691922	0.12233038878522	0
1.21.4.3|Sarcosine reductase	0.924042386549021	0.00895832422245321	0.0251300711944715	0.000802497157010442	0.0410667208770438
1.21.4.4|Betaine reductase	0.923183961889498	0.000321580104445537	0.0155434786805267	0.0057341225891918	0.0552168567363384
1.21.98.1|Cyclic dehypoxanthinyl futalosine synthase	0.889737791284426	0.0277077682127189	0.017745222190893	0.0648092183119618	0
1.3.1.1|Dihydrouracil dehydrogenase (NAD(+))	0.725223025631447	0.0263791981362167	0.0067216845603347	0.241676091672001	0
1.3.1.12|Prephenate dehydrogenase	0.907562426266156	0.0894454028006842	0.00285344380884788	0.000138727124312039	0
1.3.1.14|Dihydroorotate dehydrogenase (NAD(+))	0.744587398593105	0.0121988122587603	0.0222099657425877	0.221003823405547	0
1.3.1.26|Transferred entry	0.918707784086488	0.0721772513688127	0.000423608747330867	0.00553277368175646	0.00315858211561154
1.3.1.43|Arogenate dehydrogenase	0.952108194063292	0.0375480164484568	0.00176526991335398	0.00857851957489705	0
1.3.1.54|Precorrin-6A reductase	0.873068542021441	0.0502910759772937	0.0667147442494364	1.49212312456767e-05	0.00991071652058311
1.3.1.76|Precorrin-2 dehydrogenase	0.566875762619772	0.00728210326279805	0.319740454389445	0.106101679727985	0
1.3.1.9|Enoyl-[acyl-carrier-protein] reductase (NADH)	0.866686511302251	0.0729251220569205	0.0464481746906915	0.0139401919501365	0
1.3.1.91|tRNA-dihydrouridine(20) synthase (NAD(P)(+))	0.697916451137864	0.00033810202439777	0.162355328388189	0.0169497217787605	0.12244039667079
1.3.1.98|UDP-N-acetylmuramate dehydrogenase	0.791935525851033	0.171378080293167	0.0126587847522698	0.02402760910353	0
1.3.3.4|Protoporphyrinogen oxidase	0.762084442132917	0.0122287533864632	0.119176393041781	0.106510411438838	0
1.3.5.1|Succinate dehydrogenase (quinone)	0.96792970514451	0.0227652759493168	0.00647763256208702	0.0028273863440867	0
1.3.5.2|Dihydroorotate dehydrogenase (quinone)	0.910496618229646	0.00488268256898347	0.0767372758139016	0.00788342338746926	0
1.3.8.1|Short-chain acyl-CoA dehydrogenase	0.876110701100017	0.0112357360607244	0.108887915765894	0.00376564707336419	0
1.3.98.1|Dihydroorotate oxidase (fumarate)	0.909837629395379	0.0338192890632169	0.0109424562470783	0.0454006252943256	0
1.3.99.1|Deleted entry	0.924031389590962	0.0742680521393213	6.09471013944478e-05	0.0016396111683216	4.75833369294424e-16
1.3.99.2|Transferred entry	0.898128784920564	0.0747663011027686	0.0234568373190949	0.00364807665757285	0
1.3.99.24|2-amino-4-deoxychorismate dehydrogenase	0.827309661957291	0.00257109000168856	0.0363453961166982	0.133773851924322	0
1.3.99.5|3-oxo-5-alpha-steroid 4-dehydrogenase (acceptor)	0.773705026697864	0.177303437365918	0.013695453431893	0.0352960825043244	0
1.4.1.1|Alanine dehydrogenase	0.824673451960553	0.0248229735696946	0.0653120782621063	0.0832487865127294	0.00194270969491643
1.4.1.11|L-erythro-3,5-diaminohexanoate dehydrogenase	0.920471340671415	0.010475752571716	0.028758025286816	0.0402948814700525	0
1.4.1.13|Glutamate synthase (NADPH)	0.8873291106536	0.00159953136851146	0.0434126020315841	0.0676587559463042	0
1.4.1.14|Glutamate synthase (NADH)	0.884734015214538	0.0177286212870265	0.0272034714030403	0.0703338920953948	0
1.4.1.16|Diaminopimelate dehydrogenase	0.926202330551479	0.0655361756651676	0.00651055903015869	0.0017509347531943	0
1.4.1.2|Glutamate dehydrogenase	0.847980363156105	0.0139440842451871	0.0489657907809742	0.0891097618177341	0
1.4.1.21|Aspartate dehydrogenase	0.766129049460682	5.82630305563161e-05	0.0381914832191916	0.19562120428957	0
1.4.1.3|Glutamate dehydrogenase (NAD(P)(+))	0.817450158539811	0.040072069026059	0.078801111904429	0.0636766605297011	0
1.4.1.4|Glutamate dehydrogenase (NADP(+))	0.8999097546146	0.0875907157318333	0.000474104528110037	0.0120254251254563	4.30149803500534e-17
1.4.3.16|L-aspartate oxidase	0.808060163669456	0.0185299354590627	0.0772663218883196	0.0961435789831618	0
1.4.3.19|Glycine oxidase	0.692414509359176	0.0382837993538959	0.25394980941847	0.0153518818684585	0
1.4.3.5|Pyridoxal 5-phosphate synthase	0.982638574012412	7.18551999506228e-05	0.000746952354010094	0.0165426184336271	0
1.4.4.2|Glycine dehydrogenase (aminomethyl-transferring)	0.727735143563975	0.0804066267544922	0.141936441784989	0.0499217878965437	0
1.4.7.1|Glutamate synthase (ferredoxin)	0.811742961255474	0.102804020655174	0.00524999797228074	0.0802030201170713	0
1.5.1.12|Transferred entry	0.953659973330047	0.00758027153866767	0.0363234525065203	0.00243630262476537	0
1.5.1.2|Pyrroline-5-carboxylate reductase	0.825053954558365	0.00208891676072363	0.00210094610149563	0.170756182579416	0
1.5.1.20|Methylenetetrahydrofolate reductase (NAD(P)H)	0.779891763403265	0.0564088807695707	0.0266194030741864	0.00704501035879859	0.13003494239418
1.5.1.3|Dihydrofolate reductase	0.688748343717705	0.289429547682256	0.0217685893853151	5.35192147235028e-05	0
1.5.1.36|Flavin reductase (NADH)	0.89887708604218	0.0235269573145488	0.0605608315776718	0.000410327089234404	0.0166247979763643
1.5.1.38|FMN reductase (NADPH)	0.78215048317244	0.000513768044781707	0.00442374822615153	0.212912000556626	0
1.5.1.39|FMN reductase (NAD(P)H)	0.924528550380074	0.000420219370974425	0.0407078064248233	0.0343434238241281	0
1.5.1.43|Carboxynorspermidine synthase	0.939365112462279	0.0410249728111213	0.0111088065050312	0.00850110822156862	0
1.5.1.5|Methylenetetrahydrofolate dehydrogenase (NADP(+))	0.797405740896657	0.141963454865805	0.0469346971207266	0.0136961071168109	0
1.5.1.7|Saccharopine dehydrogenase (NAD(+), L-lysine-forming)	0.682639350372232	0.000300665775553338	0.0100618525938599	0.190812580035814	0.116185551222541
1.5.3.1|Sarcosine oxidase	0.671168544427431	0.0985943770198836	0.0146506843577699	0.215586394194915	0
1.5.5.2|Proline dehydrogenase	0.869856812414077	0.0595276753425022	0.0610354003075942	0.00958011193582621	0
1.6.5.11|NADH dehydrogenase (quinone)	0.79272760332823	0.00498350895456227	0.119559505178975	0.0827293825382327	0
1.6.5.2|NAD(P)H dehydrogenase (quinone)	0.727727628855935	0.0155942932138545	0.00574492780168808	0.119332271484229	0.131600878644294
1.6.5.3|NADH:ubiquinone reductase (H(+)-translocating)	0.917825145369444	0.0308773430128745	0.0511037854688268	0.00019372614885459	0
1.6.99.1|NADPH dehydrogenase	0.856457915127355	0.0516005402024265	0.00546704072620088	0.0521828036549253	0.0342917002890925
1.6.99.3|NADH dehydrogenase	0.853881708466356	0.0334050183392904	0.015367594770541	0.00972326177659047	0.0876224166472216
1.6.99.5|Transferred entry	0.822432041962864	0.167900783531274	0.00728734939803151	0.00237982510783018	0
1.7.1.13|PreQ(1) synthase	0.73249490694823	0.00114946476632595	0.169249359365241	0.0318457403294223	0.0652605285907804
1.7.1.7|GMP reductase	0.868431786681877	0.0189222820389337	0.112351222633259	0.000294708645929922	0
1.7.2.2|Nitrite reductase (cytochrome; ammonia-forming)	0.883203361183119	0.0794701064060036	0.00246774565372623	0.0348587867571509	0
1.7.99.1|Hydroxylamine reductase	0.908188611576918	0.065561592446003	0.0262324824748118	1.73135022669419e-05	0
1.7.99.4|Nitrate reductase	0.822229008267044	0.0206850960316297	0.0437925161818423	8.46960079550349e-05	0.113208683511529
1.8.1.14|CoA-disulfide reductase	0.905303254527767	0.0215059985221808	0.0579513455787673	0.0152394013712853	0
1.8.1.4|Dihydrolipoyl dehydrogenase	0.742810632368668	0.18351472464591	0.063064710130179	0.010609932855243	0
1.8.1.7|Glutathione-disulfide reductase	0.828044961560241	0.0199975346778799	0.106273729406023	0.00018968468479571	0.04549408967106
1.8.1.8|Protein-disulfide reductase	0.707588320345996	0.216287442144573	0.014186553989821	0.0619376835196096	0
1.8.1.9|Thioredoxin-disulfide reductase	0.780448245275628	0.184160386841449	0.0353523831332057	3.8984749717357e-05	0
1.8.2.3|Sulfide-cytochrome-c reductase (flavocytochrome c)	0.789530931786831	0.00686904618124056	0.000776244735451425	0.202823777296477	0
1.8.4.11|Peptide-methionine (S)-S-oxide reductase	0.953723037044238	0.00123777605232816	0.0448352698799469	0.000203917023486516	0
1.8.4.12|Peptide-methionine (R)-S-oxide reductase	0.917454533785123	0.0092311606981168	0.0243735680157077	0.0489407375010521	0
1.8.4.14|L-methionine (R)-S-oxide reductase	0.975602460401324	4.10274057575433e-05	0.0137796576190292	0.0105768545738887	0
1.8.4.2|Protein-disulfide reductase (glutathione)	0.970862683520853	0.0256388077818219	0.00346504132747197	3.3467369853396e-05	0
1.8.4.8|Phosphoadenylyl-sulfate reductase (thioredoxin)	0.93745715446094	0.0449701139857352	0.0141795317403132	0.00339319981301187	0
1.8.5.3|Dimethylsulfoxide reductase	0.896753674071921	0.0551542164131444	0.0480799908545851	1.21186603491981e-05	0
1.8.99.2|Adenylyl-sulfate reductase	0.899975822379324	0.0198058482440579	0.0175725519263032	0.0626457774503149	0
1.8.99.3|Hydrogensulfite reductase	0.849514420990924	0.088505021354967	0.0104234518255825	0.0515571058285265	0
1.8.99.5|Dissimilatory sulfite reductase	0.665550085408734	0.109163827522835	0.00972429006490017	0.0578089438409674	0.157752853162564
1.9.3.1|Cytochrome-c oxidase	0.893734057439357	0.0646005459452265	0.039133341182629	0.00253205543278801	0
1.9.6.1|Nitrate reductase (cytochrome)	0.791377777910973	0.0370203446376611	0.162682094444719	0.00891978300664687	0
1.97.1.4|[Formate-C-acetyltransferase]-activating enzyme	0.951178652222487	0.00491238650445508	0.0407508017593557	0.0031581595137021	0
2.1.1.10|Homocysteine S-methyltransferase	0.979999374390098	0.00794077896517955	0.00671427207033334	0.00534557457438864	0
2.1.1.104|Caffeoyl-CoA O-methyltransferase	0.83954237077709	0.000781048922522209	0.103669426046952	0.0560071542534348	0
2.1.1.107|Uroporphyrinogen-III C-methyltransferase	0.782219968963702	0.00903425390405465	0.0819350422467345	0.126810734885509	0
2.1.1.11|Magnesium protoporphyrin IX methyltransferase	0.878569356351966	0.0288988102825635	0.0693478561237881	0.0231839772416828	0
2.1.1.13|Methionine synthase	0.852227732144398	0.128277507575568	0.00849416773463905	0.0110005925453955	0
2.1.1.130|Precorrin-2 C(20)-methyltransferase	0.616142910244877	0.00362055012565902	0.146504559404789	0.00435071507231708	0.229381265152358
2.1.1.131|Precorrin-3B C(17)-methyltransferase	0.873568654959279	7.3603136334924e-06	0.126219408304294	0.000204576422794214	0
2.1.1.132|Precorrin-6B C(5,15)-methyltransferase (decarboxylating)	0.884115114841474	0.0166952351194439	0.0160942482347813	0.0830954018043011	0
2.1.1.133|Precorrin-4 C(11)-methyltransferase	0.670706618937267	0.0249809510862764	0.213261331927247	0.09105109804921	0
2.1.1.14|5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	0.841156889795514	0.00461585134146751	0.128678172811042	0.000161902442195466	0.025387183609781
2.1.1.148|Thymidylate synthase (FAD)	0.82131115386262	0.134376671679162	0.0239962487497908	0.0203159257084268	0
2.1.1.156|Glycine/sarcosine N-methyltransferase	0.779538609456449	0.147072349388327	0.00367451585707073	0.0697145252981529	0
2.1.1.163|Demethylmenaquinone methyltransferase	0.858671541781365	0.0274390341639324	0.113622724338777	0.000266699715925311	0
2.1.1.166|23S rRNA (uridine(2552)-2-O)-methyltransferase	0.763913851160539	0.0457746140717441	0.0678111044921221	0.122500430275595	0
2.1.1.170|16S rRNA (guanine(527)-N(7))-methyltransferase	0.812842353389584	0.048124770427952	0.138764074416994	0.000268801765469924	0
