feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ASV129	timepoint	w3	1.6561322183977	0.291650127563989	41	29	5.82672666044091e-06	4.1284322371979e-05
ASV234	timepoint	w6	-1.87710324750292	0.358108584083442	41	6	6.22572612784148e-06	4.1284322371979e-05
ASV87	timepoint	w3	-1.80214502854625	0.327269587426321	41	36	9.4247436051633e-06	5.73024411193928e-05
ASV99	timepoint	w6	1.0534816188597	0.190778486342817	41	41	9.22163143491142e-06	5.73024411193928e-05
ASV10	timepoint	w3	1.05720654257108	0.196368069506174	41	41	1.2448940229339e-05	7.27784198022894e-05
ASV100	timepoint	w6	1.06809529193979	0.198070042521183	41	41	1.31527554668946e-05	7.40451418877029e-05
ASV100	timepoint	w3	1.0800387724616	0.20194970915162	41	41	1.36963131314991e-05	7.43514141424235e-05
ASV190	timepoint	w3	-2.57494379275561	0.521582820715752	41	7	1.61715053582738e-05	8.47609936019867e-05
ASV108	timepoint	w6	0.729347576164974	0.138223067176927	41	41	1.80822671590698e-05	9.16168202726203e-05
ASV129	timepoint	w6	1.49158035831544	0.285216942896797	41	29	1.98025833247108e-05	9.70965375921302e-05
ASV87	timepoint	w6	-1.65790418190063	0.319304805467317	41	36	2.20846397021607e-05	0.000104902038585263
ASV73	timepoint	w6	1.54903420167889	0.323262251623219	41	23	2.5379781039937e-05	0.000116900809638498
ASV67	timepoint	w6	1.01902909871827	0.198997983224634	41	36	2.66861717883509e-05	0.000119302885642039
ASV228	timepoint	w3	-1.63670955723759	0.333459520351885	41	8	4.3930211214539e-05	0.000190782631560283
ASV139	timepoint	w6	0.968536428992171	0.199666255129491	41	22	5.36514470274298e-05	0.000226528331893593
ASV228	timepoint	w6	-1.54264588702132	0.325879966263271	41	8	7.21480573893295e-05	0.000296392019545354
ASV161	timepoint	w6	0.718863580232462	0.153583613813309	41	36	8.43060107454091e-05	0.000328577272648774
ASV245	timepoint	w3	1.59453126581831	0.34045685428496	41	26	8.42269896036468e-05	0.000328577272648774
ASV53	timepoint	w6	0.889808858147427	0.191765644411962	41	41	9.14590548334626e-05	0.000347544408367158
ASV2	timepoint	w3	1.39505253989686	0.302663769990706	41	41	9.77528589013685e-05	0.000350558355376881
ASV68	timepoint	w3	2.07049896427849	0.450137827107981	41	27	9.67333512116023e-05	0.000350558355376881
ASV137	timepoint	w6	-2.11748136358906	0.486965340351013	41	26	9.91711136921439e-05	0.000350558355376881
ASV301	timepoint	w3	1.60657988777906	0.351029303692279	41	5	0.0001085998929642	0.000375163266603602
ASV10	timepoint	w6	0.873392392158899	0.192222714292364	41	41	0.000118204476213055	0.00039926845298632
ASV3	timepoint	w6	-1.13725035553495	0.255291138489153	41	41	0.000150610332362462	0.000497668924328135
ASV33	timepoint	w3	-1.38982638032423	0.317503623863044	41	35	0.000175111260217246	0.00056631726708556
ASV63	timepoint	w3	1.79464911206046	0.413076586503766	41	35	0.000196535914286796	0.000611257409024765
ASV362	timepoint	w6	-1.44386054781111	0.331500366324205	41	1	0.000197050085804036	0.000611257409024765
ASV414	timepoint	w3	0.97125520670654	0.241303256288677	41	0	0.000262151564771435	0.000796940756905162
ASV226	timepoint	w6	-1.85343616862073	0.45651906288779	41	7	0.000432186047814705	0.00128808390721245
ASV404	timepoint	w3	-1.1416817080059	0.301309968110682	41	0	0.000525182653450428	0.00153514929470125
ASV245	timepoint	w6	1.32336689079989	0.333293328342942	41	26	0.000549897130189448	0.00157706346771313
ASV126	timepoint	w3	-1.90368588251705	0.514097879464541	41	14	0.000674285541394584	0.0018979889313329
ASV226	timepoint	w3	-1.79206522487123	0.466535019245674	41	7	0.000735044665355174	0.00203139616607248
ASV99	timepoint	w3	0.743613545802461	0.194984638470202	41	41	0.000763009780843925	0.00207102654800494
ASV190	timepoint	w6	-1.84959566292886	0.51183274939403	41	7	0.000871849360610659	0.00232493162829509
ASV90	timepoint	w3	0.487328421498743	0.129926144529037	41	41	0.000927631887624864	0.00243103529170654
ASV105	timepoint	w3	2.49245168423263	0.689398037063576	41	16	0.00129140109798631	0.00332699943887998
ASV362	timepoint	w3	-1.21688005967834	0.338039870856202	41	1	0.00133353066159787	0.00337827767604793
ASV148	timepoint	w6	-1.60914133553073	0.447559256062264	41	18	0.00137313178778101	0.00342157429086417
ASV205	timepoint	w3	0.924711810789034	0.258392362834602	41	33	0.00142971141674025	0.00350509895716965
ASV233	timepoint	w3	1.07880976355018	0.302607239525801	41	34	0.00146906800664971	0.00354441804778978
ASV28	timepoint	w3	-1.83378220012747	0.542484517267812	41	31	0.0016866572736803	0.00394418316306777
ASV81	timepoint	w3	-2.16880352951593	0.618988607762185	41	15	0.00167184154905355	0.00394418316306777
ASV107	timepoint	w6	0.695396787508711	0.198791649382936	41	41	0.00175934357421473	0.00405182156485817
ASV137	timepoint	w3	-1.65899260715968	0.496241704173473	41	26	0.00187080022168077	0.00424420348799219
ASV439	timepoint	w3	0.828878724297946	0.239944970104791	41	0	0.00192593695998502	0.00430503555761357
ASV419	timepoint	w3	1.15259692643539	0.338857572374386	41	6	0.00221393986296255	0.00487708491551171
ASV67	timepoint	w3	0.690510571785159	0.203716029104152	41	36	0.00227672341364659	0.00494374226963259
ASV205	timepoint	w6	0.833893093805698	0.252114905737833	41	33	0.00285185957570419	0.00610538951418362
ASV86	timepoint	w6	-1.10544472070303	0.340889850958757	41	31	0.00332915144126881	0.0070095652479591
ASV365	timepoint	w3	-1.24755181738178	0.385206230052691	41	2	0.00336643594145404	0.0070095652479591
ASV138	timepoint	w3	1.31468063420623	0.410342988442441	41	26	0.00358853828566147	0.00737105161379112
ASV82	timepoint	w6	-0.960869030573982	0.302978741061618	41	26	0.00395927391165047	0.00802412846094496
ASV2	timepoint	w6	0.921122483481746	0.295396884180213	41	41	0.00450480451716957	0.00889260112480227
ASV13	timepoint	w3	1.44539157652786	0.46415253600075	41	33	0.00448887802738064	0.00889260112480227
ASV53	timepoint	w3	0.598642819456786	0.19587609636861	41	41	0.0051427191017396	0.0100217090187746
ASV105	timepoint	w6	2.00774428037911	0.673354108287128	41	16	0.00629010511447943	0.0121024807265933
ASV4	timepoint	w3	1.13703297933349	0.404994257632741	41	41	0.00945938856870177	0.0179728382805334
ASV369	timepoint	w6	-0.670917348125251	0.240631315810827	41	0	0.0103625764807372	0.0194458225317538
ASV138	timepoint	w6	1.10587984192538	0.401452951704983	41	26	0.0107230395851686	0.0197277419799115
ASV188	timepoint	w6	-1.15871684501661	0.419807381037503	41	3	0.0107723854232411	0.0197277419799115
ASV449	timepoint	w6	0.891651668365983	0.324934614334261	41	0	0.0109620489439467	0.019836088565237
ASV215	timepoint	w6	-1.38272342131534	0.512998925029148	41	8	0.0123583949276145	0.0220997179882047
ASV90	timepoint	w6	0.338589411742859	0.126858445897875	41	41	0.0132075582916586	0.0233435913992106
ASV18	timepoint	w3	-0.469718481361905	0.198472809680038	41	41	0.0231481531960092	0.0404427504114185
ASV182	timepoint	w3	0.710425292081977	0.297827967597304	41	11	0.024868830407836	0.0427797674753102
ASV240	timepoint	w6	0.768949795462364	0.322241739359356	41	0	0.0250486796401487	0.0427797674753102
ASV74	timepoint	w6	-0.838492753625592	0.361568167215653	41	37	0.0258671496028438	0.0436867415514695
ASV139	timepoint	w3	0.468896635863112	0.204507583278027	41	22	0.0303410823095981	0.0506796100116364
ASV404	timepoint	w6	-0.662104560899501	0.295677509443823	41	0	0.0310696891234556	0.051332529856144
ASV215	timepoint	w3	-1.15967116618905	0.522901256484396	41	8	0.035603389864639	0.0581904866604853
ASV13	timepoint	w6	-1.00198264930028	0.453659562171094	41	33	0.0364747543294438	0.0589804538093133
ASV365	timepoint	w6	-0.815909318952538	0.377650292726064	41	2	0.0407194706013589	0.0651511529621743
ASV261	timepoint	w6	0.748069169524928	0.356346604592318	41	6	0.0424895229641577	0.067275078026583
ASV449	timepoint	w3	0.700833966413955	0.331615826279617	41	0	0.0443086737757538	0.0694321485970574
ASV88	timepoint	w6	-1.03214331352044	0.497672868163583	41	30	0.0449115955281301	0.0696588012273038
ASV182	timepoint	w6	0.602502850833005	0.291411043093145	41	11	0.0492810961604195	0.0756639052159976
ASV1	timepoint	w6	0.407255139114283	0.203348223468829	41	41	0.0523765203287802	0.0796123108997459
ASV233	timepoint	w6	0.584408093547144	0.295995388662041	41	34	0.059485430215737	0.0895226276514062
ASV504	timepoint	w3	0.47241195821368	0.254653087443917	41	0	0.0713495208027336	0.106324776098191
ASV240	timepoint	w3	0.60940749488788	0.329882218815434	41	0	0.0765698328272023	0.112996258152765
ASV188	timepoint	w3	-0.759655496112465	0.428231982729669	41	3	0.0882040426609956	0.128913600812224
ASV117	timepoint	w6	0.53552841877596	0.305197901825665	41	33	0.0915028442057601	0.132461260183576
ASV399	timepoint	w6	0.493451539074965	0.292245548558867	41	0	0.103754534559416	0.148780087292748
ASV126	timepoint	w6	-0.833381054403159	0.504487725924118	41	14	0.106788695233919	0.151498150949495
ASV369	timepoint	w3	-0.411996588032424	0.246401759012272	41	0	0.107643423043062	0.151498150949495
ASV33	timepoint	w6	-0.505466580378017	0.310738113092222	41	35	0.116156074678243	0.16197911331278
ASV121	timepoint	w6	-0.910058557631252	0.608367291429064	41	14	0.147186952116646	0.202612005500545
ASV169	timepoint	w3	0.301734861074335	0.204429116602222	41	14	0.148186296437788	0.202612005500545
ASV262	timepoint	w6	-0.586566131837679	0.394147908681268	41	2	0.149293056684612	0.202612005500545
ASV412	timepoint	w3	0.569720830258447	0.395365478820451	41	2	0.161561485154292	0.217321643747366
ASV81	timepoint	w6	0.798319294780998	0.60706488338643	41	15	0.200186929765408	0.266915906353877
ASV147	timepoint	w3	-0.793798431072814	0.615691509729285	41	6	0.205093839143226	0.271080552606698
ASV27	timepoint	w6	-0.617522155351584	0.484876954492332	41	37	0.210553093511087	0.275897157014528
ASV493	timepoint	w3	0.303474610955104	0.248975887456096	41	0	0.230398157476628	0.2993206832175
ASV169	timepoint	w6	0.243457792700198	0.200607674660609	41	14	0.232389395875737	0.299349052314509
ASV262	timepoint	w3	0.488142364079617	0.403440853584757	41	2	0.237512542297657	0.303377364951629
ASV73	timepoint	w3	0.387893283478742	0.329420181166958	41	23	0.24631718447866	0.312001767006303
ASV63	timepoint	w6	-0.475321290302849	0.404151853664564	41	35	0.250638195499357	0.314851286908283
ASV11	timepoint	w6	-0.278318361113021	0.237896658251395	41	40	0.252925859693653	0.315120743224879
ASV493	timepoint	w6	0.26884328440124	0.244321722165999	41	0	0.27809469148324	0.343661732564654
ASV412	timepoint	w6	-0.396588917484352	0.387859659600285	41	2	0.316222385713638	0.387627440552201
ASV107	timepoint	w3	0.193851509324328	0.203552373135167	41	41	0.34983874074925	0.425403908751088
ASV18	timepoint	w6	0.175941416970986	0.19476271039581	41	41	0.37202453075587	0.448791497419779
ASV28	timepoint	w6	-0.468494709409916	0.532343725577179	41	31	0.384358491634793	0.45949550139914
ASV238	timepoint	w6	0.266683868487903	0.305068095233199	41	4	0.387512715530793	0.45949550139914
ASV261	timepoint	w3	-0.315790301895518	0.363134768917758	41	6	0.389966576845323	0.45949550139914
ASV74	timepoint	w3	-0.30914360987173	0.368455798814433	41	37	0.406702656647443	0.475529260080087
ASV348	timepoint	w6	-0.261624506484279	0.332028862008185	41	0	0.438065145862515	0.508289329550399
ASV121	timepoint	w3	-0.422168627958491	0.622116667097407	41	14	0.503507548039986	0.579796570470286
ASV27	timepoint	w3	0.32712689045752	0.494113535961878	41	37	0.511935693356557	0.583263037182106
ASV263	timepoint	w6	-0.402014563053792	0.610508157122352	41	5	0.514192414357909	0.583263037182106
ASV399	timepoint	w3	0.187857501748389	0.298682134843202	41	0	0.534973001546544	0.602339972111664
ASV414	timepoint	w6	0.143776321922112	0.23679251731198	41	0	0.547340912195778	0.6117339606894
ASV1	timepoint	w3	-0.123459355552438	0.207221871031072	41	41	0.554852183418189	0.615602422478574
ASV301	timepoint	w6	0.201158177126258	0.343097665604242	41	5	0.562953536108893	0.620064764409795
ASV498	timepoint	w3	-0.120163893555617	0.22183912423016	41	0	0.591207047851191	0.646499793333676
ASV263	timepoint	w3	0.317559145348113	0.622137928920821	41	5	0.612701297403695	0.665218551466869
ASV238	timepoint	w3	0.155969142927008	0.310879438274509	41	4	0.6187709798132	0.665862619722448
ASV498	timepoint	w6	0.107288777367398	0.217692232888485	41	0	0.624957265966803	0.665862619722448
ASV504	timepoint	w6	-0.122630924408902	0.249892796908528	41	0	0.626436543554671	0.665862619722448
ASV4	timepoint	w6	-0.174968728501533	0.396353281229749	41	41	0.662702506085662	0.69473458156346
ASV148	timepoint	w3	-0.201916063206114	0.457631358857626	41	18	0.662740225833564	0.69473458156346
ASV62	timepoint	w3	-0.102157644307775	0.255925532861184	41	35	0.692002940554825	0.720441417563927
ASV88	timepoint	w3	-0.124503256055439	0.507153203224647	41	30	0.807394736076219	0.834857142065206
ASV93	timepoint	w6	0.0712977809460565	0.341451887977161	41	30	0.835713654934311	0.858300510473076
ASV439	timepoint	w6	-0.0317048047079789	0.235340170770106	41	0	0.893909366437179	0.911907541600343
ASV93	timepoint	w3	0.0328597496780758	0.347956317919667	41	30	0.925258698807598	0.937595481458366
ASV348	timepoint	w3	0.0218791350638678	0.339578768089121	41	0	0.949126751615469	0.955412359242062
ASV147	timepoint	w6	0.00532044326042578	0.604182242373045	41	6	0.993019970001062	0.993019970001062
