feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
s__Duncaniella_muris	genotype	KO	1.594535	0.981332649756972	24	24	0.118432611824139	0.749238683328183
s__GGB27791_SGB40207	genotype	KO	0.05969	0.0349523843784279	24	22	0.101757311173314	0.749238683328183
s__Parabacteroides_distasonis	genotype	KO	0.0968308333333333	0.0576070977247613	24	24	0.106929962636329	0.749238683328183
s__GGB28861_SGB41531	genotype	KO	-0.0194116666666667	0.0120011572621691	24	6	0.12002367257199	0.749238683328183
s__GGB28927_SGB41625	genotype	KO	-0.0609708333333333	0.0367749828562609	24	24	0.111521126420256	0.749238683328183
s__Parabacteroides_goldsteinii	genotype	KO	0.0173683333333333	0.0111789582622122	24	18	0.134533438807258	0.759565914649921
s__GGB28903_SGB41594	genotype	KO	-0.612160833333333	0.39820920237578	24	24	0.138482744837895	0.759565914649921
s__GGB28430_SGB41013	genotype	KO	-0.0811958333333333	0.052013421504488	24	6	0.132781636693622	0.759565914649921
s__GGB30457_SGB43523	genotype	KO	0.2615725	0.170891920736226	24	24	0.140114100760665	0.759565914649921
s__Firmicutes_bacterium_ASF500	genotype	KO	-0.003875	0.00252127500513434	24	8	0.138571514976087	0.759565914649921
s__GGB30302_SGB43266	genotype	KO	0.0991033333333333	0.0671528662894134	24	24	0.154171212568229	0.773400777947201
s__GGB30048_SGB42949	genotype	KO	-0.00665083333333333	0.00472751744036866	24	10	0.173446880747939	0.773400777947201
s__Muribaculaceae_bacterium	genotype	KO	2.94306666666666	2.02672730536813	24	24	0.160579617520696	0.773400777947201
s__GGB28393_SGB40973	genotype	KO	-0.208261666666667	0.148433198881014	24	10	0.174553354358374	0.773400777947201
s__GGB28949_SGB41655	genotype	KO	-0.157726666666667	0.105802147137423	24	24	0.150221478428314	0.773400777947201
s__Clostridiales_bacterium	genotype	KO	0.0899316666666666	0.0629480063607894	24	18	0.167145301326852	0.773400777947201
s__GGB28870_SGB41546	genotype	KO	-0.0772166666666667	0.0541108292889546	24	24	0.167616866203836	0.773400777947201
s__GGB30475_SGB63182	genotype	KO	-0.0102233333333333	0.00738627870658244	24	12	0.180209890007115	0.773400777947201
s__GGB31184_SGB44478	genotype	KO	0.0036875	0.00259377964872917	24	5	0.169144149622498	0.773400777947201
s__GGB28317_SGB40889	genotype	KO	0.125940833333333	0.0909418662334778	24	22	0.179982923359812	0.773400777947201
s__GGB30303_SGB43268	genotype	KO	-0.0347475	0.0416447456904678	24	24	0.413036300442037	0.778591366872945
s__Adlercreutzia_muris	genotype	KO	-0.00117666666666667	0.00127223655763614	24	5	0.365062582962748	0.778591366872945
s__bacterium_1XD42_1	genotype	KO	0.0338308333333333	0.0247707354459416	24	24	0.185816412510609	0.778591366872945
s__bacterium_1XD42_54	genotype	KO	0.0029425	0.00218744268323178	24	13	0.192270952515636	0.778591366872945
s__bacterium_1xD8_48	genotype	KO	0.0382541666666667	0.0464235185621948	24	15	0.418769359609351	0.778591366872945
s__bacterium_D16_54	genotype	KO	0.0717591666666666	0.0742113599432987	24	20	0.344076183293414	0.778591366872945
s__bacterium_D16_63	genotype	KO	0.00975	0.00947591726190902	24	13	0.314695580654218	0.778591366872945
s__Bacteroidaceae_bacterium	genotype	KO	0.378538333333333	0.436522799047348	24	24	0.395210481216113	0.778591366872945
s__Bacteroides_caecimuris	genotype	KO	0.045035	0.0515111762291947	24	24	0.391412143147427	0.778591366872945
s__GGB24132_SGB35935	genotype	KO	0.171855833333333	0.203457203281448	24	24	0.407382893623901	0.778591366872945
s__GGB24149_SGB35953	genotype	KO	0.0796808333333333	0.0725603363801012	24	24	0.28402041194993	0.778591366872945
s__GGB27872_SGB40306	genotype	KO	0.069615	0.0578540060183712	24	23	0.241654342710996	0.778591366872945
s__Duncaniella_freteri	genotype	KO	0.127800833333333	0.140129366070394	24	21	0.37164413867192	0.778591366872945
s__GGB14014_SGB21441	genotype	KO	0.4437125	0.44060207487113	24	20	0.324854864369821	0.778591366872945
s__Muribaculum_gordoncarteri	genotype	KO	0.979735833333333	0.994163279412522	24	17	0.335099503408419	0.778591366872945
s__Paramuribaculum_intestinale	genotype	KO	0.800150833333333	0.629956465150399	24	23	0.217294503582293	0.778591366872945
s__GGB24102_SGB35895	genotype	KO	-1.4495875	1.24294559442578	24	24	0.25600039835901	0.778591366872945
s__GGB27776_SGB40190	genotype	KO	0.0639975	0.0495243010871349	24	24	0.209681922153954	0.778591366872945
s__GGB27778_SGB40192	genotype	KO	-1.23949166666667	1.42820799539244	24	24	0.394836712869271	0.778591366872945
s__GGB31109_SGB44380	genotype	KO	0.19265	0.147447909531646	24	24	0.20485574445646	0.778591366872945
s__GGB14001_SGB21428	genotype	KO	0.1051425	0.0859640809264708	24	23	0.234233085702052	0.778591366872945
s__Lactobacillus_johnsonii	genotype	KO	-0.223085	0.226501689889062	24	22	0.335374373215026	0.778591366872945
s__Lactobacillus_taiwanensis	genotype	KO	0.0817083333333332	0.0833902080817295	24	20	0.337822346449059	0.778591366872945
s__Ligilactobacillus_murinus	genotype	KO	0.0930683333333333	0.0978421923754695	24	20	0.35183259903359	0.778591366872945
s__GGB31853_SGB45233	genotype	KO	-0.0149825	0.0145238798291092	24	6	0.313478304550292	0.778591366872945
s__GGB28955_SGB41664	genotype	KO	-0.121633333333333	0.108801939040115	24	6	0.275655009619365	0.778591366872945
s__GGB28956_SGB41665	genotype	KO	-0.0319008333333333	0.0285665232517792	24	24	0.276162077214091	0.778591366872945
s__GGB28959_SGB41668	genotype	KO	-0.0176408333333333	0.0185550216510847	24	23	0.352069686951509	0.778591366872945
s__GGB28893_SGB41574	genotype	KO	-0.111754166666667	0.102013409980482	24	23	0.285152472722504	0.778591366872945
s__GGB28431_SGB41014	genotype	KO	0.174126666666667	0.17418803047166	24	22	0.328349974229978	0.778591366872945
s__GGB28945_SGB41650	genotype	KO	-0.01029	0.00830733626733539	24	18	0.228523964751744	0.778591366872945
s__GGB29531_SGB42317	genotype	KO	-0.0300933333333333	0.0356133665942546	24	24	0.407206373561957	0.778591366872945
s__GGB28402_SGB40984	genotype	KO	-0.0247158333333333	0.0250006772471399	24	6	0.33360477200577	0.778591366872945
s__GGB28404_SGB40986	genotype	KO	-0.142060833333333	0.140720255140314	24	17	0.323697255952805	0.778591366872945
s__GGB28422_SGB41005	genotype	KO	-0.206545833333333	0.229670081951533	24	24	0.378223142608588	0.778591366872945
s__Candidatus_Arthromitus_sp_SFB_mouse	genotype	KO	-0.187308333333333	0.163909421762987	24	12	0.265424537867543	0.778591366872945
s__Clostridiaceae_unclassified_SGB41645	genotype	KO	-0.0404391666666667	0.0362588449284161	24	22	0.276760837316316	0.778591366872945
s__GGB30147_SGB43074	genotype	KO	-0.07155	0.0675861526931263	24	6	0.301245577994405	0.778591366872945
s__Acetatifactor_muris	genotype	KO	0.0016925	0.00202065856788815	24	19	0.411263864447158	0.778591366872945
s__Dorea_sp_5_2	genotype	KO	-0.0782708333333333	0.0886810979779413	24	21	0.386989603566677	0.778591366872945
s__GGB28621_SGB41239	genotype	KO	-0.0246825	0.0207698211935398	24	23	0.247353402372866	0.778591366872945
s__GGB28790_SGB41443	genotype	KO	-0.862215833333333	0.836503353505801	24	22	0.313862894183578	0.778591366872945
s__GGB28793_SGB41446	genotype	KO	-0.111136666666667	0.114816588904881	24	23	0.343591074433677	0.778591366872945
s__GGB28807_SGB41461	genotype	KO	-0.215711666666667	0.226467040671161	24	23	0.351188148541168	0.778591366872945
s__GGB28841_SGB41505	genotype	KO	-0.00474083333333333	0.00576284767460559	24	10	0.419532241373286	0.778591366872945
s__GGB28846_SGB41513	genotype	KO	-0.130448333333333	0.122406123966883	24	24	0.298115467994634	0.778591366872945
s__GGB28869_SGB41543	genotype	KO	-0.05474	0.0584349925346556	24	24	0.359048632772217	0.778591366872945
s__GGB28873_SGB41553	genotype	KO	-0.149926666666667	0.179292384569229	24	9	0.412025800512315	0.778591366872945
s__GGB28916_SGB41612	genotype	KO	-0.0836725	0.0731625829376505	24	12	0.265060377459777	0.778591366872945
s__GGB28926_SGB41623	genotype	KO	0.0278408333333333	0.0299315009003723	24	23	0.362387502695332	0.778591366872945
s__GGB28963_SGB41672	genotype	KO	-0.0552683333333333	0.0492401085565067	24	24	0.273782725818885	0.778591366872945
s__GGB28968_SGB41679	genotype	KO	-0.0213766666666667	0.0229035658393309	24	24	0.360779054002923	0.778591366872945
s__GGB29006_SGB41724	genotype	KO	0.266378333333333	0.309074359096454	24	7	0.398062596175528	0.778591366872945
s__Lachnospiraceae_bacterium_A4	genotype	KO	-0.749113333333333	0.721282412746473	24	20	0.310278415632845	0.778591366872945
s__Lachnospiraceae_bacterium_MD308	genotype	KO	-0.0206008333333333	0.0234917603852388	24	13	0.389995727516663	0.778591366872945
s__Lachnospiraceae_unclassified_SGB41498	genotype	KO	0.52262	0.480072731836047	24	13	0.288100772653327	0.778591366872945
s__Roseburia_sp_1XD42_69	genotype	KO	-0.146080833333333	0.159811857376949	24	5	0.370584747123176	0.778591366872945
s__Anaerotruncus_colihominis	genotype	KO	-0.003085	0.00348522058125451	24	8	0.385639624958883	0.778591366872945
s__GGB30448_SGB43504	genotype	KO	-0.118001666666667	0.121199242977142	24	24	0.340831017998329	0.778591366872945
s__GGB30454_SGB43514	genotype	KO	-0.149473333333333	0.129749786566843	24	14	0.261681590710852	0.778591366872945
s__GGB30461_SGB43530	genotype	KO	0.0572958333333333	0.0541112308091799	24	20	0.301154667517268	0.778591366872945
s__Parasutterella_excrementihominis	genotype	KO	0.0122066666666667	0.0101867807919892	24	16	0.243556017782801	0.778591366872945
s__GGB28310_SGB40880	genotype	KO	-0.113501666666667	0.0876507889974111	24	24	0.208769959897671	0.778591366872945
s__Duncaniella_dubosii	genotype	KO	0.419544166666666	0.521043751725379	24	21	0.42932160022111	0.78265707650928
s__Lachnospiraceae_bacterium_28_4	genotype	KO	-0.073435	0.0905636445093625	24	11	0.426128065644683	0.78265707650928
s__GGB14013_SGB21440	genotype	KO	0.117449166666667	0.155208077694929	24	24	0.45724517355835	0.809209867293879
s__GGB28248_SGB40791	genotype	KO	-0.619684166666667	0.805713395019329	24	24	0.450005478330558	0.809209867293879
s__GGB28988_SGB41701	genotype	KO	-0.07832	0.10365319737841	24	12	0.457905385291404	0.809209867293879
s__GGB30445_SGB43494	genotype	KO	-0.02957	0.0392844067540182	24	19	0.459599778997009	0.809209867293879
s__Atopobiaceae_bacterium_FL090493	genotype	KO	-0.0249641666666667	0.03455829600348	24	12	0.477671122465692	0.813225216759774
s__GGB28887_SGB41568	genotype	KO	-0.0122116666666667	0.0168012793787445	24	13	0.474993898526202	0.813225216759774
s__Limosilactobacillus_reuteri	genotype	KO	-0.0600716666666667	0.0821337053393902	24	23	0.472260871347626	0.813225216759774
s__GGB28875_SGB41555	genotype	KO	0.0175566666666667	0.0240929223020061	24	20	0.473867694821615	0.813225216759774
s__Adlercreutzia_caecimuris	genotype	KO	-0.00736	0.0107803141761905	24	23	0.501906567327594	0.827587583456227
s__GGB27890_SGB40324	genotype	KO	-0.0597691666666666	0.0851836966217062	24	24	0.490253965370595	0.827587583456227
s__GGB27892_SGB40326	genotype	KO	0.0604608333333333	0.0877523848027689	24	23	0.498029978619953	0.827587583456227
s__Muribaculaceae_bacterium_Isolate_110_HZI	genotype	KO	0.522235833333333	0.766542828584437	24	24	0.502798816973773	0.827587583456227
s__GGB28308_SGB40878	genotype	KO	0.04533	0.0670735528452749	24	24	0.506194347162546	0.827587583456227
s__GGB28803_SGB41457	genotype	KO	0.0367633333333333	0.0561690627478752	24	15	0.519566517755678	0.842761438249367
s__Bacteria_unclassified_SGB41586	genotype	KO	-0.235621666666667	0.386286490381508	24	24	0.548133530390134	0.869265434507373
s__bacterium_D16_76	genotype	KO	0.00334916666666667	0.00567760192099026	24	16	0.561274056695691	0.869265434507373
s__GGB23844_SGB35575	genotype	KO	0.218804166666667	0.365869249653628	24	24	0.555920892108375	0.869265434507373
s__GGB28394_SGB40974	genotype	KO	-0.0346433333333333	0.0591100115037609	24	24	0.563785430866368	0.869265434507373
s__GGB29546_SGB42338	genotype	KO	-0.0482633333333333	0.082703449755067	24	22	0.565444505941689	0.869265434507373
s__GGB28849_SGB41516	genotype	KO	-0.0451766666666666	0.0762596915218656	24	23	0.559619237549874	0.869265434507373
s__GGB30454_SGB43516	genotype	KO	0.0509041666666667	0.0828556129795055	24	14	0.545271466048379	0.869265434507373
s__GGB28772_SGB41425	genotype	KO	0.00235333333333333	0.00416112249327515	24	12	0.577421111898526	0.878888723716977
s__GGB28870_SGB41549	genotype	KO	-0.0156208333333333	0.0281463679984208	24	16	0.584503665772941	0.878888723716977
s__GGB30444_SGB43493	genotype	KO	-0.00547583333333333	0.00982436207030176	24	10	0.582899857348562	0.878888723716977
s__GGB30466_SGB43541	genotype	KO	-0.0150158333333333	0.027801609609995	24	24	0.594549356626386	0.882242063474051
s__Helicobacter_hepaticus	genotype	KO	-0.327303333333334	0.607240814538527	24	24	0.595299256421811	0.882242063474051
s__GGB27873_SGB40307	genotype	KO	-0.0385283333333333	0.0749370601039312	24	20	0.612278429234933	0.89172171654573
s__GGB27861_SGB40295	genotype	KO	0.0219166666666667	0.043674934655609	24	24	0.620783937328703	0.89172171654573
s__GGB28386_SGB40966	genotype	KO	-0.00545916666666667	0.0109594430680172	24	23	0.623339452342646	0.89172171654573
s__GGB28996_SGB41712	genotype	KO	0.0696391666666667	0.136499850074611	24	9	0.615007723373738	0.89172171654573
s__GGB30473_SGB43557	genotype	KO	0.0171708333333333	0.0340793773459904	24	24	0.619376389705166	0.89172171654573
s__bacterium_D16_29	genotype	KO	-0.0197675	0.0421756202428152	24	14	0.643898686969631	0.901256899691683
s__Mucispirillum_schaedleri	genotype	KO	-0.3588225	0.767789889644189	24	24	0.644849189796988	0.901256899691683
s__GGB28766_SGB41417	genotype	KO	-0.0178458333333333	0.0389139191222372	24	24	0.651021375356099	0.901256899691683
s__GGB28879_SGB41559	genotype	KO	-0.0623308333333333	0.138141771085446	24	15	0.656255024047342	0.901256899691683
s__GGB30093_SGB43006	genotype	KO	-0.015185	0.0329161075326505	24	24	0.649094608071201	0.901256899691683
s__GGB30466_SGB43546	genotype	KO	-0.03188	0.070591971450067	24	24	0.655971031683557	0.901256899691683
s__GGB28888_SGB41569	genotype	KO	-0.0423183333333334	0.0989756914951567	24	24	0.673125377471775	0.91209705930533
s__GGB28980_SGB41692	genotype	KO	0.00910333333333333	0.0217566303953902	24	15	0.679698945647908	0.91209705930533
s__GGB29002_SGB41718	genotype	KO	-0.0298241666666667	0.0714272957433613	24	23	0.680326106659623	0.91209705930533
s__Acutalibacter_muris	genotype	KO	-0.0421841666666667	0.101546063263579	24	21	0.68185896666515	0.91209705930533
s__GGB28416_SGB40998	genotype	KO	0.240513333333333	0.620316008611658	24	22	0.701943986628358	0.932906201583495
s__GGB28384_SGB40964	genotype	KO	0.12184	0.331156541024228	24	24	0.716447073521082	0.946077545803479
s__GGB27929_SGB40368	genotype	KO	0.0706441666666665	0.216248550706155	24	16	0.74699724695709	0.967807753919249
s__GGB28330_SGB40904	genotype	KO	-0.00651083333333334	0.0194579357090643	24	24	0.74108794408019	0.967807753919249
s__Neglecta_sp_X4	genotype	KO	-0.0036475	0.0110699452718027	24	20	0.744897531732271	0.967807753919249
s__GGB30301_SGB43265	genotype	KO	-0.00844000000000002	0.0477353195093697	24	24	0.861276593844165	0.968375107321432
s__GGB30302_SGB43267	genotype	KO	-0.00556333333333333	0.0198713228572222	24	19	0.782117637115742	0.968375107321432
s__GGB30413_SGB43452	genotype	KO	0.00339333333333333	0.0145539506204197	24	9	0.817796330588038	0.968375107321432
s__Adlercreutzia_caecicola	genotype	KO	0.00018	0.0012976503630202	24	9	0.890939442154341	0.968375107321432
s__bacterium_0_1xD8_82	genotype	KO	-0.000746666666666668	0.00371906689720131	24	15	0.842725100463214	0.968375107321432
s__GGB28955_SGB41663	genotype	KO	-0.0116175	0.124258790529792	24	23	0.926357052235394	0.968375107321432
s__GGB28948_SGB41654	genotype	KO	-0.00396000000000002	0.0347028980083331	24	24	0.91018440782149	0.968375107321432
s__GGB24146_SGB35950	genotype	KO	0.0143116666666666	0.0817451312685417	24	23	0.862620693483855	0.968375107321432
s__GGB27885_SGB40319	genotype	KO	-0.00451750000000001	0.0269336637616151	24	21	0.868330417674629	0.968375107321432
s__Muribaculaceae_bacterium_Isolate_013_NCI	genotype	KO	0.00893249999999998	0.109069925855845	24	23	0.935469157072645	0.968375107321432
s__Odoribacter_sp_Z80	genotype	KO	-0.0947533333333333	0.469338221203886	24	24	0.841860149585533	0.968375107321432
s__Prevotella_sp_PCJ2	genotype	KO	0.0728033333333333	0.255043705456397	24	20	0.777966356392904	0.968375107321432
s__GGB27792_SGB40208	genotype	KO	0.0718749999999998	0.292322383615032	24	24	0.808057758794367	0.968375107321432
s__GGB31701_SGB45057	genotype	KO	0.00412000000000001	0.029225613953942	24	5	0.889174729668373	0.968375107321432
s__GGB31851_SGB45231	genotype	KO	0.0145458333333333	0.124325983563687	24	23	0.907923534759575	0.968375107321432
s__GGB42343_SGB59511	genotype	KO	-0.00556583333333333	0.0258338422909297	24	16	0.831403405596413	0.968375107321432
s__GGB42344_SGB59512	genotype	KO	0.00514166666666667	0.043485803963344	24	15	0.906952154375106	0.968375107321432
s__GGB28437_SGB41020	genotype	KO	-0.00384583333333335	0.0222089115494118	24	24	0.864104123434439	0.968375107321432
s__GGB28779_SGB41432	genotype	KO	-0.0182933333333334	0.128898814964951	24	19	0.888434754316395	0.968375107321432
s__GGB28881_SGB41561	genotype	KO	-0.00241083333333333	0.00889670430056075	24	20	0.788932288659396	0.968375107321432
s__GGB28929_SGB41629	genotype	KO	0.00251416666666667	0.00917616217214996	24	8	0.786649230715494	0.968375107321432
s__GGB30408_SGB43438	genotype	KO	-0.0165308333333333	0.197809763183072	24	24	0.93415460014067	0.968375107321432
s__Clostridiaceae_bacterium	genotype	KO	0.0214616666666666	0.203862938145629	24	24	0.917111578851923	0.968375107321432
s__Emergencia_sp_1XD21_10	genotype	KO	0.00355749999999999	0.0149605643879352	24	11	0.814243203098799	0.968375107321432
s__GGB28763_SGB41411	genotype	KO	0.00810666666666666	0.0282375778959402	24	9	0.776731636250411	0.968375107321432
s__GGB28769_SGB41421	genotype	KO	0.00236416666666666	0.00986245793157163	24	8	0.812771517019492	0.968375107321432
s__GGB29005_SGB41723	genotype	KO	-0.377105833333334	2.9268729724361	24	21	0.898652857190242	0.968375107321432
s__Lachnospiraceae_bacterium_A2	genotype	KO	0.121421666666666	0.650731039375188	24	22	0.853689933234475	0.968375107321432
s__Lachnospiraceae_bacterium_MD335	genotype	KO	0.0132683333333333	0.123224814335138	24	24	0.915228808626303	0.968375107321432
s__Lachnospiraceae_bacterium_WCA_9_b2	genotype	KO	-0.0520491666666667	0.176107664662749	24	15	0.770342916448723	0.968375107321432
s__Oscillibacter_sp_1_3	genotype	KO	0.00263083333333333	0.0175267454047328	24	20	0.882050296187532	0.968375107321432
s__Romboutsia_ilealis	genotype	KO	-0.0100491666666667	0.0708444367460576	24	5	0.888490765147463	0.968375107321432
s__GGB30091_SGB43003	genotype	KO	0.0116383333333333	0.0740544263565997	24	24	0.876552822066342	0.968375107321432
s__GGB30297_SGB43261	genotype	KO	0.00326333333333332	0.0307532868059446	24	23	0.91645408605134	0.968375107321432
s__GGB30448_SGB43502	genotype	KO	0.0331283333333333	0.125195924234071	24	9	0.793771720761709	0.968375107321432
s__GGB30451_SGB43508	genotype	KO	0.01164	0.088405158174844	24	20	0.896444780008549	0.968375107321432
s__GGB30461_SGB43533	genotype	KO	-0.00358416666666667	0.0199604518629522	24	17	0.859138907605399	0.968375107321432
s__GGB30461_SGB63209	genotype	KO	0.00107333333333333	0.00596312439290449	24	10	0.858804034136713	0.968375107321432
s__Faecalibaculum_rodentium	genotype	KO	0.00581166666666666	0.0204201000174392	24	11	0.778608419196112	0.968375107321432
s__Turicimonas_muris	genotype	KO	0.00472666666666665	0.0532541783903888	24	21	0.930078273879104	0.968375107321432
s__Enterorhabdus_sp_P55	genotype	KO	0.000634999999999996	0.00952074808993071	24	23	0.947425791258988	0.975848564996758
s__GGB27866_SGB40300	genotype	KO	0.00634749999999998	0.137346773579007	24	24	0.963555730936806	0.982636042440505
s__GGB28433_SGB41016	genotype	KO	0.00440583333333331	0.0855866921912507	24	19	0.959409170375454	0.982636042440505
s__Adlercreutzia_mucosicola	genotype	KO	-0.000434166666666673	0.0151881636509614	24	24	0.977452625942964	0.987035494824758
s__Pseudoflavonifractor_sp_60	genotype	KO	2.41666666666666e-05	0.000834806538708644	24	11	0.977166415698512	0.987035494824758
s__GGB14022_SGB21449	genotype	KO	0.00798166666666671	0.92720607635611	24	24	0.993209241244623	0.993209241244623
s__GGB28798_SGB41451	genotype	KO	-0.000681666666666666	0.0743645864376005	24	13	0.992768870747915	0.993209241244623
