feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ASV362	timepoint	w6	-1.2526204322961	0.234077467459188	86	3	7.76235249235045e-07	5.1231526449513e-06
ASV414	timepoint	w3	0.934700716755463	0.177251466085182	86	0	1.06718975620841e-06	6.84780093567061e-06
ASV404	timepoint	w6	-1.05529805966436	0.205151977521237	86	0	1.80087127143135e-06	1.12432773973147e-05
ASV10	timepoint	w6	0.682400914131901	0.128722078886118	86	86	2.05740724459976e-06	1.25068703553301e-05
ASV87	timepoint	w3	-1.19179324006037	0.226523811504409	86	79	2.35651532664907e-06	1.39578215501522e-05
ASV3	timepoint	w6	-0.854989899859464	0.165102121530515	86	86	3.23138873388275e-06	1.86612699381729e-05
ASV33	timepoint	w3	-1.26488041184614	0.246544580828847	86	77	3.75877413958682e-06	2.06732577677275e-05
ASV99	timepoint	w6	0.791220818791627	0.153957630761845	86	86	3.69410530728824e-06	2.06732577677275e-05
ASV139	timepoint	w6	0.782095764205686	0.153343000005256	86	41	4.27082649333074e-06	2.29432772083582e-05
ASV226	timepoint	w6	-1.61207878730266	0.31698567177715	86	14	4.5615571617436e-06	2.39481750991539e-05
ASV107	timepoint	w6	0.631920973757711	0.126521966195935	86	86	6.2561280099569e-06	3.14166428326097e-05
ASV108	timepoint	w6	0.685434879911368	0.137077209363483	86	86	6.12554481166562e-06	3.14166428326097e-05
ASV129	timepoint	w6	1.05554568783345	0.213315543756359	86	57	7.37469965906103e-06	3.62458642817681e-05
ASV100	timepoint	w3	0.683596855072777	0.144559161307547	86	86	9.27044778021585e-06	4.46140299422888e-05
ASV234	timepoint	w3	-1.24024016982214	0.255434368109653	86	18	1.00508455364523e-05	4.73825575289893e-05
ASV205	timepoint	w6	0.742515216991643	0.15638224272116	86	69	1.51236621328033e-05	6.98713190535511e-05
ASV138	timepoint	w6	1.31103607423151	0.279163097111813	86	48	1.7854625547417e-05	8.08709510088888e-05
ASV161	timepoint	w6	0.627892006036713	0.137230107649436	86	77	2.72539510685677e-05	0.000121070436477676
ASV2	timepoint	w3	0.88770440138505	0.194705835448674	86	86	2.8511144530165e-05	0.000124265554461663
ASV108	timepoint	w3	0.617495794291725	0.138547708884804	86	86	4.06129189808579e-05	0.000173733042307003
ASV365	timepoint	w3	-1.15373346131791	0.266294866843559	86	5	6.27200057809176e-05	0.000263424024279854
ASV399	timepoint	w6	0.887711457128048	0.207546132283746	86	1	7.58914496642168e-05	0.000313052229864894
ASV10	timepoint	w3	0.540911950606522	0.129938501415099	86	86	0.000109254904116849	0.000438250049013194
ASV226	timepoint	w3	-1.3349495584188	0.320544008594822	86	14	0.00011003680884314	0.000438250049013194
ASV2	timepoint	w6	0.799824674425836	0.192626204917871	86	86	0.000114780753510536	0.000449395831541253
ASV105	timepoint	w6	1.78748223233021	0.435694015097547	86	27	0.000136078885555314	0.000515315123988158
ASV261	timepoint	w3	-1.01879224951509	0.254355131276924	86	11	0.000135425738210487	0.000515315123988158
ASV126	timepoint	w3	-1.33660931045073	0.340358770047287	86	41	0.000178349417178505	0.000664495409165075
ASV28	timepoint	w3	-1.68840573852602	0.434513706336564	86	61	0.000205964843225527	0.000755204425160265
ASV36	timepoint	w3	0.933542343564897	0.236910054071816	86	85	0.000227838850609859	0.00082235585141996
ASV88	timepoint	w6	-1.38644411524602	0.352785932879097	86	63	0.000239815054345326	0.000852265808519543
ASV68	timepoint	w3	1.13678443553491	0.29094335741984	86	43	0.000254102884628857	0.000889360096201001
ASV105	timepoint	w3	1.71374237135429	0.440625622163462	86	27	0.000271590172609618	0.000936378057803308
ASV126	genotype	KO	1.03612518662416	0.277360488480291	86	41	0.000344778027028401	0.00115990679578464
ASV137	timepoint	w3	-1.4489832283736	0.380163820983513	86	62	0.000346465666273334	0.00115990679578464
ASV82	timepoint	w6	-0.76894794444868	0.204506310744833	86	59	0.00041122404280604	0.00135703934125993
ASV504	timepoint	w3	0.63880268879924	0.175691432554901	86	0	0.000482257642839943	0.0015690354295215
ASV53	timepoint	w6	0.616955275524433	0.16770443988266	86	85	0.000531060564658923	0.00170381931161404
ASV82	genotype	KO	0.655384153231057	0.170207838437993	86	59	0.00064998664337009	0.00205680704956837
ASV301	timepoint	w3	0.982297735224083	0.272988269291302	86	7	0.000682047844656476	0.00212909529886008
ASV262	timepoint	w6	-0.942522272518653	0.263903299845124	86	9	0.000748624139866225	0.00230576235078797
ASV215	timepoint	w6	-1.20137259445766	0.34094662328721	86	14	0.000863018247222682	0.00262312125142684
ASV205	timepoint	w3	0.550166843140586	0.158116180225451	86	69	0.000987253437015201	0.0029617603110456
ASV190	timepoint	w6	-1.38209172320028	0.417131047147831	86	18	0.00137358334675619	0.00406791991154718
ASV412	timepoint	w3	0.793453907482559	0.237894273681677	86	2	0.00151938788752044	0.00444276711414204
ASV233	timepoint	w3	0.613376368723383	0.187014487498496	86	67	0.00179687124626197	0.00518846572358144
ASV188	genotype	KO	1.16571586830759	0.361042827404858	86	17	0.00325148488044485	0.00927275317756494
ASV1	timepoint	w6	0.374716069052188	0.123893205661482	86	86	0.00332457116256115	0.00936556022623935
ASV362	genotype	KO	0.579615751238749	0.192468599603993	86	3	0.00345551499510242	0.00961715619118866
ASV449	timepoint	w6	0.628048976817883	0.206294743889249	86	0	0.00356154703763792	0.00979425435350429
ASV17	genotype	KO	1.66833958752694	0.526205417107228	86	45	0.00373636498605995	0.0101456267429155
ASV190	timepoint	w3	-1.25480182367114	0.420886643595188	86	18	0.00377715973978674	0.0101456267429155
ASV261	timepoint	w6	0.749504981229506	0.252085505376631	86	11	0.00386830889494516	0.0102710270658889
ASV86	genotype	KO	0.671031161254005	0.213539327925282	86	75	0.00402586896132804	0.0105679060234861
ASV74	timepoint	w6	-0.785100198715723	0.270443454351935	86	73	0.00474644548211148	0.0123194259142444
ASV240	timepoint	w6	0.853988127067746	0.3005760335497	86	7	0.0056684682779119	0.0145490685799739
ASV33	timepoint	w6	-0.682385743312446	0.244075187090112	86	77	0.00710238163919604	0.0178331538984162
ASV138	timepoint	w3	0.788478320097865	0.281900833379648	86	48	0.00705664926539383	0.0178331538984162
ASV493	timepoint	w3	0.43141372692229	0.158299418343573	86	0	0.00785157112023005	0.0195022895567005
ASV369	timepoint	w6	-0.591722505819612	0.215822151958218	86	0	0.00836998232045165	0.0205687863406844
ASV449	genotype	KO	-0.52621825260949	0.195651917799314	86	0	0.0120462703141688	0.0292914572902421
ASV17	timepoint	w3	-1.4967399051736	0.581704941165406	86	45	0.012757045946977	0.0306966418099134
ASV161	timepoint	w3	0.354422994085629	0.138661366004132	86	77	0.0133365504797138	0.0317602387712771
ASV18	timepoint	w3	-0.424405596039558	0.166562976824351	86	86	0.0136010151400216	0.0320595356871938
ASV365	timepoint	w6	-0.663683847443206	0.263655248386087	86	5	0.0147864423791718	0.0345016988847342
ASV90	timepoint	w6	0.281682205117399	0.113687329573079	86	86	0.0163169700879432	0.0376922009031488
ASV117	timepoint	w6	0.446054085278628	0.180887874543339	86	61	0.01681350193314	0.0380776367309346
ASV362	timepoint	w3	-0.576773760349824	0.236184959843672	86	3	0.0167545806616064	0.0380776367309346
ASV76	genotype	KO	-0.30362426068919	0.12225445827873	86	86	0.0194279777575633	0.0435714840970595
ASV147	genotype	KO	1.34064179928668	0.544346383486391	86	23	0.0203615981337123	0.045226242008534
